FECHA_CONEXION,AREA,NOMBRE_ZONA,COMUNA,MODEL,NUMERO_CONEXIONES,USAGE_KB,PORCENTAJE_USO,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO
2024-01-01,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,36.0,4621.0,"0,15%",0,0,0,1
2024-01-02,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,29.0,3610.0,"0,12%",1,1,0,0
2024-01-03,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,27.0,849791.0,"21,10%",2,1,0,0
2024-01-04,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,30.0,834944.0,"23,76%",3,1,0,0
2024-01-05,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,32.0,3912700.0,"108,55%",4,1,0,0
2024-01-06,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,36.0,1949169.0,"76,35%",5,0,1,0
2024-01-07,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,37.0,1932923.0,"57,90%",6,0,1,0
2024-01-08,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,35.0,1537917.0,"29,35%",0,0,0,1
2024-01-09,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,28.0,1256714.0,"29,20%",1,1,0,0
2024-01-10,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,30.0,2121242.0,"52,90%",2,1,0,0
2024-01-11,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,36.0,826568.0,"23,09%",3,1,0,0
2024-01-12,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,27.0,1667730.0,"43,22%",4,1,0,0
2024-01-13,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,12.0,1846.0,"0,06%",5,0,1,0
2024-01-14,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,21.0,320299.0,"12,18%",6,0,1,0
2024-01-15,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,31.0,7983208.0,"346,79%",0,1,0,0
2024-01-16,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,22.0,303417.0,"10,68%",1,1,0,0
2024-01-17,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,9.0,367394.0,"11,10%",2,1,0,0
2024-01-18,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,34.0,2480791.0,"62,21%",3,1,0,0
2024-01-19,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,38.0,529090.0,"10,38%",4,1,0,0
2024-01-20,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,19.0,322586.0,"7,51%",5,0,1,0
2024-01-21,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,7.0,150520.0,"3,53%",6,0,1,0
2024-01-22,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,28.0,1565871.0,"44,92%",0,1,0,0
2024-01-23,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,39.0,3629421.0,"101,04%",1,1,0,0
2024-01-24,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,45.0,4907796.0,"117,97%",2,1,0,0
2024-01-25,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,48.0,11426110.0,"229,87%",3,1,0,0
2024-01-26,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,46.0,4605549.0,"100,52%",4,1,0,0
2024-01-27,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,35.0,3757638.0,"91,06%",5,0,1,0
2024-01-28,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,39.0,7209.0,"0,21%",6,0,1,0
2024-01-29,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,56.0,10516.0,"0,27%",0,1,0,0
2024-01-30,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,55.0,13223.0,"0,45%",1,1,0,0
2024-01-31,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,50.0,2841.0,"0,09%",2,1,0,0
2024-02-01,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,36.0,24700.0,"0,54%",3,1,0,0
2024-02-02,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,38.0,3649.0,"0,12%",4,1,0,0
2024-02-03,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,33.0,5535.0,"0,09%",5,0,1,0
2024-02-04,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,30.0,877081.0,"16,51%",6,0,1,0
2024-02-05,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,31.0,5024331.0,"100,51%",0,1,0,0
2024-02-06,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,38.0,3969893.0,"79,95%",1,1,0,0
2024-02-07,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,49.0,4567617.0,"83,22%",2,1,0,0
2024-02-08,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,49.0,1263574.0,"27,96%",3,1,0,0
2024-02-09,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,49.0,6570.0,"0,15%",4,1,0,0
2024-02-10,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,36.0,49156.0,"0,93%",5,0,1,0
2024-02-11,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,33.0,6326.0,"0,15%",6,0,1,0
2024-02-12,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,32.0,6514.0,"0,18%",0,1,0,0
2024-02-13,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,43.0,3435.0,"0,12%",1,1,0,0
2024-02-14,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,42.0,21889.0,"0,87%",2,1,0,0
2024-02-15,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,37.0,2656.0,"0,06%",3,1,0,0
2024-02-16,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,35.0,98398.0,"2,80%",4,1,0,0
2024-02-17,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,49.0,3338.0,"0,09%",5,0,1,0
2024-02-18,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,52.0,5722.0,"0,12%",6,0,1,0
2024-02-19,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,36.0,171140.0,"3,52%",0,1,0,0
2024-02-20,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,30.0,1482.0,"0,03%",1,1,0,0
2024-02-21,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,33.0,6765.0,"0,18%",2,1,0,0
2024-02-22,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,36.0,3957.0,"0,09%",3,1,0,0
2024-02-23,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,30.0,945.0,"0,03%",4,1,0,0
2024-02-24,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,28.0,3856.0,"0,09%",5,0,1,0
2024-02-25,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,28.0,25512.0,"0,45%",6,0,1,0
2024-02-26,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,35.0,4046.0,"0,12%",0,1,0,0
2024-02-27,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,44.0,7931.0,"0,21%",1,1,0,0
2024-02-28,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,46.0,9724.0,"0,18%",2,1,0,0
2024-02-29,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,38.0,3593.0,"0,15%",3,1,0,0
2024-03-01,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,26.0,3594.0,"0,09%",4,1,0,0
2024-03-02,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,29.0,2237.0,"0,06%",5,0,1,0
2024-03-03,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,34.0,2256.0,"0,06%",6,0,1,0
2024-03-04,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,37.0,7978.0,"0,18%",0,1,0,0
2024-03-05,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,27.0,1239656.0,"27,08%",1,1,0,0
2024-03-06,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,28.0,503591.0,"12,52%",2,1,0,0
2024-03-07,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,31.0,1897826.0,"53,42%",3,1,0,0
2024-03-08,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,29.0,865858.0,"24,34%",4,1,0,0
2024-03-09,URBANA,027_ZW Parque Alfonso Bonilla Aragón,14.0,MR76,27.0,363040.0,"11,04%",5,0,1,0
