FECHA_CONEXION,AREA,NOMBRE_ZONA,COMUNA,MODEL,NUMERO_CONEXIONES,USAGE_KB,PORCENTAJE_USO,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO
2024-01-01,URBANA,036_ZW Parque India Elena,10.0,MR76,92.0,26594.0,"0,90%",0,0,0,1
2024-01-02,URBANA,036_ZW Parque India Elena,10.0,MR76,65.0,53449.0,"1,89%",1,1,0,0
2024-01-03,URBANA,036_ZW Parque India Elena,10.0,MR76,51.0,7405.0,"0,18%",2,1,0,0
2024-01-04,URBANA,036_ZW Parque India Elena,10.0,MR76,57.0,4174.0,"0,12%",3,1,0,0
2024-01-05,URBANA,036_ZW Parque India Elena,10.0,MR76,61.0,7922.0,"0,21%",4,1,0,0
2024-01-06,URBANA,036_ZW Parque India Elena,10.0,MR76,78.0,10288.0,"0,39%",5,0,1,0
2024-01-07,URBANA,036_ZW Parque India Elena,10.0,MR76,80.0,18920.0,"0,57%",6,0,1,0
2024-01-08,URBANA,036_ZW Parque India Elena,10.0,MR76,74.0,160530.0,"3,06%",0,0,0,1
2024-01-09,URBANA,036_ZW Parque India Elena,10.0,MR76,67.0,16975.0,"0,39%",1,1,0,0
2024-01-10,URBANA,036_ZW Parque India Elena,10.0,MR76,70.0,420736.0,"10,48%",2,1,0,0
2024-01-11,URBANA,036_ZW Parque India Elena,10.0,MR76,67.0,71959.0,"2,01%",3,1,0,0
2024-01-12,URBANA,036_ZW Parque India Elena,10.0,MR76,64.0,22945.0,"0,60%",4,1,0,0
2024-01-13,URBANA,036_ZW Parque India Elena,10.0,MR76,69.0,18247.0,"0,60%",5,0,1,0
2024-01-14,URBANA,036_ZW Parque India Elena,10.0,MR76,70.0,22542.0,"0,84%",6,0,1,0
2024-01-15,URBANA,036_ZW Parque India Elena,10.0,MR76,65.0,68795.0,"2,97%",0,1,0,0
2024-01-16,URBANA,036_ZW Parque India Elena,10.0,MR76,63.0,6892.0,"0,24%",1,1,0,0
2024-01-17,URBANA,036_ZW Parque India Elena,10.0,MR76,62.0,8722.0,"0,27%",2,1,0,0
2024-01-18,URBANA,036_ZW Parque India Elena,10.0,MR76,55.0,6588.0,"0,15%",3,1,0,0
2024-01-19,URBANA,036_ZW Parque India Elena,10.0,MR76,59.0,1172663.0,"22,94%",4,1,0,0
2024-01-20,URBANA,036_ZW Parque India Elena,10.0,MR76,83.0,1718279.0,"39,83%",5,0,1,0
2024-01-21,URBANA,036_ZW Parque India Elena,10.0,MR76,88.0,75610.0,"1,74%",6,0,1,0
2024-01-22,URBANA,036_ZW Parque India Elena,10.0,MR76,70.0,5182.0,"0,15%",0,1,0,0
2024-01-23,URBANA,036_ZW Parque India Elena,10.0,MR76,56.0,3965880.0,"110,24%",1,1,0,0
2024-01-24,URBANA,036_ZW Parque India Elena,10.0,MR76,59.0,2343082.0,"56,24%",2,1,0,0
2024-01-25,URBANA,036_ZW Parque India Elena,10.0,MR76,69.0,17907775.0,"359,70%",3,1,0,0
2024-01-26,URBANA,036_ZW Parque India Elena,10.0,MR76,76.0,2487254.0,"54,19%",4,1,0,0
2024-01-27,URBANA,036_ZW Parque India Elena,10.0,MR76,87.0,1141350.0,"27,62%",5,0,1,0
2024-01-28,URBANA,036_ZW Parque India Elena,10.0,MR76,86.0,53598.0,"1,56%",6,0,1,0
2024-01-29,URBANA,036_ZW Parque India Elena,10.0,MR76,78.0,62717.0,"1,62%",0,1,0,0
2024-01-30,URBANA,036_ZW Parque India Elena,10.0,MR76,67.0,1825191.0,"60,51%",1,1,0,0
2024-01-31,URBANA,036_ZW Parque India Elena,10.0,MR76,67.0,2687673.0,"77,24%",2,1,0,0
2024-02-01,URBANA,036_ZW Parque India Elena,10.0,MR76,63.0,5708360.0,"123,22%",3,1,0,0
2024-02-02,URBANA,036_ZW Parque India Elena,10.0,MR76,65.0,3380317.0,"106,20%",4,1,0,0
2024-02-03,URBANA,036_ZW Parque India Elena,10.0,MR76,74.0,3542387.0,"59,94%",5,0,1,0
2024-02-04,URBANA,036_ZW Parque India Elena,10.0,MR76,77.0,209906.0,"3,93%",6,0,1,0
2024-02-05,URBANA,036_ZW Parque India Elena,10.0,MR76,62.0,9131.0,"0,18%",0,1,0,0
2024-02-06,URBANA,036_ZW Parque India Elena,10.0,MR76,68.0,57931.0,"1,17%",1,1,0,0
2024-02-07,URBANA,036_ZW Parque India Elena,10.0,MR76,81.0,57593.0,"1,05%",2,1,0,0
2024-02-08,URBANA,036_ZW Parque India Elena,10.0,MR76,77.0,58099.0,"1,29%",3,1,0,0
2024-02-09,URBANA,036_ZW Parque India Elena,10.0,MR76,75.0,56768.0,"1,41%",4,1,0,0
