FECHA_CONEXION,AREA,NOMBRE_ZONA,COMUNA,MODEL,NUMERO_CONEXIONES,USAGE_KB,PORCENTAJE_USO,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO
2024-01-01,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,34.0,4416112.0,"151,72%",0,0,0,1
2024-01-02,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,38.0,3511948.0,"125,27%",1,1,0,0
2024-01-03,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,41.0,8075677.0,"200,16%",2,1,0,0
2024-01-04,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,44.0,5532499.0,"157,27%",3,1,0,0
2024-01-05,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,48.0,7647912.0,"211,85%",4,1,0,0
2024-01-06,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,56.0,1397921.0,"54,72%",5,0,1,0
2024-01-07,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,51.0,11256.0,"0,33%",6,0,1,0
2024-01-08,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,37.0,13690.0,"0,27%",0,0,0,1
2024-01-09,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,39.0,8384342.0,"194,37%",1,1,0,0
2024-01-10,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,49.0,7802788.0,"194,24%",2,1,0,0
2024-01-11,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,53.0,4041977.0,"112,80%",3,1,0,0
2024-01-12,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,50.0,193556.0,"5,01%",4,1,0,0
2024-01-13,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,50.0,21537.0,"0,72%",5,0,1,0
2024-01-14,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,54.0,18620.0,"0,72%",6,0,1,0
2024-01-15,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,49.0,39111.0,"1,71%",0,1,0,0
2024-01-16,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,50.0,16774.0,"0,60%",1,1,0,0
2024-01-17,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,47.0,25772.0,"0,78%",2,1,0,0
2024-01-18,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,46.0,6795.0,"0,18%",3,1,0,0
2024-01-19,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,46.0,9761.0,"0,18%",4,1,0,0
2024-01-20,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,51.0,17799.0,"0,42%",5,0,1,0
2024-01-21,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,56.0,21492.0,"0,51%",6,0,1,0
2024-01-22,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,53.0,24093.0,"0,69%",0,1,0,0
2024-01-23,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,53.0,6118.0,"0,18%",1,1,0,0
2024-01-24,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,44.0,4154.0,"0,09%",2,1,0,0
2024-01-25,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,48.0,5246.0,"0,12%",3,1,0,0
2024-01-26,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,50.0,7839.0,"0,18%",4,1,0,0
2024-01-27,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,49.0,76245.0,"1,83%",5,0,1,0
2024-01-28,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,53.0,66945.0,"1,95%",6,0,1,0
2024-01-29,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,61.0,330382.0,"8,53%",0,1,0,0
2024-01-30,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,62.0,234814.0,"7,77%",1,1,0,0
2024-01-31,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,52.0,285682.0,"8,23%",2,1,0,0
2024-02-01,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,43.0,8264.0,"0,18%",3,1,0,0
2024-02-02,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,48.0,5579.0,"0,18%",4,1,0,0
2024-02-03,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,52.0,16003179.0,"270,95%",5,0,1,0
2024-02-04,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,60.0,4014599.0,"75,38%",6,0,1,0
2024-02-05,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,54.0,8985596.0,"179,28%",0,1,0,0
2024-02-06,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,62.0,2428776.0,"48,80%",1,1,0,0
2024-02-07,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,57.0,65238.0,"1,20%",2,1,0,0
2024-02-08,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,60.0,58048.0,"1,29%",3,1,0,0
2024-02-09,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,65.0,10413.0,"0,27%",4,1,0,0
2024-02-10,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,67.0,25122.0,"0,48%",5,0,1,0
2024-02-11,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,64.0,20402.0,"0,45%",6,0,1,0
2024-02-12,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,62.0,85140.0,"2,46%",0,1,0,0
2024-02-13,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,69.0,11912.0,"0,42%",1,1,0,0
2024-02-14,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,63.0,18242.0,"0,72%",2,1,0,0
2024-02-15,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,57.0,12293.0,"0,33%",3,1,0,0
2024-02-16,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,49.0,13402.0,"0,39%",4,1,0,0
2024-02-17,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,49.0,17751.0,"0,51%",5,0,1,0
2024-02-18,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,53.0,12344.0,"0,30%",6,0,1,0
2024-02-19,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,51.0,16326.0,"0,33%",0,1,0,0
2024-02-20,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,46.0,8715.0,"0,21%",1,1,0,0
2024-02-21,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,47.0,10813.0,"0,27%",2,1,0,0
2024-02-22,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,58.0,7437.0,"0,15%",3,1,0,0
2024-02-23,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,59.0,346610.0,"7,33%",4,1,0,0
2024-02-24,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,48.0,13079.0,"0,30%",5,0,1,0
2024-02-25,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,49.0,13028.0,"0,21%",6,0,1,0
2024-02-26,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,49.0,16437.0,"0,45%",0,1,0,0
2024-02-27,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,59.0,49082.0,"1,26%",1,1,0,0
2024-02-28,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,55.0,15835.0,"0,27%",2,1,0,0
2024-02-29,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,56.0,8358.0,"0,33%",3,1,0,0
2024-03-01,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,48.0,1985564.0,"49,70%",4,1,0,0
2024-03-02,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,43.0,2458181.0,"71,74%",5,0,1,0
2024-03-03,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,44.0,3003603.0,"64,73%",6,0,1,0
2024-03-04,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,53.0,2612509.0,"55,17%",0,1,0,0
2024-03-05,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,60.0,645598.0,"14,05%",1,1,0,0
2024-03-06,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,50.0,9165.0,"0,24%",2,1,0,0
2024-03-07,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,48.0,4947.0,"0,15%",3,1,0,0
2024-03-08,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,50.0,20524.0,"0,57%",4,1,0,0
2024-03-09,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,46.0,4962.0,"0,15%",5,0,1,0
2024-03-10,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,51.0,6019.0,"0,18%",6,0,1,0
2024-03-11,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,50.0,19921.0,"0,63%",0,1,0,0
2024-03-12,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,57.0,855047.0,"29,12%",1,1,0,0
2024-03-13,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,45.0,115410.0,"4,68%",2,1,0,0
2024-03-14,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,46.0,9362.0,"0,30%",3,1,0,0
2024-03-15,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,38.0,5008.0,"0,12%",4,1,0,0
2024-03-16,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,38.0,6008.0,"0,15%",5,0,1,0
2024-03-17,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,43.0,5803.0,"0,12%",6,0,1,0
2024-03-18,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,53.0,16582.0,"0,42%",0,1,0,0
2024-03-19,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,57.0,7691.0,"0,30%",1,1,0,0
2024-03-20,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,49.0,10036.0,"0,45%",2,1,0,0
2024-03-21,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,45.0,6716.0,"0,24%",3,1,0,0
2024-03-22,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,43.0,2630566.0,"80,99%",4,1,0,0
2024-03-23,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,39.0,1593762.0,"61,34%",5,0,1,0
2024-03-24,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,29.0,6132582.0,"202,55%",6,0,1,0
2024-03-25,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,33.0,45026.0,"1,92%",0,0,0,1
2024-03-26,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,46.0,7267.0,"0,27%",1,1,0,0
