FECHA_CONEXION,AREA,NOMBRE_ZONA,COMUNA,MODEL,NUMERO_CONEXIONES,USAGE_KB,PORCENTAJE_USO,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO
2024-01-01,URBANA,031_ZW Cancha Los Azules,21.0,MR76,24.0,1592208.0,"54,70%",0,0,0,1
2024-01-02,URBANA,031_ZW Cancha Los Azules,21.0,MR76,21.0,947915.0,"33,83%",1,1,0,0
2024-01-03,URBANA,031_ZW Cancha Los Azules,21.0,MR76,17.0,3038554.0,"75,41%",2,1,0,0
2024-01-04,URBANA,031_ZW Cancha Los Azules,21.0,MR76,12.0,2149834.0,"61,25%",3,1,0,0
2024-01-05,URBANA,031_ZW Cancha Los Azules,21.0,MR76,10.0,2085204.0,"57,92%",4,1,0,0
2024-01-06,URBANA,031_ZW Cancha Los Azules,21.0,MR76,13.0,3202929.0,"125,55%",5,0,1,0
2024-01-07,URBANA,031_ZW Cancha Los Azules,21.0,MR76,17.0,5908197.0,"176,99%",6,0,1,0
2024-01-08,URBANA,031_ZW Cancha Los Azules,21.0,MR76,15.0,14532950.0,"277,61%",0,0,0,1
2024-01-09,URBANA,031_ZW Cancha Los Azules,21.0,MR76,12.0,2409.0,"0,06%",1,1,0,0
2024-01-10,URBANA,031_ZW Cancha Los Azules,21.0,MR76,12.0,2853.0,"0,06%",2,1,0,0
2024-01-11,URBANA,031_ZW Cancha Los Azules,21.0,MR76,15.0,14340.0,"0,39%",3,1,0,0
2024-01-12,URBANA,031_ZW Cancha Los Azules,21.0,MR76,16.0,4331.0,"0,12%",4,1,0,0
2024-01-13,URBANA,031_ZW Cancha Los Azules,21.0,MR76,15.0,2352.0,"0,09%",5,0,1,0
2024-01-14,URBANA,031_ZW Cancha Los Azules,21.0,MR76,15.0,2624934.0,"99,70%",6,0,1,0
2024-01-15,URBANA,031_ZW Cancha Los Azules,21.0,MR76,14.0,3676128.0,"159,71%",0,1,0,0
2024-01-16,URBANA,031_ZW Cancha Los Azules,21.0,MR76,17.0,3749047.0,"131,73%",1,1,0,0
2024-01-17,URBANA,031_ZW Cancha Los Azules,21.0,MR76,15.0,5653411.0,"170,01%",2,1,0,0
2024-01-18,URBANA,031_ZW Cancha Los Azules,21.0,MR76,14.0,13315484.0,"334,05%",3,1,0,0
2024-01-19,URBANA,031_ZW Cancha Los Azules,21.0,MR76,13.0,11095750.0,"217,78%",4,1,0,0
2024-01-20,URBANA,031_ZW Cancha Los Azules,21.0,MR76,14.0,3877555.0,"90,13%",5,0,1,0
2024-01-21,URBANA,031_ZW Cancha Los Azules,21.0,MR76,14.0,2695416.0,"62,67%",6,0,1,0
2024-01-22,URBANA,031_ZW Cancha Los Azules,21.0,MR76,14.0,10731.0,"0,30%",0,1,0,0
2024-01-23,URBANA,031_ZW Cancha Los Azules,21.0,MR76,15.0,1207.0,"0,03%",1,1,0,0
2024-01-24,URBANA,031_ZW Cancha Los Azules,21.0,MR76,16.0,2763.0,"0,06%",2,1,0,0
2024-01-25,URBANA,031_ZW Cancha Los Azules,21.0,MR76,18.0,2988.0,"0,06%",3,1,0,0
2024-01-26,URBANA,031_ZW Cancha Los Azules,21.0,MR76,20.0,4625.0,"0,09%",4,1,0,0
2024-01-27,URBANA,031_ZW Cancha Los Azules,21.0,MR76,22.0,2546.0,"0,06%",5,0,1,0
2024-01-28,URBANA,031_ZW Cancha Los Azules,21.0,MR76,20.0,2618.0,"0,09%",6,0,1,0
2024-01-29,URBANA,031_ZW Cancha Los Azules,21.0,MR76,15.0,7069.0,"0,18%",0,1,0,0
2024-01-30,URBANA,031_ZW Cancha Los Azules,21.0,MR76,11.0,2266.0,"0,09%",1,1,0,0
2024-01-31,URBANA,031_ZW Cancha Los Azules,21.0,MR76,13.0,3133.0,"0,09%",2,1,0,0
2024-02-01,URBANA,031_ZW Cancha Los Azules,21.0,MR76,17.0,1889.0,"0,03%",3,1,0,0
