FECHA_CONEXION,AREA,NOMBRE_ZONA,COMUNA,MODEL,NUMERO_CONEXIONES,USAGE_KB,PORCENTAJE_USO,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO
2024-01-01,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,10.0,1419251.0,"50,01%",0,0,0,1
2024-01-02,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,21.0,2565564.0,"92,52%",1,1,0,0
2024-01-03,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,27.0,1679330.0,"42,15%",2,1,0,0
2024-01-04,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,25.0,2055002.0,"59,10%",3,1,0,0
2024-01-05,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,24.0,2183661.0,"61,25%",4,1,0,0
2024-01-06,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,26.0,1247555.0,"49,25%",5,0,1,0
2024-01-07,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,19.0,1438012.0,"43,68%",6,0,1,0
2024-01-08,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,26.0,1771084.0,"34,31%",0,0,0,1
2024-01-09,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,33.0,2440270.0,"57,16%",1,1,0,0
2024-01-10,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,44.0,1491160.0,"37,39%",2,1,0,0
2024-01-11,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,39.0,1963601.0,"55,21%",3,1,0,0
2024-01-12,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,34.0,2702722.0,"70,53%",4,1,0,0
2024-01-13,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,29.0,2241844.0,"75,40%",5,0,1,0
2024-01-14,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,29.0,1801398.0,"68,84%",6,0,1,0
2024-01-15,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,34.0,921801.0,"40,21%",0,1,0,0
2024-01-16,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,36.0,1068266.0,"37,74%",1,1,0,0
2024-01-17,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,40.0,1546623.0,"46,73%",2,1,0,0
2024-01-18,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,41.0,2269796.0,"57,26%",3,1,0,0
2024-01-19,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,39.0,2525435.0,"49,94%",4,1,0,0
2024-01-20,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,29.0,1476050.0,"34,66%",5,0,1,0
2024-01-21,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,30.0,3451753.0,"81,03%",6,0,1,0
2024-01-22,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,41.0,378117.0,"10,91%",0,1,0,0
2024-01-23,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,52.0,23255.0,"0,66%",1,1,0,0
2024-01-24,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,55.0,22024.0,"0,54%",2,1,0,0
2024-01-25,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,54.0,403008.0,"8,17%",3,1,0,0
2024-01-26,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,49.0,211685.0,"4,66%",4,1,0,0
2024-01-27,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,40.0,44443.0,"1,09%",5,0,1,0
2024-01-28,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,41.0,48038.0,"1,42%",6,0,1,0
2024-01-29,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,54.0,13682.0,"0,36%",0,1,0,0
2024-01-30,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,59.0,32743.0,"1,09%",1,1,0,0
2024-01-31,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,65.0,10253.0,"0,30%",2,1,0,0
2024-02-01,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,54.0,1415240.0,"30,75%",3,1,0,0
2024-02-02,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,42.0,612943.0,"19,39%",4,1,0,0
2024-02-03,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,23.0,371897.0,"6,45%",5,0,1,0
2024-02-04,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,25.0,3935711.0,"75,26%",6,0,1,0
2024-02-05,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,31.0,1596325.0,"32,27%",0,1,0,0
2024-02-06,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,39.0,1201352.0,"24,40%",1,1,0,0
2024-02-07,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,40.0,1982829.0,"36,48%",2,1,0,0
2024-02-08,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,44.0,3440436.0,"76,67%",3,1,0,0
2024-02-09,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,47.0,204700.0,"5,14%",4,1,0,0
2024-02-10,URBANA,002_ZW Canchas Panamericanas,19.0,MR76,47.0,15662.0,"0,30%",5,0,1,0
