FECHA_CONEXION,AREA,NOMBRE_ZONA,COMUNA,MODEL,NUMERO_CONEXIONES,USAGE_KB,PORCENTAJE_USO,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO
2024-01-01,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,1.0,61916.0,"2,36%",0,0,0,1
2024-01-02,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,1.0,393951.0,"2,13%",1,1,0,0
2024-01-03,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,3.0,10.0,"0,00%",2,1,0,0
2024-01-04,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,5.0,1851293.0,"53,96%",3,1,0,0
2024-01-05,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,9.0,343051.0,"9,62%",4,1,0,0
2024-01-06,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,8.0,448778.0,"17,76%",5,0,1,0
2024-01-07,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,6.0,727490.0,"22,21%",6,0,1,0
2024-01-08,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,5.0,118792.0,"2,34%",0,0,0,1
2024-01-09,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,8.0,528204.0,"12,49%",1,1,0,0
2024-01-10,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,8.0,879509.0,"22,29%",2,1,0,0
2024-01-11,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,9.0,831688.0,"23,54%",3,1,0,0
2024-01-12,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,8.0,1405746.0,"36,97%",4,1,0,0
2024-01-13,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,10.0,1148352.0,"38,69%",5,0,1,0
2024-01-14,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,10.0,185592.0,"7,12%",6,0,1,0
2024-01-15,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,13.0,953889.0,"41,65%",0,1,0,0
2024-01-16,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,14.0,2399305.0,"84,80%",1,1,0,0
2024-01-17,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,14.0,973209.0,"29,45%",2,1,0,0
2024-01-18,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,12.0,464433.0,"11,76%",3,1,0,0
2024-01-19,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,14.0,1351292.0,"26,77%",4,1,0,0
2024-01-20,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,12.0,909207.0,"21,35%",5,0,1,0
2024-01-21,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,12.0,1660312.0,"38,98%",6,0,1,0
2024-01-22,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,9.0,1555034.0,"45,15%",0,1,0,0
2024-01-23,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,11.0,1886638.0,"53,06%",1,1,0,0
2024-01-24,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,9.0,604823.0,"14,77%",2,1,0,0
2024-01-25,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,12.0,680418.0,"13,86%",3,1,0,0
2024-01-26,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,16.0,4202655.0,"92,53%",4,1,0,0
2024-01-27,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,15.0,460858.0,"11,25%",5,0,1,0
2024-01-28,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,13.0,595684.0,"17,57%",6,0,1,0
2024-01-29,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,15.0,13468.0,"0,36%",0,1,0,0
2024-01-30,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,16.0,10597.0,"0,36%",1,1,0,0
2024-01-31,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,13.0,1297.0,"0,03%",2,1,0,0
2024-02-01,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,12.0,3000.0,"0,06%",3,1,0,0
2024-02-02,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,13.0,2774.0,"0,09%",4,1,0,0
2024-02-03,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,13.0,1408.0,"0,03%",5,0,1,0
2024-02-04,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,11.0,2415.0,"0,06%",6,0,1,0
2024-02-05,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,13.0,5335.0,"0,12%",0,1,0,0
2024-02-06,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,15.0,611.0,"0,00%",1,1,0,0
2024-02-07,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,15.0,57523.0,"1,06%",2,1,0,0
2024-02-08,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,13.0,1217.0,"0,03%",3,1,0,0
2024-02-09,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,16.0,2120.0,"0,06%",4,1,0,0
2024-02-10,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,17.0,3679.0,"0,06%",5,0,1,0
2024-02-11,URBANA,022_ZW Polideportivo Los Farallones,18.0,MR76,17.0,773.0,"0,03%",6,0,1,0
