FECHA_CONEXION,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-01-01,0,0,0,1,0.7,33.0,6394.0
2024-01-02,1,1,0,0,0.5,26.0,4071.0
2024-01-03,2,1,0,0,0.2,24.0,2483.0
2024-01-04,3,1,0,0,0.3,26.0,3370.0
2024-01-05,4,1,0,0,1.1,25.0,11949.0
2024-01-06,5,0,1,0,0.5,41.0,3739.0
2024-01-07,6,0,1,0,4.4,32.0,43748.0
2024-01-08,0,0,0,1,1.0,42.0,16135.0
2024-01-09,1,1,0,0,1.5,47.0,19741.0
2024-01-10,2,1,0,0,0.8,40.0,9354.0
2024-01-11,3,1,0,0,0.4,28.0,4025.0
2024-01-12,4,1,0,0,0.4,44.0,5017.0
2024-01-13,5,0,1,0,1.8,39.0,16599.0
2024-01-14,6,0,1,0,0.7,31.0,5715.0
2024-01-15,0,1,0,0,0.5,31.0,3164.0
2024-01-16,1,1,0,0,0.4,32.0,3590.0
2024-01-17,2,1,0,0,0.3,28.0,2508.0
2024-01-18,3,1,0,0,1.1,33.0,13144.0
2024-01-19,4,1,0,0,0.4,36.0,6341.0
2024-01-20,5,0,1,0,0.9,43.0,11642.0
2024-01-21,6,0,1,0,1.0,39.0,12789.0
2024-01-22,0,1,0,0,1.5,47.0,16125.0
2024-01-23,1,1,0,0,1.5,39.0,16363.0
2024-01-24,2,1,0,0,0.7,31.0,9066.0
2024-01-25,3,1,0,0,1.3,41.0,19279.0
2024-01-26,4,1,0,0,0.9,37.0,12926.0
2024-01-27,5,0,1,0,0.6,34.0,6834.0
2024-01-28,6,0,1,0,0.6,32.0,5661.0
2024-01-29,0,1,0,0,1.9,35.0,21634.0
2024-01-30,1,1,0,0,1.3,36.0,12158.0
2024-01-31,2,1,0,0,7.4,37.0,76940.0
2024-02-01,3,1,0,0,1.2,48.0,17182.0
2024-02-02,4,1,0,0,0.2,21.0,2078.0
2024-02-03,5,0,1,0,25.4,26.0,450966.0
2024-02-04,6,0,1,0,20.4,33.0,326098.0
2024-02-05,0,1,0,0,41.8,26.0,629772.0
2024-02-06,1,1,0,0,29.6,31.0,441922.0
2024-02-07,2,1,0,0,71.1,32.0,1173805.0
2024-02-08,3,1,0,0,1004.6,41.0,13650569.0
2024-02-09,4,1,0,0,44.2,35.0,532285.0
2024-02-10,5,0,1,0,9.1,49.0,144727.0
2024-02-11,6,0,1,0,0.3,34.0,3736.0
2024-02-12,0,1,0,0,0.5,31.0,5383.0
2024-02-13,1,1,0,0,2.0,43.0,17363.0
2024-02-14,2,1,0,0,6.5,36.0,48766.0
2024-02-15,3,1,0,0,1.4,41.0,15941.0
2024-02-16,4,1,0,0,0.7,36.0,6997.0
2024-02-17,5,0,1,0,0.5,40.0,5774.0
2024-02-18,6,0,1,0,0.7,27.0,8558.0
