FECHA_CONEXION,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-01-17,2,1,0,0,215.3,14.0,2153404.0
2024-01-18,3,1,0,0,275.5,36.0,3304368.0
2024-01-19,4,1,0,0,190.7,48.0,2926665.0
2024-01-20,5,0,1,0,211.5,37.0,2738707.0
2024-01-21,6,0,1,0,258.1,15.0,3341915.0
2024-01-22,0,1,0,0,404.5,42.0,4241885.0
2024-01-23,1,1,0,0,101.8,44.0,1099645.0
2024-01-24,2,1,0,0,379.2,51.0,4743154.0
2024-01-25,3,1,0,0,338.7,56.0,5062678.0
2024-01-26,4,1,0,0,178.5,48.0,2458639.0
2024-01-27,5,0,1,0,305.7,49.0,3794419.0
2024-01-28,6,0,1,0,269.0,26.0,2765121.0
2024-01-29,0,1,0,0,287.0,59.0,3340175.0
2024-01-30,1,1,0,0,234.3,42.0,2120695.0
2024-01-31,2,1,0,0,2.16,57.0,2816231.0
2024-02-01,3,1,0,0,1.85,59.0,2495868.0
2024-02-02,4,1,0,0,1.68,59.0,2262555.0
2024-02-03,5,0,1,0,1.68,56.0,2154831.0
2024-02-04,6,0,1,0,2.22,40.0,2031265.0
2024-02-05,0,1,0,0,1.47,60.0,2021675.0
2024-02-06,1,1,0,0,1.47,59.0,1989599.0
2024-02-07,2,1,0,0,1.44,59.0,1944923.0
2024-02-08,3,1,0,0,1.41,59.0,1899480.0
2024-02-09,4,1,0,0,1.31,59.0,1773720.0
2024-02-10,5,0,1,0,1.25,57.0,1627043.0
2024-02-11,6,0,1,0,1.66,40.0,1518113.0
2024-02-12,0,1,0,0,1.18,60.0,1619344.0
2024-02-13,1,1,0,0,1.09,59.0,1471757.0
2024-02-14,2,1,0,0,1.06,59.0,1435658.0
2024-02-15,3,1,0,0,1.1,59.0,1489149.0
2024-02-16,4,1,0,0,1.06,59.0,1426895.0
2024-02-17,5,0,1,0,1.11,57.0,1451901.0
2024-02-18,6,0,1,0,1.53,39.0,1367785.0
2024-02-19,0,1,0,0,1.03,60.0,1414384.0
2024-02-20,1,1,0,0,1.07,59.0,1448146.0
2024-02-21,2,1,0,0,1.06,59.0,1432908.0
2024-02-22,3,1,0,0,1.05,59.0,1421459.0
2024-02-23,4,1,0,0,1.05,59.0,1413361.0
2024-02-24,5,0,1,0,1.17,56.0,1501859.0
2024-02-25,6,0,1,0,1.62,40.0,1479296.0
2024-02-26,0,1,0,0,1.18,59.0,1590921.0
2024-02-27,1,1,0,0,1.12,59.0,1506880.0
2024-02-28,2,1,0,0,1.15,59.0,1550590.0
2024-02-29,3,1,0,0,1.13,59.0,1531115.0
2024-03-01,4,1,0,0,1.04,59.0,1400649.0
2024-03-02,5,0,1,0,0.93,56.0,1187225.0
2024-03-03,6,0,1,0,1.25,39.0,1117308.0
2024-03-04,0,1,0,0,12.6,17.0,178664.0
2024-03-05,1,1,0,0,166.0,60.0,2287612.0
2024-03-06,2,1,0,0,126.2,63.0,1527113.0
2024-03-07,3,1,0,0,485.5,62.0,5186705.0
2024-03-08,4,1,0,0,135.3,66.0,1447587.0
2024-03-09,5,0,1,0,243.8,51.0,2410109.0
2024-03-10,6,0,1,0,80.4,25.0,767122.0
2024-03-11,0,1,0,0,79.2,59.0,744420.0
2024-03-12,1,1,0,0,15.7,89.0,138711.0
2024-03-13,2,1,0,0,0.6,76.0,4802.0
2024-03-14,3,1,0,0,0.4,71.0,3990.0
2024-03-15,4,1,0,0,1.1,70.0,14664.0
2024-03-16,5,0,1,0,2.3,62.0,25765.0
2024-03-17,6,0,1,0,0.4,22.0,4608.0
2024-03-18,0,1,0,0,0.9,78.0,10416.0
2024-03-19,1,1,0,0,1.7,68.0,12702.0
2024-03-20,2,1,0,0,3.6,66.0,23713.0
2024-03-21,3,1,0,0,0.6,60.0,5193.0
2024-03-22,4,1,0,0,1.5,54.0,14985.0
2024-03-23,5,0,1,0,1.6,61.0,12183.0
2024-03-24,6,0,1,0,0.6,31.0,5812.0
2024-03-25,0,0,0,1,0.2,19.0,1536.0
2024-03-26,1,1,0,0,0.0,1.0,1.0
2024-03-27,2,1,0,0,226.8,55.0,1831774.0
2024-03-28,3,0,0,1,176.8,28.0,1128162.0
2024-03-29,4,0,0,1,267.1,23.0,2648166.0
2024-03-30,5,0,1,0,336.2,39.0,2096754.0
2024-03-31,6,0,1,0,196.3,28.0,1495129.0
2024-04-01,0,1,0,0,468.0,81.0,4909577.0
2024-04-02,1,1,0,0,539.0,75.0,3792606.0
2024-04-03,2,1,0,0,0.8,77.0,7619.0
2024-04-04,3,1,0,0,1.2,78.0,13419.0
2024-04-05,4,1,0,0,1.0,66.0,10820.0
2024-04-06,5,0,1,0,1.4,68.0,17250.0
2024-04-07,6,0,1,0,510.4,39.0,6104261.0
2024-04-08,0,1,0,0,558.3,86.0,3951791.0
2024-04-09,1,1,0,0,878.8,78.0,6723586.0
2024-04-10,2,1,0,0,246.7,84.0,1048571.0
2024-04-11,3,1,0,0,2.6,86.0,11518.0
2024-04-12,4,1,0,0,1.0,67.0,6968.0
2024-04-13,5,0,1,0,2.9,62.0,24477.0
2024-04-14,6,0,1,0,1.0,38.0,7127.0
2024-04-15,0,1,0,0,3.0,94.0,12166.0
2024-04-16,1,1,0,0,2.1,83.0,8791.0
2024-04-17,2,1,0,0,2.6,86.0,9644.0
2024-04-18,3,1,0,0,1.3,72.0,3922.0
2024-04-19,4,1,0,0,2.0,56.0,8074.0
2024-04-20,5,0,1,0,0.8,69.0,6054.0
2024-04-21,6,0,1,0,0.7,26.0,4281.0
2024-04-22,0,1,0,0,3.5,61.0,16436.0
2024-04-23,1,1,0,0,140.4,53.0,2577886.0
2024-04-24,2,1,0,0,217.6,55.0,3997512.0
2024-04-25,3,1,0,0,203.7,65.0,2417003.0
2024-04-26,4,1,0,0,234.9,62.0,2354054.0
2024-04-27,5,0,1,0,26.6,56.0,324601.0
2024-04-28,6,0,1,0,5.4,26.0,39588.0
2024-04-29,0,1,0,0,0.8,53.0,6099.0
2024-04-30,1,1,0,0,0.5,60.0,3167.0
2024-05-01,2,0,0,1,0.3,27.0,1427.0
2024-05-02,3,1,0,0,2.4,74.0,12444.0
2024-05-03,4,1,0,0,2.0,69.0,9239.0
2024-05-04,5,0,1,0,0.5,57.0,3283.0
2024-05-05,6,0,1,0,2.1,23.0,12919.0
2024-05-06,0,1,0,0,1003.2,69.0,4793959.0
2024-05-07,1,1,0,0,250.8,55.0,1520512.0
2024-05-08,2,1,0,0,195.5,48.0,1548509.0
2024-05-09,3,1,0,0,169.5,49.0,1493689.0
2024-05-10,4,1,0,0,223.6,64.0,1764404.0
2024-05-11,5,0,1,0,2.0,71.0,14883.0
2024-05-12,6,0,1,0,0.3,22.0,1197.0
2024-05-13,0,0,0,1,1.1,19.0,6241.0
2024-05-14,1,1,0,0,1.6,53.0,3384.0
2024-05-15,2,1,0,0,0.7,59.0,4395.0
2024-05-16,3,1,0,0,0.3,52.0,2777.0
2024-05-17,4,1,0,0,0.6,58.0,5957.0
2024-05-18,5,0,1,0,0.9,66.0,9742.0
2024-05-19,6,0,1,0,0.2,22.0,2729.0
2024-05-20,0,1,0,0,1.8,57.0,12542.0
2024-05-21,1,1,0,0,0.6,60.0,4441.0
2024-05-22,2,1,0,0,1.8,53.0,4735.0
2024-05-23,3,1,0,0,2.3,57.0,12140.0
2024-05-24,4,1,0,0,1.7,73.0,8165.0
2024-05-25,5,0,1,0,0.8,68.0,5653.0
2024-05-26,6,0,1,0,0.2,24.0,1154.0
2024-05-27,0,1,0,0,0.5,54.0,3978.0
2024-05-28,1,1,0,0,0.5,46.0,3463.0
2024-05-29,2,1,0,0,0.6,43.0,3149.0
2024-05-30,3,1,0,0,0.4,46.0,5212.0
2024-05-31,4,1,0,0,0.7,59.0,6152.0
2024-06-01,5,0,1,0,0.2,48.0,1890.0
2024-06-02,6,0,1,0,0.1,26.0,831.0
2024-06-03,0,0,0,1,0.1,14.0,518.0
2024-06-04,1,1,0,0,0.7,50.0,3304.0
2024-06-05,2,1,0,0,0.4,49.0,1188.0
2024-06-06,3,1,0,0,1.1,49.0,6416.0
2024-06-07,4,1,0,0,0.6,53.0,2681.0
2024-06-08,5,0,1,0,2.6,56.0,8124.0
2024-06-09,6,0,1,0,0.4,21.0,1024.0
2024-06-10,0,0,0,1,0.1,11.0,356.0
2024-06-11,1,1,0,0,2.5,61.0,15682.0
2024-06-12,2,1,0,0,0.5,51.0,3399.0
2024-06-13,3,1,0,0,1739355.0,61.0,8934.0
2024-06-14,4,1,0,0,231792.0,61.0,7712.0
2024-06-15,5,0,1,0,407244.0,43.0,2270.0
2024-06-16,6,0,1,0,1689723.0,25.0,9423.0
2024-06-17,0,1,0,0,0.9,60.0,5805.0
2024-06-18,1,1,0,0,1.2,50.0,7858.0
2024-06-19,2,1,0,0,1.3,36.0,9441.0
2024-06-20,3,1,0,0,1.5,58.0,7410.0
2024-06-21,4,1,0,0,1.1,91.0,6539.0
2024-06-22,5,0,1,0,1.7,96.0,9193.0
2024-06-23,6,0,1,0,0.1,17.0,246.0
2024-06-24,0,1,0,0,0.6,82.0,3390.0
2024-06-25,1,1,0,0,1.8,90.0,7232.0
2024-06-26,2,1,0,0,1.7,66.0,6717.0
2024-06-27,3,1,0,0,0.9,73.0,3128.0
2024-06-28,4,1,0,0,0.9,78.0,5074.0
2024-06-29,5,0,1,0,0.5,56.0,2766.0
2024-06-30,6,0,1,0,0.4,33.0,1861.0
2024-07-01,0,0,0,1,23.0,24.0,165594.0
2024-07-02,1,1,0,0,0.61,86.0,5622.0
2024-07-03,2,1,0,0,1.06,80.0,8895.0
2024-07-04,3,1,0,0,1.29,80.0,10261.0
2024-07-05,4,1,0,0,0.32,59.0,2710.0
2024-07-06,5,0,1,0,1.27,72.0,10690.0
2024-07-07,6,0,1,0,0.55,33.0,4832.0
2024-07-08,0,1,0,0,0.56,71.0,3086.0
