USAGE_KB_predicho,USAGE_KB_real,error_absoluto,error_relativo
6286122.012283091,5748738.274042083,537383.7382410085,0.09347855348842667
10465650.63206336,10317630.982026512,148019.65003684908,0.014346282619983388
6233810.102449836,7100901.324202551,867091.2217527144,0.12211002268083072
5928443.321315082,5537760.358725273,390682.96258980874,0.0705489109824426
5261142.487791203,5871982.942718141,610840.4549269378,0.10402626521326028
6458169.823369827,6198438.895326381,259730.9280434465,0.04190263587808916
8990427.505272768,9489871.25665139,499443.7513786219,0.0526291387808412
9808587.629955132,10333050.060159001,524462.4302038699,0.05075582012575672
5760101.563124666,5210734.520975338,549367.0421493277,0.10542986596954816
4352610.258801639,4020021.280911844,332588.97788979486,0.08273313862019037
7232462.610304644,6995298.181907376,237164.42839726806,0.033903405148713976
6305120.238057043,5692709.948863605,612410.2891934384,0.10757798916413956
6042187.4767851215,6680571.067579667,638383.5907945456,0.09555823661431811
5558531.299671008,6105865.258128756,547333.9584577475,0.08964068732585938
6603108.457358647,7009826.619873064,406718.1625144165,0.05802114439768861
6670063.768135372,8241615.187908996,1571551.4197736243,0.1906848820215722
5392411.9693694,5327291.084063163,65120.885306237265,0.012224014847067283
4109014.228075186,4511174.039469919,402159.8113947334,0.0891474830889009
4056112.5341521134,5469652.337018738,1413539.8028666242,0.25843320850573137
2867972.1728196116,2584492.0274459817,283480.1453736299,0.10968505314128112
3829842.8192995163,4386170.927387611,556328.1080880947,0.12683685093399721
6618615.6338450145,6942614.428544091,323998.79469907656,0.046668124527696274
6786184.690675113,7095949.863135365,309765.1724602515,0.04365379948208666
3717672.8184670857,3069935.554165583,647737.2643015026,0.2109937661142725
6162238.955675633,6917377.5477337325,755138.5920580998,0.10916544410757194
5128143.408685243,5760215.90612172,632072.4974364769,0.10973069547006672
10851862.446289208,12314072.540821534,1462210.0945323259,0.1187430145213985
11249244.639890423,12797185.662908886,1547941.0230184626,0.12095948779621013
10484202.660457112,13284030.546534294,2799827.8860771824,0.21076644443637152
5310985.112847396,6166176.545228241,855191.4323808448,0.1386907147578581
5510905.081363685,5559119.11405408,48214.03269039467,0.008672962694485923
5126870.986682972,4749819.9303181255,377051.0563648464,0.07938217909233307
7179109.865171447,9639185.315944074,2460075.4507726263,0.2552161173521005
7097373.338803021,7759345.994091586,661972.655288565,0.08531294464670465
7755958.253334306,9291711.085833032,1535752.8324987255,0.16528202591665497
8673505.06050196,10258433.514156606,1584928.4536546469,0.15450004637330356
4341082.949513595,4572783.91730212,231700.96778852493,0.050669564094606365
5336646.210545709,6074479.015607284,737832.805061575,0.12146437631372929
9657847.019900031,11444866.90642555,1787019.8865255192,0.15614160489033066
9078438.613024216,12933235.619577564,3854797.006553348,0.29805356679021494
7409753.95073113,8742699.93378171,1332945.9830505792,0.15246388337086678
12522693.588138923,15899105.782587595,3376412.1944486722,0.21236491162581334
10586595.520264428,13416141.133234425,2829545.6129699964,0.21090607089401098
7955003.910763273,10952337.703973327,2997333.793210054,0.2736706878680951
5047304.216625354,6240206.597414503,1192902.3807891486,0.19116392416933797
5758359.705134726,7125371.091862249,1367011.386727523,0.19185125505796613
7039252.877479129,9296944.894365683,2257692.0168865547,0.2428423576281285
10856394.691172749,15952744.534731133,5096349.843558384,0.31946539559152276
5749806.42043037,8106720.572155993,2356914.1517256238,0.2907358321712573
7552355.800698789,10835876.640763527,3283520.840064738,0.3030230916170131
9448936.41652314,14399234.524344284,4950298.107821144,0.34378897707734724
4538419.70655397,5836568.058603012,1298148.3520490415,0.22241638219836926
8611821.502587501,11163044.690288346,2551223.1877008453,0.22854187710279122
3587133.655969974,3950062.4300474906,362928.7740775165,0.09187925013963719
6113798.837110294,8136535.218858656,2022736.3817483615,0.24859922895191486
5942147.613647202,6955694.797707112,1013547.1840599095,0.14571472923079046
6216420.963108166,7548151.127964914,1331730.1648567477,0.17643130645898986
5664742.321247457,7291382.059177087,1626639.73792963,0.22309072885329156
3307467.286336052,3858455.2100937967,550987.9237577445,0.14280013470581412
4510279.314492779,5723292.746759081,1213013.4322663024,0.21194327914698988
2161815.6229941603,3192664.315891874,1030848.6928977137,0.32288038794637425
3439788.3476862404,4173744.9432681333,733956.5955818929,0.1758508499101502
5494975.838034488,7735621.5406973455,2240645.7026628572,0.2896529633559179
9325269.595270682,11373137.155649118,2047867.560378436,0.1800618010977952
4543175.61822719,5657877.406396,1114701.7881688094,0.19701766371054355
5249355.645855533,6140397.806414302,891042.1605587695,0.14511147138186725
