FECHA_CONEXION,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-11-09,5,0,1,0,108.32,77,1803643
2024-11-10,6,0,1,0,54.68,101,1059297
2024-11-11,0,0,0,1,279.97,82,4916958
2024-11-12,1,1,0,0,299.78,84,5730277
2024-11-13,2,1,0,0,200.19,92,3243371
2024-11-14,3,1,0,0,240.7,82,4620787
2024-11-15,4,1,0,0,341.23,99,6215940
2024-11-16,5,0,1,0,228.89,98,4214517
2024-11-17,6,0,1,0,167.47,104,2876984
2024-11-18,0,1,0,0,59.62,78,958406
2024-11-19,1,1,0,0,21.95,74,350649
2024-11-20,2,1,0,0,214.62,82,4095507
2024-11-21,3,1,0,0,78.76,85,1422112
2024-11-22,4,1,0,0,24.01,86,484653
2024-11-23,5,0,1,0,335.33,118,6426298
2024-11-24,6,0,1,0,371.83,144,2752950
2024-11-25,0,1,0,0,182.53,30,750703
2024-11-26,1,1,0,0,176.61,40,1390882
2024-11-27,2,1,0,0,48.34,89,938799
2024-11-28,3,1,0,0,242.57,108,5107456
2024-11-29,4,1,0,0,431.69,120,9594068
2024-11-30,5,0,1,0,302.71,134,6899615
2024-12-01,6,0,1,0,271.75,140,6567239
2024-12-02,0,1,0,0,192.71,109,4020973
2024-12-03,1,1,0,0,428.8,118,8005920
2024-12-04,2,1,0,0,296.05,112,6837716
2024-12-05,3,1,0,0,244.73,112,5614524
2024-12-06,4,1,0,0,115.76,111,2602574
2024-12-07,5,0,1,0,297.31,151,6099402
2024-12-08,6,0,0,1,327.25,126,8690520
2024-12-09,0,1,0,0,183.21,120,4941278
2024-12-10,1,1,0,0,103.02,138,3119790
2024-12-11,2,1,0,0,111.53,113,3362763
2024-12-12,3,1,0,0,127.4,124,4371760
2024-12-13,4,1,0,0,109.81,119,3725565
2024-12-14,5,0,1,0,228.58,135,6943311
2024-12-15,6,0,1,0,253.32,148,7504969
2024-12-16,0,1,0,0,187.99,117,6251841
2024-12-17,1,1,0,0,400,120,12288454
2024-12-18,2,1,0,0,104,133,3295804
2024-12-19,3,1,0,0,20,82,569808
2024-12-20,4,1,0,0,15.2,87,460318
2024-12-21,5,0,1,0,71.9,98,1875655
2024-12-22,6,0,1,0,111,117,3555155
2024-12-23,0,1,0,0,73.4,123,1839898
2024-12-24,1,1,0,0,70.7,77,1689448
2024-12-25,2,0,0,1,284,108,8011492
2024-12-26,3,1,0,0,194,58,5302000
2024-12-27,4,1,0,0,49.5,59,1613273
2024-12-28,5,0,1,0,21.3,43,500675
2024-12-29,6,0,1,0,31.6,68,1021899
2024-12-30,0,1,0,0,68.9,47,1684963
2024-12-31,1,1,0,0,148,55,2752606
