FECHA_CONEXION,NOMBRE_ZONA,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-01-01,003_ZW Parque del Perro,0,0,0,1,63.9,31.0,558191.0
2024-01-02,003_ZW Parque del Perro,1,1,0,0,379.8,50.0,3197761.0
2024-01-03,003_ZW Parque del Perro,2,1,0,0,371.2,53.0,4497857.0
2024-01-04,003_ZW Parque del Perro,3,1,0,0,224.6,56.0,2372590.0
2024-01-05,003_ZW Parque del Perro,4,1,0,0,461.7,61.0,5004855.0
2024-01-06,003_ZW Parque del Perro,5,0,1,0,134.0,86.0,1027866.0
2024-01-07,003_ZW Parque del Perro,6,0,1,0,1.4,69.0,14435.0
2024-01-08,003_ZW Parque del Perro,0,0,0,1,143.5,65.0,2261991.0
2024-01-09,003_ZW Parque del Perro,1,1,0,0,66.3,48.0,858841.0
2024-01-10,003_ZW Parque del Perro,2,1,0,0,251.4,58.0,3032368.0
2024-01-11,003_ZW Parque del Perro,3,1,0,0,387.4,55.0,4167929.0
2024-01-12,003_ZW Parque del Perro,4,1,0,0,370.0,64.0,4297890.0
2024-01-13,003_ZW Parque del Perro,5,0,1,0,495.7,89.0,4462836.0
2024-01-14,003_ZW Parque del Perro,6,0,1,0,688.7,90.0,5450526.0
2024-01-15,003_ZW Parque del Perro,0,1,0,0,69.6,74.0,481464.0
2024-01-16,003_ZW Parque del Perro,1,1,0,0,6.3,76.0,53846.0
2024-01-17,003_ZW Parque del Perro,2,1,0,0,0.4,49.0,4169.0
2024-01-18,003_ZW Parque del Perro,3,1,0,0,1.0,68.0,12214.0
2024-01-19,003_ZW Parque del Perro,4,1,0,0,0.6,77.0,9963.0
2024-01-20,003_ZW Parque del Perro,5,0,1,0,0.9,81.0,11581.0
2024-01-21,003_ZW Parque del Perro,6,0,1,0,0.7,73.0,8971.0
2024-01-22,003_ZW Parque del Perro,0,1,0,0,0.4,60.0,3755.0
2024-01-23,003_ZW Parque del Perro,1,1,0,0,0.9,54.0,9557.0
2024-01-24,003_ZW Parque del Perro,2,1,0,0,4.9,42.0,60841.0
2024-01-25,003_ZW Parque del Perro,3,1,0,0,0.4,59.0,5816.0
2024-01-26,003_ZW Parque del Perro,4,1,0,0,0.2,53.0,2746.0
2024-01-27,003_ZW Parque del Perro,5,0,1,0,1.0,106.0,12146.0
2024-01-28,003_ZW Parque del Perro,6,0,1,0,4.0,96.0,41443.0
2024-01-29,003_ZW Parque del Perro,0,1,0,0,495.2,59.0,5763856.0
2024-01-30,003_ZW Parque del Perro,1,1,0,0,521.7,54.0,4722065.0
2024-01-31,003_ZW Parque del Perro,2,1,0,0,569.3,48.0,5945847.0
