FECHA_CONEXION,NOMBRE_ZONA,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-01-01,010_ZW Parque Antonio Nariño,0,0,0,1,0.6,31.0,5614.0
2024-01-02,010_ZW Parque Antonio Nariño,1,1,0,0,15.7,23.0,132583.0
2024-01-03,010_ZW Parque Antonio Nariño,2,1,0,0,86.0,22.0,1042349.0
2024-01-04,010_ZW Parque Antonio Nariño,3,1,0,0,67.0,26.0,707692.0
2024-01-05,010_ZW Parque Antonio Nariño,4,1,0,0,212.6,25.0,2305339.0
2024-01-06,010_ZW Parque Antonio Nariño,5,0,1,0,174.6,30.0,1338957.0
2024-01-07,010_ZW Parque Antonio Nariño,6,0,1,0,68.4,19.0,686467.0
2024-01-08,010_ZW Parque Antonio Nariño,0,0,0,1,43.2,26.0,681507.0
2024-01-09,010_ZW Parque Antonio Nariño,1,1,0,0,515.8,26.0,6684457.0
2024-01-10,010_ZW Parque Antonio Nariño,2,1,0,0,139.6,17.0,1683702.0
2024-01-11,010_ZW Parque Antonio Nariño,3,1,0,0,150.0,24.0,1613919.0
2024-01-12,010_ZW Parque Antonio Nariño,4,1,0,0,37.3,29.0,433376.0
2024-01-13,010_ZW Parque Antonio Nariño,5,0,1,0,12.0,27.0,108373.0
2024-01-14,010_ZW Parque Antonio Nariño,6,0,1,0,231.6,23.0,1832832.0
2024-01-15,010_ZW Parque Antonio Nariño,0,1,0,0,262.2,18.0,1813679.0
2024-01-16,010_ZW Parque Antonio Nariño,1,1,0,0,243.8,23.0,2085057.0
2024-01-17,010_ZW Parque Antonio Nariño,2,1,0,0,124.5,20.0,1244834.0
2024-01-18,010_ZW Parque Antonio Nariño,3,1,0,0,237.3,31.0,2847055.0
2024-01-19,010_ZW Parque Antonio Nariño,4,1,0,0,132.0,30.0,2026978.0
2024-01-20,010_ZW Parque Antonio Nariño,5,0,1,0,19.1,35.0,246820.0
2024-01-21,010_ZW Parque Antonio Nariño,6,0,1,0,1.8,25.0,23687.0
2024-01-22,010_ZW Parque Antonio Nariño,0,1,0,0,0.3,24.0,3195.0
2024-01-23,010_ZW Parque Antonio Nariño,1,1,0,0,0.7,28.0,7121.0
2024-01-24,010_ZW Parque Antonio Nariño,2,1,0,0,77.6,28.0,970364.0
2024-01-25,010_ZW Parque Antonio Nariño,3,1,0,0,24.7,29.0,369315.0
2024-01-26,010_ZW Parque Antonio Nariño,4,1,0,0,93.5,27.0,1287579.0
2024-01-27,010_ZW Parque Antonio Nariño,5,0,1,0,30.3,32.0,375694.0
2024-01-28,010_ZW Parque Antonio Nariño,6,0,1,0,45.9,25.0,471897.0
2024-01-29,010_ZW Parque Antonio Nariño,0,1,0,0,3.5,23.0,40697.0
2024-01-30,010_ZW Parque Antonio Nariño,1,1,0,0,31.9,27.0,288897.0
2024-01-31,010_ZW Parque Antonio Nariño,2,1,0,0,144.4,28.0,1508232.0
2024-02-01,010_ZW Parque Antonio Nariño,3,1,0,0,231.0,25.0,3213085.0
2024-02-02,010_ZW Parque Antonio Nariño,4,1,0,0,99.1,19.0,946994.0
2024-02-03,010_ZW Parque Antonio Nariño,5,0,1,0,103.6,30.0,1838214.0
2024-02-04,010_ZW Parque Antonio Nariño,6,0,1,0,44.5,27.0,711879.0
2024-02-05,010_ZW Parque Antonio Nariño,0,1,0,0,14.9,29.0,224292.0
2024-02-06,010_ZW Parque Antonio Nariño,1,1,0,0,4.7,21.0,70379.0
2024-02-07,010_ZW Parque Antonio Nariño,2,1,0,0,40.9,21.0,674453.0
2024-02-08,010_ZW Parque Antonio Nariño,3,1,0,0,19.1,17.0,260201.0
2024-02-09,010_ZW Parque Antonio Nariño,4,1,0,0,66.1,22.0,795701.0
2024-02-10,010_ZW Parque Antonio Nariño,5,0,1,0,1223.7,31.0,19545599.0
2024-02-11,010_ZW Parque Antonio Nariño,6,0,1,0,97.5,20.0,1310413.0
2024-02-12,010_ZW Parque Antonio Nariño,0,1,0,0,890.5,31.0,9220102.0
2024-02-13,010_ZW Parque Antonio Nariño,1,1,0,0,1.4,28.0,12530.0
2024-02-14,010_ZW Parque Antonio Nariño,2,1,0,0,1.9,35.0,14590.0
2024-02-15,010_ZW Parque Antonio Nariño,3,1,0,0,0.5,34.0,6142.0
2024-02-16,010_ZW Parque Antonio Nariño,4,1,0,0,37.5,36.0,395701.0
2024-02-17,010_ZW Parque Antonio Nariño,5,0,1,0,0.3,26.0,3287.0
2024-02-18,010_ZW Parque Antonio Nariño,6,0,1,0,68.7,29.0,889623.0
2024-02-19,010_ZW Parque Antonio Nariño,0,1,0,0,232.0,32.0,3400369.0
2024-02-20,010_ZW Parque Antonio Nariño,1,1,0,0,141.5,27.0,1727764.0
2024-02-21,010_ZW Parque Antonio Nariño,2,1,0,0,23.1,25.0,266207.0
2024-02-22,010_ZW Parque Antonio Nariño,3,1,0,0,67.5,20.0,1032464.0
2024-02-23,010_ZW Parque Antonio Nariño,4,1,0,0,32.6,24.0,464136.0
2024-02-24,010_ZW Parque Antonio Nariño,5,0,1,0,127.0,36.0,1594595.0
2024-02-25,010_ZW Parque Antonio Nariño,6,0,1,0,98.4,23.0,1727363.0
2024-02-26,010_ZW Parque Antonio Nariño,0,1,0,0,11.4,28.0,126853.0
2024-02-27,010_ZW Parque Antonio Nariño,1,1,0,0,99.6,34.0,1157721.0
2024-02-28,010_ZW Parque Antonio Nariño,2,1,0,0,0.2,23.0,3430.0
2024-02-29,010_ZW Parque Antonio Nariño,3,1,0,0,128.2,19.0,1015076.0
2024-03-01,010_ZW Parque Antonio Nariño,4,1,0,0,364.4,30.0,4371782.0
2024-03-02,010_ZW Parque Antonio Nariño,5,0,1,0,24.1,19.0,247946.0
2024-03-03,010_ZW Parque Antonio Nariño,6,0,1,0,45.9,28.0,639273.0
2024-03-04,010_ZW Parque Antonio Nariño,0,1,0,0,20.0,31.0,284125.0
2024-03-05,010_ZW Parque Antonio Nariño,1,1,0,0,28.1,39.0,386772.0
2024-03-06,010_ZW Parque Antonio Nariño,2,1,0,0,0.2,27.0,1908.0
2024-03-07,010_ZW Parque Antonio Nariño,3,1,0,0,0.1,27.0,1387.0
2024-03-08,010_ZW Parque Antonio Nariño,4,1,0,0,0.4,27.0,4026.0
2024-03-09,010_ZW Parque Antonio Nariño,5,0,1,0,1.6,27.0,15534.0
2024-03-10,010_ZW Parque Antonio Nariño,6,0,1,0,0.3,30.0,3046.0
2024-03-11,010_ZW Parque Antonio Nariño,0,1,0,0,0.7,24.0,6395.0
2024-03-12,010_ZW Parque Antonio Nariño,1,1,0,0,1.4,26.0,12725.0
2024-03-13,010_ZW Parque Antonio Nariño,2,1,0,0,0.2,26.0,1842.0
2024-03-14,010_ZW Parque Antonio Nariño,3,1,0,0,0.2,24.0,2392.0
2024-03-15,010_ZW Parque Antonio Nariño,4,1,0,0,0.1,29.0,1643.0
2024-03-16,010_ZW Parque Antonio Nariño,5,0,1,0,0.2,27.0,1905.0
2024-03-17,010_ZW Parque Antonio Nariño,6,0,1,0,0.3,32.0,4142.0
2024-03-18,010_ZW Parque Antonio Nariño,0,1,0,0,0.9,27.0,10550.0
2024-03-19,010_ZW Parque Antonio Nariño,1,1,0,0,0.2,24.0,1675.0
2024-03-20,010_ZW Parque Antonio Nariño,2,1,0,0,0.6,27.0,3654.0
2024-03-21,010_ZW Parque Antonio Nariño,3,1,0,0,245.3,15.0,2141535.0
2024-03-22,010_ZW Parque Antonio Nariño,4,1,0,0,416.1,28.0,4058786.0
2024-03-23,010_ZW Parque Antonio Nariño,5,0,1,0,286.1,22.0,2232020.0
2024-03-24,010_ZW Parque Antonio Nariño,6,0,1,0,76.7,25.0,697570.0
2024-03-25,010_ZW Parque Antonio Nariño,0,0,0,1,256.3,20.0,1798382.0
2024-03-26,010_ZW Parque Antonio Nariño,1,1,0,0,92.5,17.0,720621.0
2024-03-27,010_ZW Parque Antonio Nariño,2,1,0,0,162.8,24.0,1314606.0
2024-03-28,010_ZW Parque Antonio Nariño,3,0,0,1,267.1,26.0,1704562.0
2024-03-29,010_ZW Parque Antonio Nariño,4,0,0,1,118.9,30.0,1178905.0
2024-03-30,010_ZW Parque Antonio Nariño,5,0,1,0,0.3,25.0,1972.0
2024-03-31,010_ZW Parque Antonio Nariño,6,0,1,0,0.3,27.0,2364.0
2024-04-01,010_ZW Parque Antonio Nariño,0,1,0,0,0.2,21.0,2104.0
2024-04-02,010_ZW Parque Antonio Nariño,1,1,0,0,34.3,13.0,241358.0
2024-04-03,010_ZW Parque Antonio Nariño,2,1,0,0,187.4,23.0,1688142.0
2024-04-04,010_ZW Parque Antonio Nariño,3,1,0,0,106.6,13.0,1225407.0
2024-04-05,010_ZW Parque Antonio Nariño,4,1,0,0,165.6,22.0,1860876.0
2024-04-06,010_ZW Parque Antonio Nariño,5,0,1,0,108.2,19.0,1302157.0
2024-04-07,010_ZW Parque Antonio Nariño,6,0,1,0,282.1,31.0,3374353.0
2024-04-08,010_ZW Parque Antonio Nariño,0,1,0,0,216.1,33.0,1529219.0
2024-04-09,010_ZW Parque Antonio Nariño,1,1,0,0,118.4,21.0,906248.0
2024-04-10,010_ZW Parque Antonio Nariño,2,1,0,0,6.7,21.0,28348.0
2024-04-11,010_ZW Parque Antonio Nariño,3,1,0,0,2.1,37.0,9354.0
2024-04-12,010_ZW Parque Antonio Nariño,4,1,0,0,1.3,25.0,8911.0
2024-04-13,010_ZW Parque Antonio Nariño,5,0,1,0,1.1,20.0,9016.0
2024-04-14,010_ZW Parque Antonio Nariño,6,0,1,0,1.3,30.0,8757.0
2024-04-15,010_ZW Parque Antonio Nariño,0,1,0,0,2.4,37.0,9409.0
2024-04-16,010_ZW Parque Antonio Nariño,1,1,0,0,0.1,14.0,543.0
2024-04-17,010_ZW Parque Antonio Nariño,2,1,0,0,0.4,27.0,1440.0
2024-04-18,010_ZW Parque Antonio Nariño,3,1,0,0,1.2,20.0,3370.0
2024-04-19,010_ZW Parque Antonio Nariño,4,1,0,0,0.3,19.0,1365.0
2024-04-20,010_ZW Parque Antonio Nariño,5,0,1,0,0.9,27.0,7298.0
2024-04-21,010_ZW Parque Antonio Nariño,6,0,1,0,1.1,28.0,6762.0
2024-04-22,010_ZW Parque Antonio Nariño,0,1,0,0,0.5,25.0,2464.0
2024-04-23,010_ZW Parque Antonio Nariño,1,1,0,0,149.6,30.0,2747091.0
2024-04-24,010_ZW Parque Antonio Nariño,2,1,0,0,55.3,25.0,1016408.0
2024-04-25,010_ZW Parque Antonio Nariño,3,1,0,0,145.8,22.0,1729897.0
2024-04-26,010_ZW Parque Antonio Nariño,4,1,0,0,169.3,20.0,1695974.0
2024-04-27,010_ZW Parque Antonio Nariño,5,0,1,0,64.4,21.0,786169.0
2024-04-28,010_ZW Parque Antonio Nariño,6,0,1,0,55.6,18.0,411090.0
2024-04-29,010_ZW Parque Antonio Nariño,0,1,0,0,281.3,28.0,2252249.0
2024-04-30,010_ZW Parque Antonio Nariño,1,1,0,0,30.5,29.0,192211.0
2024-05-01,010_ZW Parque Antonio Nariño,2,0,0,1,0.9,30.0,4688.0
2024-05-02,010_ZW Parque Antonio Nariño,3,1,0,0,0.9,21.0,4860.0
2024-05-03,010_ZW Parque Antonio Nariño,4,1,0,0,71.2,18.0,326104.0
2024-05-04,010_ZW Parque Antonio Nariño,5,0,1,0,803.4,33.0,5800327.0
2024-05-05,010_ZW Parque Antonio Nariño,6,0,1,0,2.5,32.0,15324.0
2024-05-06,010_ZW Parque Antonio Nariño,0,1,0,0,3.5,26.0,16628.0
2024-05-07,010_ZW Parque Antonio Nariño,1,1,0,0,0.4,26.0,2491.0
2024-05-08,010_ZW Parque Antonio Nariño,2,1,0,0,1.0,19.0,7826.0
2024-05-09,010_ZW Parque Antonio Nariño,3,1,0,0,0.4,18.0,3290.0
2024-05-10,010_ZW Parque Antonio Nariño,4,1,0,0,2.4,18.0,19164.0
2024-05-11,010_ZW Parque Antonio Nariño,5,0,1,0,0.7,31.0,5285.0
