FECHA_CONEXION,NOMBRE_ZONA,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-01-01,042_ZW Parque Mariano Ramos,0,0,0,1,0.4,30.0,3130.0
2024-01-02,042_ZW Parque Mariano Ramos,1,1,0,0,1.1,29.0,9180.0
2024-01-03,042_ZW Parque Mariano Ramos,2,1,0,0,1.8,32.0,21320.0
2024-01-04,042_ZW Parque Mariano Ramos,3,1,0,0,0.9,28.0,9835.0
2024-01-05,042_ZW Parque Mariano Ramos,4,1,0,0,0.9,38.0,9669.0
2024-01-06,042_ZW Parque Mariano Ramos,5,0,1,0,0.8,51.0,5760.0
2024-01-07,042_ZW Parque Mariano Ramos,6,0,1,0,0.5,36.0,5106.0
2024-01-08,042_ZW Parque Mariano Ramos,0,0,0,1,0.2,42.0,2568.0
2024-01-09,042_ZW Parque Mariano Ramos,1,1,0,0,0.4,26.0,4864.0
2024-01-10,042_ZW Parque Mariano Ramos,2,1,0,0,0.4,38.0,4723.0
2024-01-11,042_ZW Parque Mariano Ramos,3,1,0,0,0.7,36.0,7860.0
2024-01-12,042_ZW Parque Mariano Ramos,4,1,0,0,0.8,41.0,9675.0
2024-01-13,042_ZW Parque Mariano Ramos,5,0,1,0,0.5,29.0,4265.0
2024-01-14,042_ZW Parque Mariano Ramos,6,0,1,0,0.4,28.0,3194.0
2024-01-15,042_ZW Parque Mariano Ramos,0,1,0,0,0.8,36.0,5780.0
2024-01-16,042_ZW Parque Mariano Ramos,1,1,0,0,11.2,36.0,95413.0
2024-01-17,042_ZW Parque Mariano Ramos,2,1,0,0,1.3,52.0,13067.0
2024-01-18,042_ZW Parque Mariano Ramos,3,1,0,0,0.4,34.0,5135.0
2024-01-19,042_ZW Parque Mariano Ramos,4,1,0,0,0.9,41.0,13469.0
2024-01-20,042_ZW Parque Mariano Ramos,5,0,1,0,0.3,26.0,4507.0
