FECHA_CONEXION,NOMBRE_ZONA,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-01-01,022_ZW Polideportivo Los Farallones,0,0,0,1,7.1,1.0,61916.0
2024-01-02,,1,1,0,0,,,
2024-01-03,022_ZW Polideportivo Los Farallones,2,1,0,0,0.0,1.0,10.0
2024-01-04,022_ZW Polideportivo Los Farallones,3,1,0,0,175.2,7.0,1851293.0
2024-01-05,022_ZW Polideportivo Los Farallones,4,1,0,0,31.6,7.0,343051.0
2024-01-06,022_ZW Polideportivo Los Farallones,5,0,1,0,58.5,10.0,448778.0
2024-01-07,022_ZW Polideportivo Los Farallones,6,0,1,0,72.5,5.0,727490.0
2024-01-08,022_ZW Polideportivo Los Farallones,0,0,0,1,7.5,5.0,118792.0
2024-01-09,022_ZW Polideportivo Los Farallones,1,1,0,0,40.8,7.0,528204.0
2024-01-10,022_ZW Polideportivo Los Farallones,2,1,0,0,72.9,11.0,879509.0
2024-01-11,022_ZW Polideportivo Los Farallones,3,1,0,0,77.3,5.0,831688.0
2024-01-12,022_ZW Polideportivo Los Farallones,4,1,0,0,121.0,11.0,1405746.0
2024-01-13,022_ZW Polideportivo Los Farallones,5,0,1,0,127.5,9.0,1148352.0
2024-01-14,022_ZW Polideportivo Los Farallones,6,0,1,0,23.5,11.0,185592.0
2024-01-15,022_ZW Polideportivo Los Farallones,0,1,0,0,137.9,12.0,953889.0
2024-01-16,022_ZW Polideportivo Los Farallones,1,1,0,0,280.5,16.0,2399305.0
2024-01-17,022_ZW Polideportivo Los Farallones,2,1,0,0,97.3,13.0,973209.0
2024-01-18,022_ZW Polideportivo Los Farallones,3,1,0,0,38.7,13.0,464433.0
2024-01-19,022_ZW Polideportivo Los Farallones,4,1,0,0,88.0,11.0,1351292.0
2024-01-20,022_ZW Polideportivo Los Farallones,5,0,1,0,70.2,17.0,909207.0
2024-01-21,022_ZW Polideportivo Los Farallones,6,0,1,0,128.2,7.0,1660312.0
2024-01-22,022_ZW Polideportivo Los Farallones,0,1,0,0,148.3,12.0,1555034.0
2024-01-23,022_ZW Polideportivo Los Farallones,1,1,0,0,174.7,10.0,1886638.0
2024-01-24,022_ZW Polideportivo Los Farallones,2,1,0,0,48.4,9.0,604823.0
2024-01-25,022_ZW Polideportivo Los Farallones,3,1,0,0,45.5,10.0,680418.0
2024-01-26,022_ZW Polideportivo Los Farallones,4,1,0,0,305.1,19.0,4202655.0
2024-01-27,022_ZW Polideportivo Los Farallones,5,0,1,0,37.1,14.0,460858.0
2024-01-28,022_ZW Polideportivo Los Farallones,6,0,1,0,58.0,12.0,595684.0
