FECHA_CONEXION,NOMBRE_ZONA,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-01-01,039_ZW Biblioteca Daniel Guillard,0,0,0,1,1.5,39.0,12851.0
2024-01-02,039_ZW Biblioteca Daniel Guillard,1,1,0,0,2.9,27.0,24207.0
2024-01-03,039_ZW Biblioteca Daniel Guillard,2,1,0,0,0.4,31.0,5300.0
2024-01-04,039_ZW Biblioteca Daniel Guillard,3,1,0,0,1.3,32.0,13560.0
2024-01-05,039_ZW Biblioteca Daniel Guillard,4,1,0,0,0.7,44.0,7370.0
2024-01-06,039_ZW Biblioteca Daniel Guillard,5,0,1,0,2.5,46.0,19548.0
2024-01-07,039_ZW Biblioteca Daniel Guillard,6,0,1,0,275.2,42.0,2762355.0
2024-01-08,039_ZW Biblioteca Daniel Guillard,0,0,0,1,270.2,42.0,4260872.0
2024-01-09,039_ZW Biblioteca Daniel Guillard,1,1,0,0,76.5,38.0,991712.0
2024-01-10,039_ZW Biblioteca Daniel Guillard,2,1,0,0,214.7,41.0,2589994.0
2024-01-11,039_ZW Biblioteca Daniel Guillard,3,1,0,0,340.6,37.0,3664857.0
2024-01-12,039_ZW Biblioteca Daniel Guillard,4,1,0,0,1751.4,42.0,20342089.0
2024-01-13,039_ZW Biblioteca Daniel Guillard,5,0,1,0,712.6,51.0,6415942.0
2024-01-14,039_ZW Biblioteca Daniel Guillard,6,0,1,0,687.2,42.0,5438033.0
2024-01-15,039_ZW Biblioteca Daniel Guillard,0,1,0,0,29.3,51.0,202699.0
2024-01-16,039_ZW Biblioteca Daniel Guillard,1,1,0,0,0.6,51.0,4747.0
2024-01-17,039_ZW Biblioteca Daniel Guillard,2,1,0,0,0.4,32.0,3587.0
2024-01-18,039_ZW Biblioteca Daniel Guillard,3,1,0,0,103.8,40.0,1245608.0
2024-01-19,039_ZW Biblioteca Daniel Guillard,4,1,0,0,130.7,40.0,2006233.0
2024-01-20,039_ZW Biblioteca Daniel Guillard,5,0,1,0,630.3,53.0,8162047.0
2024-01-21,039_ZW Biblioteca Daniel Guillard,6,0,1,0,431.2,51.0,5582729.0
2024-01-22,039_ZW Biblioteca Daniel Guillard,0,1,0,0,781.6,58.0,8195358.0
2024-01-23,039_ZW Biblioteca Daniel Guillard,1,1,0,0,837.8,43.0,9047523.0
2024-01-24,039_ZW Biblioteca Daniel Guillard,2,1,0,0,202.3,58.0,2530606.0
2024-01-25,039_ZW Biblioteca Daniel Guillard,3,1,0,0,0.6,59.0,9301.0
2024-01-26,039_ZW Biblioteca Daniel Guillard,4,1,0,0,1.5,43.0,20184.0
2024-01-27,039_ZW Biblioteca Daniel Guillard,5,0,1,0,1.0,41.0,12854.0
2024-01-28,039_ZW Biblioteca Daniel Guillard,6,0,1,0,0.5,41.0,5600.0
2024-01-29,039_ZW Biblioteca Daniel Guillard,0,1,0,0,0.9,51.0,10935.0
2024-01-30,039_ZW Biblioteca Daniel Guillard,1,1,0,0,2.3,49.0,20481.0
2024-01-31,039_ZW Biblioteca Daniel Guillard,2,1,0,0,0.5,37.0,5000.0
2024-02-01,039_ZW Biblioteca Daniel Guillard,3,1,0,0,0.5,53.0,6555.0
2024-02-02,039_ZW Biblioteca Daniel Guillard,4,1,0,0,0.2,19.0,2265.0
2024-02-03,039_ZW Biblioteca Daniel Guillard,5,0,1,0,57.2,39.0,1015416.0
2024-02-04,039_ZW Biblioteca Daniel Guillard,6,0,1,0,86.9,27.0,1389532.0
2024-02-05,039_ZW Biblioteca Daniel Guillard,0,1,0,0,145.0,29.0,2182578.0
2024-02-06,039_ZW Biblioteca Daniel Guillard,1,1,0,0,104.3,21.0,1558368.0
2024-02-07,039_ZW Biblioteca Daniel Guillard,2,1,0,0,517.1,38.0,8536580.0
2024-02-08,039_ZW Biblioteca Daniel Guillard,3,1,0,0,112.2,36.0,1523870.0
2024-02-09,039_ZW Biblioteca Daniel Guillard,4,1,0,0,725.3,55.0,8727497.0
2024-02-10,039_ZW Biblioteca Daniel Guillard,5,0,1,0,33.0,46.0,527660.0
2024-02-11,039_ZW Biblioteca Daniel Guillard,6,0,1,0,189.5,42.0,2546559.0
2024-02-12,039_ZW Biblioteca Daniel Guillard,0,1,0,0,641.0,39.0,6636419.0
2024-02-13,039_ZW Biblioteca Daniel Guillard,1,1,0,0,752.9,37.0,6521683.0
2024-02-14,039_ZW Biblioteca Daniel Guillard,2,1,0,0,319.1,39.0,2410279.0
2024-02-15,039_ZW Biblioteca Daniel Guillard,3,1,0,0,298.5,44.0,3486149.0
2024-02-16,039_ZW Biblioteca Daniel Guillard,4,1,0,0,514.5,49.0,5425010.0
2024-02-17,039_ZW Biblioteca Daniel Guillard,5,0,1,0,449.1,61.0,4749365.0
2024-02-18,039_ZW Biblioteca Daniel Guillard,6,0,1,0,1232.8,44.0,15956580.0
2024-02-19,039_ZW Biblioteca Daniel Guillard,0,1,0,0,606.2,47.0,8883712.0
2024-02-20,039_ZW Biblioteca Daniel Guillard,1,1,0,0,960.2,41.0,11724863.0
2024-02-21,039_ZW Biblioteca Daniel Guillard,2,1,0,0,477.4,44.0,5508047.0
2024-02-22,039_ZW Biblioteca Daniel Guillard,3,1,0,0,568.6,51.0,8703353.0
2024-02-23,039_ZW Biblioteca Daniel Guillard,4,1,0,0,217.5,43.0,3094849.0
