FECHA_CONEXION,NOMBRE_ZONA,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-01-01,036_ZW Parque India Elena,0,0,0,1,3.0,96.0,26594.0
2024-01-02,036_ZW Parque India Elena,1,1,0,0,6.3,54.0,53449.0
2024-01-03,036_ZW Parque India Elena,2,1,0,0,0.6,61.0,7405.0
2024-01-04,036_ZW Parque India Elena,3,1,0,0,0.4,50.0,4174.0
2024-01-05,036_ZW Parque India Elena,4,1,0,0,0.7,65.0,7922.0
2024-01-06,036_ZW Parque India Elena,5,0,1,0,1.3,74.0,10288.0
2024-01-07,036_ZW Parque India Elena,6,0,1,0,1.9,87.0,18920.0
2024-01-08,036_ZW Parque India Elena,0,0,0,1,10.2,69.0,160530.0
2024-01-09,036_ZW Parque India Elena,1,1,0,0,1.3,67.0,16975.0
2024-01-10,036_ZW Parque India Elena,2,1,0,0,34.9,70.0,420736.0
2024-01-11,036_ZW Parque India Elena,3,1,0,0,6.7,70.0,71959.0
2024-01-12,036_ZW Parque India Elena,4,1,0,0,2.0,60.0,22945.0
2024-01-13,036_ZW Parque India Elena,5,0,1,0,2.0,69.0,18247.0
2024-01-14,036_ZW Parque India Elena,6,0,1,0,2.8,75.0,22542.0
2024-01-15,036_ZW Parque India Elena,0,1,0,0,9.9,60.0,68795.0
2024-01-16,036_ZW Parque India Elena,1,1,0,0,0.8,64.0,6892.0
2024-01-17,036_ZW Parque India Elena,2,1,0,0,0.9,65.0,8722.0
2024-01-18,036_ZW Parque India Elena,3,1,0,0,0.5,53.0,6588.0
2024-01-19,036_ZW Parque India Elena,4,1,0,0,76.4,57.0,1172663.0
2024-01-20,036_ZW Parque India Elena,5,0,1,0,132.7,80.0,1718279.0
2024-01-21,036_ZW Parque India Elena,6,0,1,0,5.8,101.0,75610.0
2024-01-22,036_ZW Parque India Elena,0,1,0,0,0.5,61.0,5182.0
2024-01-23,036_ZW Parque India Elena,1,1,0,0,367.2,54.0,3965880.0
2024-01-24,036_ZW Parque India Elena,2,1,0,0,187.3,66.0,2343082.0
2024-01-25,036_ZW Parque India Elena,3,1,0,0,1198.0,60.0,17907775.0
2024-01-26,036_ZW Parque India Elena,4,1,0,0,180.5,84.0,2487254.0
2024-01-27,036_ZW Parque India Elena,5,0,1,0,92.0,81.0,1141350.0
2024-01-28,036_ZW Parque India Elena,6,0,1,0,5.2,89.0,53598.0
