FECHA_CONEXION,NOMBRE_ZONA,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-01-01,029_ZW Centro Cultural Vista Hermosa,0,0,0,1,365.8,44.0,3197167.0
2024-01-02,029_ZW Centro Cultural Vista Hermosa,1,1,0,0,527.5,28.0,4441260.0
2024-01-03,029_ZW Centro Cultural Vista Hermosa,2,1,0,0,231.4,47.0,2804467.0
2024-01-04,029_ZW Centro Cultural Vista Hermosa,3,1,0,0,299.2,46.0,3160761.0
2024-01-05,029_ZW Centro Cultural Vista Hermosa,4,1,0,0,270.8,50.0,2936071.0
2024-01-06,029_ZW Centro Cultural Vista Hermosa,5,0,1,0,352.9,26.0,2706619.0
2024-01-07,029_ZW Centro Cultural Vista Hermosa,6,0,1,0,288.7,47.0,2897981.0
2024-01-08,029_ZW Centro Cultural Vista Hermosa,0,0,0,1,78.3,14.0,1234143.0
2024-01-09,029_ZW Centro Cultural Vista Hermosa,1,1,0,0,438.8,32.0,5686736.0
2024-01-10,029_ZW Centro Cultural Vista Hermosa,2,1,0,0,573.9,55.0,6923701.0
2024-01-11,029_ZW Centro Cultural Vista Hermosa,3,1,0,0,288.1,51.0,3100190.0
2024-01-12,029_ZW Centro Cultural Vista Hermosa,4,1,0,0,155.6,39.0,1807119.0
2024-01-13,029_ZW Centro Cultural Vista Hermosa,5,0,1,0,234.8,39.0,2114385.0
2024-01-14,029_ZW Centro Cultural Vista Hermosa,6,0,1,0,684.1,63.0,5413769.0
2024-01-15,029_ZW Centro Cultural Vista Hermosa,0,1,0,0,193.2,37.0,1336627.0
2024-01-16,029_ZW Centro Cultural Vista Hermosa,1,1,0,0,177.1,36.0,1514945.0
2024-01-17,029_ZW Centro Cultural Vista Hermosa,2,1,0,0,283.6,52.0,2836556.0
2024-01-18,029_ZW Centro Cultural Vista Hermosa,3,1,0,0,133.5,54.0,1601354.0
2024-01-19,029_ZW Centro Cultural Vista Hermosa,4,1,0,0,65.7,87.0,1008150.0
2024-01-20,029_ZW Centro Cultural Vista Hermosa,5,0,1,0,128.1,57.0,1658226.0
2024-01-21,029_ZW Centro Cultural Vista Hermosa,6,0,1,0,133.8,68.0,1732634.0
2024-01-22,029_ZW Centro Cultural Vista Hermosa,0,1,0,0,69.0,47.0,723727.0
2024-01-23,029_ZW Centro Cultural Vista Hermosa,1,1,0,0,146.9,58.0,1586281.0
2024-01-24,029_ZW Centro Cultural Vista Hermosa,2,1,0,0,636.7,66.0,7962967.0
2024-01-25,029_ZW Centro Cultural Vista Hermosa,3,1,0,0,423.4,56.0,6329286.0
2024-01-26,029_ZW Centro Cultural Vista Hermosa,4,1,0,0,379.3,74.0,5225879.0
2024-01-27,029_ZW Centro Cultural Vista Hermosa,5,0,1,0,491.9,63.0,6105247.0
2024-01-28,029_ZW Centro Cultural Vista Hermosa,6,0,1,0,856.3,82.0,8802228.0
2024-01-29,029_ZW Centro Cultural Vista Hermosa,0,1,0,0,186.9,54.0,2175249.0
2024-01-30,029_ZW Centro Cultural Vista Hermosa,1,1,0,0,205.9,51.0,1863485.0
2024-01-31,029_ZW Centro Cultural Vista Hermosa,2,1,0,0,202.9,49.0,2119002.0
2024-02-01,029_ZW Centro Cultural Vista Hermosa,3,1,0,0,757.4,81.0,10535035.0
2024-02-02,029_ZW Centro Cultural Vista Hermosa,4,1,0,0,432.3,29.0,4129305.0
2024-02-03,029_ZW Centro Cultural Vista Hermosa,5,0,1,0,372.0,40.0,6599527.0
2024-02-04,029_ZW Centro Cultural Vista Hermosa,6,0,1,0,163.7,52.0,2618653.0
2024-02-05,029_ZW Centro Cultural Vista Hermosa,0,1,0,0,57.1,35.0,859657.0
2024-02-06,029_ZW Centro Cultural Vista Hermosa,1,1,0,0,361.0,44.0,5393790.0
2024-02-07,029_ZW Centro Cultural Vista Hermosa,2,1,0,0,467.0,55.0,7710028.0
2024-02-08,029_ZW Centro Cultural Vista Hermosa,3,1,0,0,550.8,22.0,7484411.0
2024-02-09,029_ZW Centro Cultural Vista Hermosa,4,1,0,0,218.8,49.0,2632496.0
2024-02-10,029_ZW Centro Cultural Vista Hermosa,5,0,1,0,140.7,51.0,2247993.0
2024-02-11,029_ZW Centro Cultural Vista Hermosa,6,0,1,0,153.4,85.0,2061882.0
2024-02-12,029_ZW Centro Cultural Vista Hermosa,0,1,0,0,4.5,55.0,47008.0
2024-02-13,029_ZW Centro Cultural Vista Hermosa,1,1,0,0,0.6,36.0,4835.0
2024-02-14,029_ZW Centro Cultural Vista Hermosa,2,1,0,0,0.9,68.0,6507.0
2024-02-15,029_ZW Centro Cultural Vista Hermosa,3,1,0,0,0.5,29.0,5635.0
2024-02-16,029_ZW Centro Cultural Vista Hermosa,4,1,0,0,0.7,38.0,7606.0
2024-02-17,029_ZW Centro Cultural Vista Hermosa,5,0,1,0,1.4,89.0,15148.0
2024-02-18,029_ZW Centro Cultural Vista Hermosa,6,0,1,0,105.1,76.0,1359816.0
2024-02-19,029_ZW Centro Cultural Vista Hermosa,0,1,0,0,183.5,43.0,2688578.0
2024-02-20,029_ZW Centro Cultural Vista Hermosa,1,1,0,0,1095.7,53.0,13379580.0
2024-02-21,029_ZW Centro Cultural Vista Hermosa,2,1,0,0,267.5,66.0,3086419.0
2024-02-22,029_ZW Centro Cultural Vista Hermosa,3,1,0,0,252.2,44.0,3860639.0
2024-02-23,029_ZW Centro Cultural Vista Hermosa,4,1,0,0,514.4,62.0,7318913.0
2024-02-24,029_ZW Centro Cultural Vista Hermosa,5,0,1,0,264.6,58.0,3322438.0
2024-02-25,029_ZW Centro Cultural Vista Hermosa,6,0,1,0,312.1,55.0,5481875.0
2024-02-26,029_ZW Centro Cultural Vista Hermosa,0,1,0,0,100.0,42.0,1113478.0
2024-02-27,029_ZW Centro Cultural Vista Hermosa,1,1,0,0,136.2,55.0,1582837.0
2024-02-28,029_ZW Centro Cultural Vista Hermosa,2,1,0,0,350.7,47.0,6014642.0
2024-02-29,029_ZW Centro Cultural Vista Hermosa,3,1,0,0,526.9,44.0,4172054.0
2024-03-01,029_ZW Centro Cultural Vista Hermosa,4,1,0,0,817.3,71.0,9806163.0
2024-03-02,029_ZW Centro Cultural Vista Hermosa,5,0,1,0,410.8,46.0,4227191.0
2024-03-03,029_ZW Centro Cultural Vista Hermosa,6,0,1,0,448.6,73.0,6252748.0
2024-03-04,029_ZW Centro Cultural Vista Hermosa,0,1,0,0,326.3,72.0,4640004.0
2024-03-05,029_ZW Centro Cultural Vista Hermosa,1,1,0,0,82.7,49.0,1140322.0
2024-03-06,029_ZW Centro Cultural Vista Hermosa,2,1,0,0,276.4,95.0,3345133.0
2024-03-07,029_ZW Centro Cultural Vista Hermosa,3,1,0,0,1.3,80.0,14395.0
2024-03-08,029_ZW Centro Cultural Vista Hermosa,4,1,0,0,349.5,61.0,3738782.0
2024-03-09,029_ZW Centro Cultural Vista Hermosa,5,0,1,0,644.7,62.0,6373270.0
2024-03-10,029_ZW Centro Cultural Vista Hermosa,6,0,1,0,247.9,81.0,2365444.0
2024-03-11,029_ZW Centro Cultural Vista Hermosa,0,1,0,0,171.9,54.0,1615637.0
2024-03-12,029_ZW Centro Cultural Vista Hermosa,1,1,0,0,288.5,83.0,2543700.0
2024-03-13,029_ZW Centro Cultural Vista Hermosa,2,1,0,0,271.8,75.0,2012365.0
2024-03-14,029_ZW Centro Cultural Vista Hermosa,3,1,0,0,353.2,58.0,3426985.0
2024-03-15,029_ZW Centro Cultural Vista Hermosa,4,1,0,0,1102.9,46.0,14369197.0
2024-03-16,029_ZW Centro Cultural Vista Hermosa,5,0,1,0,201.5,59.0,2279144.0
2024-03-17,029_ZW Centro Cultural Vista Hermosa,6,0,1,0,363.8,69.0,4711174.0
2024-03-18,029_ZW Centro Cultural Vista Hermosa,0,1,0,0,146.0,58.0,1752517.0
