FECHA_CONEXION,NOMBRE_ZONA,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-01-01,044_ZW Polideportivo San Benito,0,0,0,1,0.8,24.0,6995.0
2024-01-02,044_ZW Polideportivo San Benito,1,1,0,0,0.7,24.0,6009.0
2024-01-03,044_ZW Polideportivo San Benito,2,1,0,0,0.5,27.0,6419.0
2024-01-04,044_ZW Polideportivo San Benito,3,1,0,0,1.3,26.0,14064.0
2024-01-05,044_ZW Polideportivo San Benito,4,1,0,0,0.9,21.0,10029.0
2024-01-06,044_ZW Polideportivo San Benito,5,0,1,0,0.9,28.0,7131.0
2024-01-07,044_ZW Polideportivo San Benito,6,0,1,0,0.7,21.0,7108.0
2024-01-08,044_ZW Polideportivo San Benito,0,0,0,1,129.0,23.0,2034272.0
2024-01-09,044_ZW Polideportivo San Benito,1,1,0,0,29.9,18.0,387359.0
2024-01-10,044_ZW Polideportivo San Benito,2,1,0,0,3.5,30.0,41711.0
2024-01-11,044_ZW Polideportivo San Benito,3,1,0,0,1.2,30.0,13382.0
2024-01-12,044_ZW Polideportivo San Benito,4,1,0,0,69.8,29.0,810229.0
2024-01-13,044_ZW Polideportivo San Benito,5,0,1,0,269.2,22.0,2423749.0
2024-01-14,044_ZW Polideportivo San Benito,6,0,1,0,301.2,34.0,2383711.0
2024-01-15,044_ZW Polideportivo San Benito,0,1,0,0,360.3,31.0,2492530.0
2024-01-16,044_ZW Polideportivo San Benito,1,1,0,0,251.0,30.0,2146675.0
2024-01-17,044_ZW Polideportivo San Benito,2,1,0,0,39.3,37.0,392663.0
2024-01-18,044_ZW Polideportivo San Benito,3,1,0,0,1.5,34.0,17681.0
2024-01-19,044_ZW Polideportivo San Benito,4,1,0,0,0.1,21.0,1719.0
2024-01-20,044_ZW Polideportivo San Benito,5,0,1,0,1.1,37.0,14531.0
2024-01-21,044_ZW Polideportivo San Benito,6,0,1,0,1.8,29.0,23545.0
2024-01-22,044_ZW Polideportivo San Benito,0,1,0,0,395.5,36.0,4147581.0
2024-01-23,044_ZW Polideportivo San Benito,1,1,0,0,81.7,21.0,881992.0
2024-01-24,044_ZW Polideportivo San Benito,2,1,0,0,172.2,35.0,2153507.0
2024-01-25,044_ZW Polideportivo San Benito,3,1,0,0,371.7,27.0,5556430.0
2024-01-26,044_ZW Polideportivo San Benito,4,1,0,0,506.8,35.0,6981119.0
2024-01-27,044_ZW Polideportivo San Benito,5,0,1,0,392.3,27.0,4869233.0
2024-01-28,044_ZW Polideportivo San Benito,6,0,1,0,816.5,36.0,8392426.0
