FECHA_CONEXION,NOMBRE_ZONA,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-01-01,026_ZW Parque La Flora,0,0,0,1,161.8,43.0,1414414.0
2024-01-02,026_ZW Parque La Flora,1,1,0,0,18.8,58.0,158518.0
2024-01-03,026_ZW Parque La Flora,2,1,0,0,1.6,69.0,19106.0
2024-01-04,026_ZW Parque La Flora,3,1,0,0,9.9,58.0,104281.0
2024-01-05,026_ZW Parque La Flora,4,1,0,0,1.4,67.0,15212.0
2024-01-06,026_ZW Parque La Flora,5,0,1,0,4.7,74.0,35715.0
2024-01-07,026_ZW Parque La Flora,6,0,1,0,2.3,91.0,22855.0
2024-01-08,026_ZW Parque La Flora,0,0,0,1,2.4,70.0,38008.0
2024-01-09,026_ZW Parque La Flora,1,1,0,0,0.3,44.0,4251.0
2024-01-10,026_ZW Parque La Flora,2,1,0,0,1.0,72.0,12558.0
2024-01-11,026_ZW Parque La Flora,3,1,0,0,1.6,86.0,16844.0
2024-01-12,026_ZW Parque La Flora,4,1,0,0,0.7,84.0,8476.0
2024-01-13,026_ZW Parque La Flora,5,0,1,0,1.2,51.0,10820.0
2024-01-14,026_ZW Parque La Flora,6,0,1,0,309.0,114.0,2445694.0
2024-01-15,026_ZW Parque La Flora,0,1,0,0,714.6,64.0,4943840.0
2024-01-16,026_ZW Parque La Flora,1,1,0,0,926.8,72.0,7927418.0
2024-01-17,026_ZW Parque La Flora,2,1,0,0,14.9,38.0,149054.0
2024-01-18,026_ZW Parque La Flora,3,1,0,0,238.1,44.0,2855742.0
2024-01-19,026_ZW Parque La Flora,4,1,0,0,660.1,74.0,10132981.0
2024-01-20,026_ZW Parque La Flora,5,0,1,0,1039.9,77.0,13465650.0
2024-01-21,026_ZW Parque La Flora,6,0,1,0,813.0,91.0,10526673.0
2024-01-22,026_ZW Parque La Flora,0,1,0,0,635.2,59.0,6660722.0
2024-01-23,026_ZW Parque La Flora,1,1,0,0,225.7,39.0,2437254.0
2024-01-24,026_ZW Parque La Flora,2,1,0,0,93.3,73.0,1167483.0
2024-01-25,026_ZW Parque La Flora,3,1,0,0,2.8,87.0,41289.0
2024-01-26,026_ZW Parque La Flora,4,1,0,0,0.6,77.0,8268.0
2024-01-27,026_ZW Parque La Flora,5,0,1,0,0.7,56.0,8968.0
2024-01-28,026_ZW Parque La Flora,6,0,1,0,1.0,87.0,10534.0
2024-01-29,026_ZW Parque La Flora,0,1,0,0,1.9,52.0,22190.0
2024-01-30,026_ZW Parque La Flora,1,1,0,0,17.1,75.0,154585.0
2024-01-31,026_ZW Parque La Flora,2,1,0,0,1.4,69.0,15070.0
2024-02-01,026_ZW Parque La Flora,3,1,0,0,0.5,63.0,6337.0
2024-02-02,026_ZW Parque La Flora,4,1,0,0,0.7,46.0,7113.0
2024-02-03,026_ZW Parque La Flora,5,0,1,0,0.3,57.0,5616.0
2024-02-04,026_ZW Parque La Flora,6,0,1,0,1.1,44.0,17231.0
2024-02-05,026_ZW Parque La Flora,0,1,0,0,0.0,25.0,729.0
2024-02-06,026_ZW Parque La Flora,1,1,0,0,0.9,57.0,13695.0
2024-02-07,026_ZW Parque La Flora,2,1,0,0,3.9,35.0,64905.0
2024-02-08,026_ZW Parque La Flora,3,1,0,0,0.6,58.0,8669.0
2024-02-09,026_ZW Parque La Flora,4,1,0,0,1.3,41.0,16166.0
2024-02-10,026_ZW Parque La Flora,5,0,1,0,0.6,62.0,10090.0
2024-02-11,026_ZW Parque La Flora,6,0,1,0,2.2,86.0,29694.0
2024-02-12,026_ZW Parque La Flora,0,1,0,0,410.3,57.0,4248325.0
2024-02-13,026_ZW Parque La Flora,1,1,0,0,47.1,52.0,408035.0
2024-02-14,026_ZW Parque La Flora,2,1,0,0,109.4,54.0,826643.0
2024-02-15,026_ZW Parque La Flora,3,1,0,0,554.7,67.0,6477928.0
2024-02-16,026_ZW Parque La Flora,4,1,0,0,71.0,64.0,749038.0
2024-02-17,026_ZW Parque La Flora,5,0,1,0,1.9,84.0,20530.0
2024-02-18,026_ZW Parque La Flora,6,0,1,0,2.2,83.0,28364.0
2024-02-19,026_ZW Parque La Flora,0,1,0,0,18.5,33.0,271003.0
2024-02-20,026_ZW Parque La Flora,1,1,0,0,76.1,59.0,929204.0
2024-02-21,026_ZW Parque La Flora,2,1,0,0,78.5,46.0,906171.0
2024-02-22,026_ZW Parque La Flora,3,1,0,0,81.0,69.0,1240110.0
2024-02-23,026_ZW Parque La Flora,4,1,0,0,0.7,51.0,10149.0
2024-02-24,026_ZW Parque La Flora,5,0,1,0,1.3,66.0,16102.0
2024-02-25,026_ZW Parque La Flora,6,0,1,0,1.4,101.0,24849.0
2024-02-26,026_ZW Parque La Flora,0,1,0,0,0.7,67.0,8286.0
2024-02-27,026_ZW Parque La Flora,1,1,0,0,0.9,70.0,10641.0
2024-02-28,026_ZW Parque La Flora,2,1,0,0,0.2,41.0,2841.0
2024-02-29,026_ZW Parque La Flora,3,1,0,0,4.9,56.0,38448.0
2024-03-01,026_ZW Parque La Flora,4,1,0,0,0.5,58.0,6532.0
2024-03-02,026_ZW Parque La Flora,5,0,1,0,1.1,52.0,11827.0
2024-03-03,026_ZW Parque La Flora,6,0,1,0,1.8,62.0,25150.0
2024-03-04,026_ZW Parque La Flora,0,1,0,0,0.6,67.0,8249.0
2024-03-05,026_ZW Parque La Flora,1,1,0,0,1.7,69.0,23585.0
2024-03-06,026_ZW Parque La Flora,2,1,0,0,0.7,59.0,8361.0
2024-03-07,026_ZW Parque La Flora,3,1,0,0,1.8,72.0,19222.0
2024-03-08,026_ZW Parque La Flora,4,1,0,0,0.5,59.0,5545.0
2024-03-09,026_ZW Parque La Flora,5,0,1,0,14.6,86.0,144403.0
2024-03-10,026_ZW Parque La Flora,6,0,1,0,148.2,122.0,1414313.0
2024-03-11,026_ZW Parque La Flora,0,1,0,0,601.9,57.0,5657561.0
2024-03-12,026_ZW Parque La Flora,1,1,0,0,288.1,61.0,2540620.0
2024-03-13,026_ZW Parque La Flora,2,1,0,0,34.7,39.0,257055.0
2024-03-14,026_ZW Parque La Flora,3,1,0,0,498.6,51.0,4837124.0
2024-03-15,026_ZW Parque La Flora,4,1,0,0,62.3,59.0,811485.0
2024-03-16,026_ZW Parque La Flora,5,0,1,0,0.9,71.0,9857.0
2024-03-17,026_ZW Parque La Flora,6,0,1,0,1.3,73.0,16339.0
2024-03-18,026_ZW Parque La Flora,0,1,0,0,1.7,65.0,20470.0
2024-03-19,026_ZW Parque La Flora,1,1,0,0,1.3,63.0,10022.0
2024-03-20,026_ZW Parque La Flora,2,1,0,0,0.4,53.0,2595.0
2024-03-21,026_ZW Parque La Flora,3,1,0,0,1.8,44.0,15322.0
2024-03-22,026_ZW Parque La Flora,4,1,0,0,0.8,50.0,8220.0
2024-03-23,026_ZW Parque La Flora,5,0,1,0,1.5,84.0,11673.0
2024-03-24,026_ZW Parque La Flora,6,0,1,0,2.6,91.0,23212.0
2024-03-25,026_ZW Parque La Flora,0,0,0,1,467.0,36.0,3276876.0
2024-03-26,026_ZW Parque La Flora,1,1,0,0,556.2,58.0,4331529.0
2024-03-27,026_ZW Parque La Flora,2,1,0,0,935.0,55.0,7551897.0
2024-03-28,026_ZW Parque La Flora,3,0,0,1,813.8,54.0,5192917.0
2024-03-29,026_ZW Parque La Flora,4,0,0,1,590.4,78.0,5853367.0
2024-03-30,026_ZW Parque La Flora,5,0,1,0,40.7,77.0,253773.0
2024-03-31,026_ZW Parque La Flora,6,0,1,0,0.5,44.0,4040.0
2024-04-01,026_ZW Parque La Flora,0,1,0,0,0.6,48.0,6524.0
2024-04-02,026_ZW Parque La Flora,1,1,0,0,0.3,54.0,2153.0
