FECHA_CONEXION,NOMBRE_ZONA,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-01-01,046_ZW Sebastian Belalcazar,0,0,0,1,57.5,23.0,502982.0
2024-01-02,046_ZW Sebastian Belalcazar,1,1,0,0,130.9,19.0,1102370.0
2024-01-03,046_ZW Sebastian Belalcazar,2,1,0,0,72.9,18.0,883463.0
2024-01-04,046_ZW Sebastian Belalcazar,3,1,0,0,99.4,25.0,1049986.0
2024-01-05,046_ZW Sebastian Belalcazar,4,1,0,0,0.2,26.0,2075.0
2024-01-06,046_ZW Sebastian Belalcazar,5,0,1,0,1.5,31.0,11650.0
2024-01-07,046_ZW Sebastian Belalcazar,6,0,1,0,197.9,29.0,1986703.0
2024-01-08,046_ZW Sebastian Belalcazar,0,0,0,1,167.4,19.0,2639278.0
2024-01-09,046_ZW Sebastian Belalcazar,1,1,0,0,68.2,11.0,883219.0
2024-01-10,046_ZW Sebastian Belalcazar,2,1,0,0,36.8,10.0,444041.0
2024-01-11,046_ZW Sebastian Belalcazar,3,1,0,0,19.8,8.0,213506.0
2024-01-12,046_ZW Sebastian Belalcazar,4,1,0,0,47.1,14.0,547414.0
2024-01-13,046_ZW Sebastian Belalcazar,5,0,1,0,41.0,11.0,368762.0
2024-01-14,046_ZW Sebastian Belalcazar,6,0,1,0,108.7,17.0,860602.0
2024-01-15,046_ZW Sebastian Belalcazar,0,1,0,0,13.2,8.0,91408.0
2024-01-16,046_ZW Sebastian Belalcazar,1,1,0,0,10.4,9.0,89032.0
2024-01-17,046_ZW Sebastian Belalcazar,2,1,0,0,38.9,12.0,389340.0
2024-01-18,046_ZW Sebastian Belalcazar,3,1,0,0,134.6,14.0,1614943.0
2024-01-19,046_ZW Sebastian Belalcazar,4,1,0,0,37.6,14.0,577771.0
2024-01-20,046_ZW Sebastian Belalcazar,5,0,1,0,90.4,16.0,1170254.0
2024-01-21,046_ZW Sebastian Belalcazar,6,0,1,0,226.3,23.0,2929855.0
2024-01-22,046_ZW Sebastian Belalcazar,0,1,0,0,34.7,11.0,363583.0
2024-01-23,046_ZW Sebastian Belalcazar,1,1,0,0,148.4,12.0,1602706.0
2024-01-24,046_ZW Sebastian Belalcazar,2,1,0,0,19.8,7.0,247191.0
2024-01-25,046_ZW Sebastian Belalcazar,3,1,0,0,1.2,6.0,18564.0
2024-01-26,046_ZW Sebastian Belalcazar,4,1,0,0,66.1,17.0,910805.0
2024-01-27,046_ZW Sebastian Belalcazar,5,0,1,0,24.2,16.0,300491.0
2024-01-28,046_ZW Sebastian Belalcazar,6,0,1,0,19.0,19.0,195407.0
2024-01-29,046_ZW Sebastian Belalcazar,0,1,0,0,82.3,15.0,957675.0
2024-01-30,046_ZW Sebastian Belalcazar,1,1,0,0,33.1,12.0,299759.0
2024-01-31,046_ZW Sebastian Belalcazar,2,1,0,0,11.2,9.0,116659.0
2024-02-01,046_ZW Sebastian Belalcazar,3,1,0,0,30.4,10.0,422794.0
2024-02-02,046_ZW Sebastian Belalcazar,4,1,0,0,4.8,9.0,45917.0
2024-02-03,046_ZW Sebastian Belalcazar,5,0,1,0,33.3,14.0,590519.0
2024-02-04,046_ZW Sebastian Belalcazar,6,0,1,0,0.7,14.0,11509.0
2024-02-05,046_ZW Sebastian Belalcazar,0,1,0,0,0.0,5.0,197.0
2024-02-06,046_ZW Sebastian Belalcazar,1,1,0,0,111.3,14.0,1662472.0
2024-02-07,046_ZW Sebastian Belalcazar,2,1,0,0,28.7,15.0,473626.0
2024-02-08,046_ZW Sebastian Belalcazar,3,1,0,0,39.7,13.0,538768.0
2024-02-09,046_ZW Sebastian Belalcazar,4,1,0,0,73.7,11.0,886640.0
2024-02-10,046_ZW Sebastian Belalcazar,5,0,1,0,117.8,13.0,1882081.0
2024-02-11,046_ZW Sebastian Belalcazar,6,0,1,0,20.3,19.0,273444.0
2024-02-12,046_ZW Sebastian Belalcazar,0,1,0,0,141.1,15.0,1461441.0
2024-02-13,046_ZW Sebastian Belalcazar,1,1,0,0,21.1,11.0,183108.0
2024-02-14,046_ZW Sebastian Belalcazar,2,1,0,0,122.8,9.0,927764.0
2024-02-15,046_ZW Sebastian Belalcazar,3,1,0,0,20.3,7.0,236745.0
2024-02-16,046_ZW Sebastian Belalcazar,4,1,0,0,30.1,13.0,316949.0
2024-02-17,046_ZW Sebastian Belalcazar,5,0,1,0,107.4,12.0,1135692.0
2024-02-18,046_ZW Sebastian Belalcazar,6,0,1,0,240.8,28.0,3117110.0
2024-02-19,046_ZW Sebastian Belalcazar,0,1,0,0,167.2,10.0,2449843.0
2024-02-20,046_ZW Sebastian Belalcazar,1,1,0,0,8.8,13.0,107505.0
2024-02-21,046_ZW Sebastian Belalcazar,2,1,0,0,14.6,13.0,167911.0
2024-02-22,046_ZW Sebastian Belalcazar,3,1,0,0,25.0,11.0,383264.0
2024-02-23,046_ZW Sebastian Belalcazar,4,1,0,0,43.0,9.0,611328.0
2024-02-24,046_ZW Sebastian Belalcazar,5,0,1,0,309.2,20.0,3882808.0
2024-02-25,046_ZW Sebastian Belalcazar,6,0,1,0,9.0,34.0,158507.0
2024-02-26,046_ZW Sebastian Belalcazar,0,1,0,0,0.2,18.0,1701.0
2024-02-27,046_ZW Sebastian Belalcazar,1,1,0,0,176.7,18.0,2053076.0
2024-02-28,046_ZW Sebastian Belalcazar,2,1,0,0,120.8,16.0,2071545.0
2024-02-29,046_ZW Sebastian Belalcazar,3,1,0,0,41.7,12.0,330559.0
2024-03-01,046_ZW Sebastian Belalcazar,4,1,0,0,0.2,9.0,2951.0
2024-03-02,046_ZW Sebastian Belalcazar,5,0,1,0,40.2,15.0,413220.0
2024-03-03,046_ZW Sebastian Belalcazar,6,0,1,0,21.7,15.0,302861.0
2024-03-04,046_ZW Sebastian Belalcazar,0,1,0,0,1.3,10.0,18172.0
2024-03-05,046_ZW Sebastian Belalcazar,1,1,0,0,42.8,11.0,589434.0
2024-03-06,046_ZW Sebastian Belalcazar,2,1,0,0,20.5,16.0,247661.0
2024-03-07,046_ZW Sebastian Belalcazar,3,1,0,0,0.6,7.0,6591.0
2024-03-08,046_ZW Sebastian Belalcazar,4,1,0,0,70.5,18.0,754239.0
2024-03-09,046_ZW Sebastian Belalcazar,5,0,1,0,2.0,27.0,20035.0
2024-03-10,046_ZW Sebastian Belalcazar,6,0,1,0,2.3,19.0,21543.0
2024-03-11,046_ZW Sebastian Belalcazar,0,1,0,0,0.2,14.0,1415.0
2024-03-12,046_ZW Sebastian Belalcazar,1,1,0,0,0.5,15.0,4259.0
2024-03-13,046_ZW Sebastian Belalcazar,2,1,0,0,0.1,15.0,403.0
2024-03-14,046_ZW Sebastian Belalcazar,3,1,0,0,0.0,12.0,140.0
2024-03-15,046_ZW Sebastian Belalcazar,4,1,0,0,0.9,16.0,12196.0
2024-03-16,046_ZW Sebastian Belalcazar,5,0,1,0,3.7,18.0,42126.0
2024-03-17,046_ZW Sebastian Belalcazar,6,0,1,0,0.1,27.0,1512.0
2024-03-18,046_ZW Sebastian Belalcazar,0,1,0,0,0.1,8.0,1759.0
2024-03-19,,1,1,0,0,,,
2024-03-20,046_ZW Sebastian Belalcazar,2,1,0,0,30.0,9.0,196420.0
2024-03-21,046_ZW Sebastian Belalcazar,3,1,0,0,0.3,9.0,2400.0
2024-03-22,046_ZW Sebastian Belalcazar,4,1,0,0,16.4,14.0,160032.0
2024-03-23,046_ZW Sebastian Belalcazar,5,0,1,0,113.9,16.0,889050.0
2024-03-24,046_ZW Sebastian Belalcazar,6,0,1,0,36.3,19.0,330312.0
2024-03-25,046_ZW Sebastian Belalcazar,0,0,0,1,130.9,30.0,918450.0
2024-03-26,046_ZW Sebastian Belalcazar,1,1,0,0,52.3,15.0,407643.0
2024-03-27,046_ZW Sebastian Belalcazar,2,1,0,0,216.6,17.0,1749213.0
2024-03-28,046_ZW Sebastian Belalcazar,3,0,0,1,65.4,32.0,417606.0
2024-03-29,046_ZW Sebastian Belalcazar,4,0,0,1,1.2,39.0,12116.0
2024-03-30,046_ZW Sebastian Belalcazar,5,0,1,0,2.0,27.0,12283.0
2024-03-31,046_ZW Sebastian Belalcazar,6,0,1,0,19.8,20.0,151030.0
2024-04-01,046_ZW Sebastian Belalcazar,0,1,0,0,7.1,9.0,74218.0
2024-04-02,046_ZW Sebastian Belalcazar,1,1,0,0,136.7,11.0,962099.0
2024-04-03,046_ZW Sebastian Belalcazar,2,1,0,0,45.2,9.0,407623.0
2024-04-04,046_ZW Sebastian Belalcazar,3,1,0,0,183.7,19.0,2112553.0
2024-04-05,046_ZW Sebastian Belalcazar,4,1,0,0,53.1,20.0,597202.0
2024-04-06,046_ZW Sebastian Belalcazar,5,0,1,0,57.8,16.0,695806.0
2024-04-07,046_ZW Sebastian Belalcazar,6,0,1,0,126.4,23.0,1512112.0
2024-04-08,046_ZW Sebastian Belalcazar,0,1,0,0,287.9,16.0,2037669.0
2024-04-09,046_ZW Sebastian Belalcazar,1,1,0,0,72.0,16.0,551186.0
2024-04-10,046_ZW Sebastian Belalcazar,2,1,0,0,44.9,10.0,191027.0
2024-04-11,046_ZW Sebastian Belalcazar,3,1,0,0,200.2,16.0,884052.0
2024-04-12,046_ZW Sebastian Belalcazar,4,1,0,0,148.0,12.0,1005087.0
2024-04-13,046_ZW Sebastian Belalcazar,5,0,1,0,320.3,19.0,2724962.0
2024-04-14,046_ZW Sebastian Belalcazar,6,0,1,0,94.0,24.0,648536.0
2024-04-15,046_ZW Sebastian Belalcazar,0,1,0,0,301.5,14.0,1206747.0
2024-04-16,046_ZW Sebastian Belalcazar,1,1,0,0,7.9,13.0,33653.0
2024-04-17,046_ZW Sebastian Belalcazar,2,1,0,0,31.1,12.0,116006.0
2024-04-18,046_ZW Sebastian Belalcazar,3,1,0,0,164.5,8.0,479318.0
2024-04-19,046_ZW Sebastian Belalcazar,4,1,0,0,220.5,13.0,894287.0
2024-04-20,046_ZW Sebastian Belalcazar,5,0,1,0,0.2,15.0,1821.0
2024-04-21,046_ZW Sebastian Belalcazar,6,0,1,0,32.7,16.0,202467.0
2024-04-22,046_ZW Sebastian Belalcazar,0,1,0,0,23.8,14.0,110815.0
2024-04-23,046_ZW Sebastian Belalcazar,1,1,0,0,15.1,8.0,276426.0
2024-04-24,046_ZW Sebastian Belalcazar,2,1,0,0,39.6,12.0,727560.0
2024-04-25,046_ZW Sebastian Belalcazar,3,1,0,0,28.6,13.0,339272.0
2024-04-26,046_ZW Sebastian Belalcazar,4,1,0,0,71.6,11.0,717714.0
2024-04-27,046_ZW Sebastian Belalcazar,5,0,1,0,0.1,17.0,1809.0
2024-04-28,046_ZW Sebastian Belalcazar,6,0,1,0,0.2,18.0,1650.0
2024-04-29,046_ZW Sebastian Belalcazar,0,1,0,0,0.2,12.0,1443.0
2024-04-30,046_ZW Sebastian Belalcazar,1,1,0,0,0.3,16.0,1645.0
2024-05-01,046_ZW Sebastian Belalcazar,2,0,0,1,43.5,25.0,228994.0
2024-05-02,046_ZW Sebastian Belalcazar,3,1,0,0,125.8,15.0,643964.0
2024-05-03,046_ZW Sebastian Belalcazar,4,1,0,0,15.7,8.0,72065.0
2024-05-04,046_ZW Sebastian Belalcazar,5,0,1,0,94.0,12.0,678944.0
2024-05-05,046_ZW Sebastian Belalcazar,6,0,1,0,151.2,20.0,932218.0
2024-05-06,046_ZW Sebastian Belalcazar,0,1,0,0,1.9,8.0,8918.0
2024-05-07,046_ZW Sebastian Belalcazar,1,1,0,0,8.7,8.0,52575.0
2024-05-08,046_ZW Sebastian Belalcazar,2,1,0,0,25.1,4.0,198550.0
2024-05-09,046_ZW Sebastian Belalcazar,3,1,0,0,161.0,8.0,1418862.0
2024-05-10,046_ZW Sebastian Belalcazar,4,1,0,0,7.8,10.0,61669.0
2024-05-11,046_ZW Sebastian Belalcazar,5,0,1,0,219.3,20.0,1634439.0
2024-05-12,046_ZW Sebastian Belalcazar,6,0,1,0,2.2,21.0,9014.0
2024-05-13,046_ZW Sebastian Belalcazar,0,0,0,1,1.0,27.0,5513.0
2024-05-14,046_ZW Sebastian Belalcazar,1,1,0,0,0.5,8.0,1101.0
2024-05-15,046_ZW Sebastian Belalcazar,2,1,0,0,3.2,5.0,19937.0
2024-05-16,046_ZW Sebastian Belalcazar,3,1,0,0,30.5,11.0,248798.0
2024-05-17,046_ZW Sebastian Belalcazar,4,1,0,0,11.1,14.0,115185.0
2024-05-18,046_ZW Sebastian Belalcazar,5,0,1,0,19.3,10.0,212413.0
2024-05-19,046_ZW Sebastian Belalcazar,6,0,1,0,22.0,18.0,257727.0
2024-05-20,046_ZW Sebastian Belalcazar,0,1,0,0,1.0,10.0,6690.0
2024-05-21,046_ZW Sebastian Belalcazar,1,1,0,0,36.8,9.0,285768.0
2024-05-22,046_ZW Sebastian Belalcazar,2,1,0,0,47.9,12.0,123419.0
2024-05-23,046_ZW Sebastian Belalcazar,3,1,0,0,72.0,14.0,382291.0
2024-05-24,046_ZW Sebastian Belalcazar,4,1,0,0,353.1,19.0,1666625.0
2024-05-25,046_ZW Sebastian Belalcazar,5,0,1,0,69.4,19.0,494303.0
2024-05-26,046_ZW Sebastian Belalcazar,6,0,1,0,36.4,7.0,251800.0
2024-05-27,046_ZW Sebastian Belalcazar,0,1,0,0,238.6,10.0,2028711.0
2024-05-28,046_ZW Sebastian Belalcazar,1,1,0,0,149.4,14.0,1112479.0
2024-05-29,046_ZW Sebastian Belalcazar,2,1,0,0,316.3,8.0,1582192.0
2024-05-30,046_ZW Sebastian Belalcazar,3,1,0,0,153.5,13.0,1836899.0
2024-05-31,046_ZW Sebastian Belalcazar,4,1,0,0,214.6,14.0,1995093.0
2024-06-01,046_ZW Sebastian Belalcazar,5,0,1,0,244.4,23.0,2446763.0
2024-06-02,046_ZW Sebastian Belalcazar,6,0,1,0,71.1,14.0,696532.0
2024-06-03,046_ZW Sebastian Belalcazar,0,0,0,1,157.7,25.0,1092211.0
2024-06-04,046_ZW Sebastian Belalcazar,1,1,0,0,9.6,9.0,43843.0
2024-06-05,046_ZW Sebastian Belalcazar,2,1,0,0,0.2,5.0,481.0
2024-06-06,046_ZW Sebastian Belalcazar,3,1,0,0,98.9,14.0,603403.0
2024-06-07,046_ZW Sebastian Belalcazar,4,1,0,0,336.3,24.0,1617427.0
2024-06-08,046_ZW Sebastian Belalcazar,5,0,1,0,15.9,12.0,49971.0
2024-06-09,046_ZW Sebastian Belalcazar,6,0,1,0,496.4,25.0,1447133.0
2024-06-10,046_ZW Sebastian Belalcazar,0,0,0,1,154.8,29.0,843977.0
2024-06-11,046_ZW Sebastian Belalcazar,1,1,0,0,781.8,19.0,4894892.0
2024-06-12,046_ZW Sebastian Belalcazar,2,1,0,0,480.4,18.0,3563089.0
2024-06-13,046_ZW Sebastian Belalcazar,3,1,0,0,42261476.0,16.0,2170713.0
2024-06-14,046_ZW Sebastian Belalcazar,4,1,0,0,718668956.0,15.0,2391098.0
2024-06-15,046_ZW Sebastian Belalcazar,5,0,1,0,65768091.0,15.0,366595.0
2024-06-16,046_ZW Sebastian Belalcazar,6,0,1,0,1431504.0,26.0,7983.0
2024-06-17,046_ZW Sebastian Belalcazar,0,1,0,0,0.7,17.0,4360.0
2024-06-18,046_ZW Sebastian Belalcazar,1,1,0,0,0.3,15.0,1993.0
2024-06-19,046_ZW Sebastian Belalcazar,2,1,0,0,0.3,17.0,2424.0
2024-06-20,046_ZW Sebastian Belalcazar,3,1,0,0,1.1,21.0,5427.0
2024-06-21,046_ZW Sebastian Belalcazar,4,1,0,0,103.7,34.0,603865.0
2024-06-22,046_ZW Sebastian Belalcazar,5,0,1,0,202.8,30.0,1072043.0
2024-06-23,046_ZW Sebastian Belalcazar,6,0,1,0,357.6,31.0,910967.0
2024-06-24,046_ZW Sebastian Belalcazar,0,1,0,0,259.0,17.0,1352569.0
2024-06-25,046_ZW Sebastian Belalcazar,1,1,0,0,546.1,24.0,2204082.0
2024-06-26,046_ZW Sebastian Belalcazar,2,1,0,0,390.4,25.0,1511800.0
2024-06-27,046_ZW Sebastian Belalcazar,3,1,0,0,420.8,23.0,1414275.0
2024-06-28,046_ZW Sebastian Belalcazar,4,1,0,0,131.7,20.0,765781.0
2024-06-29,046_ZW Sebastian Belalcazar,5,0,1,0,141.5,29.0,834790.0
2024-06-30,046_ZW Sebastian Belalcazar,6,0,1,0,117.3,23.0,546035.0
2024-07-01,046_ZW Sebastian Belalcazar,0,0,0,1,211.17,47.0,1520028.0
2024-07-02,046_ZW Sebastian Belalcazar,1,1,0,0,98.52,22.0,914673.0
2024-07-03,046_ZW Sebastian Belalcazar,2,1,0,0,44.61,14.0,375085.0
2024-07-04,046_ZW Sebastian Belalcazar,3,1,0,0,86.67,22.0,687719.0
2024-07-05,046_ZW Sebastian Belalcazar,4,1,0,0,68.89,21.0,586903.0
2024-07-06,046_ZW Sebastian Belalcazar,5,0,1,0,136.58,32.0,1149736.0
2024-07-07,046_ZW Sebastian Belalcazar,6,0,1,0,220.73,34.0,1947419.0
2024-07-08,046_ZW Sebastian Belalcazar,0,1,0,0,71.86,18.0,399264.0
2024-07-09,046_ZW Sebastian Belalcazar,1,1,0,0,74.49,22.0,432578.0
2024-07-10,046_ZW Sebastian Belalcazar,2,1,0,0,0.06,18.0,444.0
2024-07-11,046_ZW Sebastian Belalcazar,3,1,0,0,211.12,26.0,1557829.0
2024-07-12,046_ZW Sebastian Belalcazar,4,1,0,0,0.56,27.0,3569.0
2024-07-13,046_ZW Sebastian Belalcazar,5,0,1,0,0.67,35.0,4739.0
2024-07-14,046_ZW Sebastian Belalcazar,6,0,1,0,0.43,23.0,2744.0
2024-07-15,046_ZW Sebastian Belalcazar,0,1,0,0,21.43,18.0,119779.0
