FECHA_CONEXION,NOMBRE_ZONA,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-01-01,001_ZW Parque Ingenio,0,0,0,1,424.4,42.0,3709424.0
2024-01-02,001_ZW Parque Ingenio,1,1,0,0,140.3,21.0,1181558.0
2024-01-03,001_ZW Parque Ingenio,2,1,0,0,168.1,34.0,2036539.0
2024-01-04,001_ZW Parque Ingenio,3,1,0,0,135.1,31.0,1427081.0
2024-01-05,001_ZW Parque Ingenio,4,1,0,0,193.5,35.0,2097912.0
2024-01-06,001_ZW Parque Ingenio,5,0,1,0,221.0,52.0,1694724.0
2024-01-07,001_ZW Parque Ingenio,6,0,1,0,296.7,94.0,2978203.0
2024-01-08,001_ZW Parque Ingenio,0,0,0,1,279.4,75.0,4404515.0
2024-01-09,001_ZW Parque Ingenio,1,1,0,0,10.0,36.0,129400.0
2024-01-10,001_ZW Parque Ingenio,2,1,0,0,0.7,40.0,8511.0
2024-01-11,001_ZW Parque Ingenio,3,1,0,0,3.5,40.0,38076.0
2024-01-12,001_ZW Parque Ingenio,4,1,0,0,2.3,36.0,26440.0
2024-01-13,001_ZW Parque Ingenio,5,0,1,0,19.5,31.0,175722.0
2024-01-14,001_ZW Parque Ingenio,6,0,1,0,1.5,85.0,11735.0
2024-01-15,001_ZW Parque Ingenio,0,1,0,0,5.8,44.0,40246.0
2024-01-16,001_ZW Parque Ingenio,1,1,0,0,2.1,32.0,18007.0
2024-01-17,001_ZW Parque Ingenio,2,1,0,0,1.5,36.0,14551.0
2024-01-18,001_ZW Parque Ingenio,3,1,0,0,0.5,37.0,5826.0
2024-01-19,001_ZW Parque Ingenio,4,1,0,0,2.6,28.0,39532.0
2024-01-20,001_ZW Parque Ingenio,5,0,1,0,3.5,56.0,45600.0
2024-01-21,001_ZW Parque Ingenio,6,0,1,0,0.9,94.0,11216.0
2024-01-22,001_ZW Parque Ingenio,0,1,0,0,0.4,33.0,4010.0
2024-01-23,001_ZW Parque Ingenio,1,1,0,0,0.7,40.0,7664.0
2024-01-24,001_ZW Parque Ingenio,2,1,0,0,0.3,38.0,3393.0
2024-01-25,001_ZW Parque Ingenio,3,1,0,0,0.5,38.0,7742.0
2024-01-26,001_ZW Parque Ingenio,4,1,0,0,52.5,38.0,723178.0
2024-01-27,001_ZW Parque Ingenio,5,0,1,0,126.1,38.0,1565454.0
2024-01-28,001_ZW Parque Ingenio,6,0,1,0,211.2,77.0,2171043.0
2024-01-29,001_ZW Parque Ingenio,0,1,0,0,10.9,38.0,126379.0
2024-01-30,001_ZW Parque Ingenio,1,1,0,0,0.3,31.0,2403.0
2024-01-31,001_ZW Parque Ingenio,2,1,0,0,230.0,23.0,2401734.0
2024-02-01,001_ZW Parque Ingenio,3,1,0,0,61.5,36.0,856156.0
2024-02-02,001_ZW Parque Ingenio,4,1,0,0,2.3,19.0,21775.0
2024-02-03,001_ZW Parque Ingenio,5,0,1,0,214.4,35.0,3803879.0
2024-02-04,001_ZW Parque Ingenio,6,0,1,0,254.5,56.0,4070328.0
2024-02-05,001_ZW Parque Ingenio,0,1,0,0,107.1,20.0,1612967.0
2024-02-06,001_ZW Parque Ingenio,1,1,0,0,12.4,18.0,184914.0
2024-02-07,001_ZW Parque Ingenio,2,1,0,0,91.2,34.0,1505505.0
2024-02-08,001_ZW Parque Ingenio,3,1,0,0,215.0,41.0,2921239.0
2024-02-09,001_ZW Parque Ingenio,4,1,0,0,206.3,51.0,2482467.0
2024-02-10,001_ZW Parque Ingenio,5,0,1,0,301.1,44.0,4810139.0
2024-02-11,001_ZW Parque Ingenio,6,0,1,0,406.7,83.0,5464601.0
2024-02-12,001_ZW Parque Ingenio,0,1,0,0,1.7,39.0,17698.0
2024-02-13,001_ZW Parque Ingenio,1,1,0,0,0.9,40.0,7688.0
2024-02-14,001_ZW Parque Ingenio,2,1,0,0,2.1,41.0,16154.0
2024-02-15,001_ZW Parque Ingenio,3,1,0,0,0.9,38.0,10381.0
2024-02-16,001_ZW Parque Ingenio,4,1,0,0,0.3,30.0,2696.0
2024-02-17,001_ZW Parque Ingenio,5,0,1,0,468.5,60.0,4953679.0
2024-02-18,001_ZW Parque Ingenio,6,0,1,0,535.1,76.0,6926083.0
2024-02-19,001_ZW Parque Ingenio,0,1,0,0,252.3,35.0,3697206.0
2024-02-20,001_ZW Parque Ingenio,1,1,0,0,249.1,26.0,3041725.0
2024-02-21,001_ZW Parque Ingenio,2,1,0,0,70.7,21.0,815986.0
2024-02-22,001_ZW Parque Ingenio,3,1,0,0,171.0,25.0,2617075.0
2024-02-23,001_ZW Parque Ingenio,4,1,0,0,214.7,29.0,3054422.0
2024-02-24,001_ZW Parque Ingenio,5,0,1,0,363.3,56.0,4563164.0
2024-02-25,001_ZW Parque Ingenio,6,0,1,0,434.2,110.0,7625546.0
2024-02-26,001_ZW Parque Ingenio,0,1,0,0,0.8,26.0,8889.0
2024-02-27,001_ZW Parque Ingenio,1,1,0,0,0.5,33.0,6281.0
2024-02-28,001_ZW Parque Ingenio,2,1,0,0,0.2,21.0,2894.0
2024-02-29,001_ZW Parque Ingenio,3,1,0,0,0.2,18.0,1569.0
2024-03-01,001_ZW Parque Ingenio,4,1,0,0,0.4,33.0,5338.0
2024-03-02,001_ZW Parque Ingenio,5,0,1,0,3.0,49.0,30801.0
2024-03-03,001_ZW Parque Ingenio,6,0,1,0,3.6,70.0,50121.0
2024-03-04,001_ZW Parque Ingenio,0,1,0,0,0.2,36.0,2310.0
2024-03-05,001_ZW Parque Ingenio,1,1,0,0,1.0,29.0,13662.0
2024-03-06,001_ZW Parque Ingenio,2,1,0,0,0.2,31.0,2153.0
2024-03-07,001_ZW Parque Ingenio,3,1,0,0,0.3,40.0,3606.0
2024-03-08,001_ZW Parque Ingenio,4,1,0,0,0.3,35.0,2780.0
2024-03-09,001_ZW Parque Ingenio,5,0,1,0,7.8,42.0,77218.0
2024-03-10,001_ZW Parque Ingenio,6,0,1,0,22.2,84.0,211895.0
2024-03-11,001_ZW Parque Ingenio,0,1,0,0,0.5,35.0,4347.0
2024-03-12,001_ZW Parque Ingenio,1,1,0,0,0.7,29.0,6333.0
