FECHA.CONEXION,AREA,NOMBRE.ZONA,COMUNA,MODEL,es_festivo,tipo_dia,dia_semana,LATITUD,LONGITUD,NUMERO.CONEXIONES,USAGE.KB,PORCENTAJE.USO
2024-12-19,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Jueves,340.789,-7.647.381,10,98283,"3,46"
2024-12-20,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Viernes,340.789,-7.647.381,26,1005929,"33,2"
2024-12-21,URBANA,007_ZW Parque Pizamos,21,MR76,False,Fin de Semana,Sábado,340.789,-7.647.381,16,20729,"0,8"
2024-12-22,URBANA,007_ZW Parque Pizamos,21,MR76,False,Fin de Semana,Domingo,340.789,-7.647.381,21,143931,"4,49"
2024-12-23,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Lunes,340.789,-7.647.381,23,2111377,"84,2"
2024-12-24,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Martes,340.789,-7.647.381,15,1096737,"45,9"
2024-12-25,URBANA,007_ZW Parque Pizamos,21,MR76,True,Festivo,Miércoles,340.789,-7.647.381,17,679529,"24,1"
2024-12-26,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Jueves,340.789,-7.647.381,15,3201984,"117,0"
2024-12-27,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Viernes,340.789,-7.647.381,8,583510,"17,9"
2024-12-28,URBANA,007_ZW Parque Pizamos,21,MR76,False,Fin de Semana,Sábado,340.789,-7.647.381,12,1298779,"55,2"
2024-12-29,URBANA,007_ZW Parque Pizamos,21,MR76,False,Fin de Semana,Domingo,340.789,-7.647.381,12,1963189,"60,8"
2024-12-30,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Lunes,340.789,-7.647.381,20,1507796,"61,7"
2024-12-31,RURAL,007_ZW Parque Pizamos,21,MR76,False,Laboral,Martes,340.789,-7.647.381,19,606354,"32,7"
2025-01-01,URBANA,007_ZW Parque Pizamos,21,MR76,True,Festivo,Miércoles,340.789,-7.647.381,27,1532230,"104,0"
2025-01-02,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Jueves,340.789,-7.647.381,18,1365167,"49,0"
2025-01-03,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Viernes,340.789,-7.647.381,4,19,"0,0"
2025-01-05,URBANA,007_ZW Parque Pizamos,21,MR76,False,Fin de Semana,Domingo,340.789,-7.647.381,12,310789,"9,0"
2025-01-06,URBANA,007_ZW Parque Pizamos,21,MR76,True,Festivo,Lunes,340.789,-7.647.381,21,2900634,"78,0"
2025-01-07,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Martes,340.789,-7.647.381,27,4465528,"135,0"
2025-01-08,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Miércoles,340.789,-7.647.381,17,2544887,"74,0"
2025-01-09,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Jueves,340.789,-7.647.381,27,1423344,"41,0"
2025-01-10,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Viernes,340.789,-7.647.381,26,1974670,"55,0"
2025-01-11,URBANA,007_ZW Parque Pizamos,21,MR76,False,Fin de Semana,Sábado,340.789,-7.647.381,30,728816,"21,0"
2025-01-12,URBANA,007_ZW Parque Pizamos,21,MR76,False,Fin de Semana,Domingo,340.789,-7.647.381,36,1665687,"45,0"
2025-01-13,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Lunes,340.789,-7.647.381,27,3851867,"128,0"
2025-01-14,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Martes,340.789,-7.647.381,34,1916710,"63,0"
2025-01-15,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Miércoles,340.789,-7.647.381,26,1517995,"53,0"
2025-01-16,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Jueves,340.789,-7.647.381,29,3711327,"118,0"
2025-01-17,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Viernes,340.789,-7.647.381,30,2080129,"68,0"
