FECHA.CONEXION,AREA,NOMBRE.ZONA,COMUNA,MODEL,es_festivo,tipo_dia,dia_semana,LATITUD,LONGITUD,NUMERO.CONEXIONES,USAGE.KB,PORCENTAJE.USO
2024-01-01,URBANA,019_ZW Parque Skate Board,15,MR76,True,Festivo,Lunes,340.211,-7.650.741,65,26649,"3,0"
2024-01-02,URBANA,019_ZW Parque Skate Board,15,MR76,False,Laboral,Martes,340.211,-7.650.741,67,92342,"11,0"
2024-01-03,URBANA,019_ZW Parque Skate Board,15,MR76,False,Laboral,Miércoles,340.211,-7.650.741,63,1980880,"163,5"
2024-01-04,URBANA,019_ZW Parque Skate Board,15,MR76,False,Laboral,Jueves,340.211,-7.650.741,78,10537349,"997,4"
2024-01-05,URBANA,019_ZW Parque Skate Board,15,MR76,False,Laboral,Viernes,340.211,-7.650.741,72,7932033,"731,7"
2024-01-06,URBANA,019_ZW Parque Skate Board,15,MR76,False,Fin de Semana,Sábado,340.211,-7.650.741,72,13138127,"1713,0"
2024-01-07,URBANA,019_ZW Parque Skate Board,15,MR76,False,Fin de Semana,Domingo,340.211,-7.650.741,18,1794742,"178,8"
2024-01-08,URBANA,019_ZW Parque Skate Board,15,MR76,True,Festivo,Lunes,340.211,-7.650.741,63,10732373,"680,7"
2024-01-09,URBANA,019_ZW Parque Skate Board,15,MR76,False,Laboral,Martes,340.211,-7.650.741,74,14308801,"1104,2"
2024-01-10,URBANA,019_ZW Parque Skate Board,15,MR76,False,Laboral,Miércoles,340.211,-7.650.741,74,9277533,"769,0"
2024-01-11,URBANA,019_ZW Parque Skate Board,15,MR76,False,Laboral,Jueves,340.211,-7.650.741,66,3039395,"282,5"
2024-01-12,URBANA,019_ZW Parque Skate Board,15,MR76,False,Laboral,Viernes,340.211,-7.650.741,70,24372,"2,1"
2024-01-13,URBANA,019_ZW Parque Skate Board,15,MR76,False,Fin de Semana,Sábado,340.211,-7.650.741,70,56108,"6,2"
2024-01-14,URBANA,019_ZW Parque Skate Board,15,MR76,False,Fin de Semana,Domingo,340.211,-7.650.741,73,19600,"2,5"
2024-01-15,URBANA,019_ZW Parque Skate Board,15,MR76,False,Laboral,Lunes,340.211,-7.650.741,70,40858,"5,9"
2024-01-16,URBANA,019_ZW Parque Skate Board,15,MR76,False,Laboral,Martes,340.211,-7.650.741,63,8128670,"950,4"
2024-01-17,URBANA,019_ZW Parque Skate Board,15,MR76,False,Laboral,Miércoles,340.211,-7.650.741,83,9968879,"996,8"
2024-01-18,URBANA,019_ZW Parque Skate Board,15,MR76,False,Laboral,Jueves,340.211,-7.650.741,78,13315858,"1110,1"
2024-01-19,URBANA,019_ZW Parque Skate Board,15,MR76,False,Laboral,Viernes,340.211,-7.650.741,71,2227947,"145,1"
2024-01-20,URBANA,019_ZW Parque Skate Board,15,MR76,False,Fin de Semana,Sábado,340.211,-7.650.741,88,39207,"3,0"
2024-01-21,URBANA,019_ZW Parque Skate Board,15,MR76,False,Fin de Semana,Domingo,340.211,-7.650.741,81,34225,"2,6"
2024-01-22,URBANA,019_ZW Parque Skate Board,15,MR76,False,Laboral,Lunes,340.211,-7.650.741,80,20635,"2,0"
2024-01-23,URBANA,019_ZW Parque Skate Board,15,MR76,False,Laboral,Martes,340.211,-7.650.741,70,12457,"1,2"
2024-01-24,URBANA,019_ZW Parque Skate Board,15,MR76,False,Laboral,Miércoles,340.211,-7.650.741,81,36251,"2,9"
2024-01-25,URBANA,019_ZW Parque Skate Board,15,MR76,False,Laboral,Jueves,340.211,-7.650.741,31,4234,"0,3"
2024-01-28,URBANA,019_ZW Parque Skate Board,15,MR76,False,Fin de Semana,Domingo,340.211,-7.650.741,73,7375311,"717,5"
2024-01-29,URBANA,019_ZW Parque Skate Board,15,MR76,False,Laboral,Lunes,340.211,-7.650.741,83,11155233,"958,4"
2024-01-30,URBANA,019_ZW Parque Skate Board,15,MR76,False,Laboral,Martes,340.211,-7.650.741,88,2552214,"282,0"
2024-01-31,URBANA,019_ZW Parque Skate Board,15,MR76,False,Laboral,Miércoles,340.211,-7.650.741,82,790976,"75,7"
2024-02-01,URBANA,019_ZW Parque Skate Board,15,MR76,False,Laboral,Jueves,340.211,-7.650.741,67,936754,"67,3"
2024-02-02,URBANA,019_ZW Parque Skate Board,15,MR76,False,Laboral,Viernes,340.211,-7.650.741,55,1093571,"114,5"
2024-02-03,URBANA,019_ZW Parque Skate Board,15,MR76,False,Fin de Semana,Sábado,340.211,-7.650.741,5,658,"0,0"
2024-02-16,URBANA,019_ZW Parque Skate Board,15,MR76,False,Laboral,Viernes,340.211,-7.650.741,55,2487367,"235,9"
2024-02-19,URBANA,019_ZW Parque Skate Board,15,MR76,False,Laboral,Lunes,340.211,-7.650.741,52,4854305,"331,2"
2024-02-20,URBANA,019_ZW Parque Skate Board,15,MR76,False,Laboral,Martes,340.211,-7.650.741,59,6766767,"554,2"
2024-02-21,URBANA,019_ZW Parque Skate Board,15,MR76,False,Laboral,Miércoles,340.211,-7.650.741,61,7908000,"685,5"
2024-02-22,URBANA,019_ZW Parque Skate Board,15,MR76,False,Laboral,Jueves,340.211,-7.650.741,65,15463948,"1010,3"
2024-02-23,URBANA,019_ZW Parque Skate Board,15,MR76,False,Laboral,Viernes,340.211,-7.650.741,71,6201724,"435,9"
2024-02-24,URBANA,019_ZW Parque Skate Board,15,MR76,False,Fin de Semana,Sábado,340.211,-7.650.741,68,11921186,"949,2"
2024-02-25,URBANA,019_ZW Parque Skate Board,15,MR76,False,Fin de Semana,Domingo,340.211,-7.650.741,82,17820420,"1014,6"
2024-02-26,URBANA,019_ZW Parque Skate Board,15,MR76,False,Laboral,Lunes,340.211,-7.650.741,62,11493504,"1032,4"
2024-02-27,URBANA,019_ZW Parque Skate Board,15,MR76,False,Laboral,Martes,340.211,-7.650.741,78,12975356,"1116,7"
2024-02-28,URBANA,019_ZW Parque Skate Board,15,MR76,False,Laboral,Miércoles,340.211,-7.650.741,74,14710061,"857,7"
2024-02-29,URBANA,019_ZW Parque Skate Board,15,MR76,False,Laboral,Jueves,340.211,-7.650.741,81,4538586,"573,2"
2024-03-01,URBANA,019_ZW Parque Skate Board,15,MR76,False,Laboral,Viernes,340.211,-7.650.741,88,177639,"14,8"
2024-03-02,URBANA,019_ZW Parque Skate Board,15,MR76,False,Fin de Semana,Sábado,340.211,-7.650.741,74,1194791,"116,1"
2024-03-03,URBANA,019_ZW Parque Skate Board,15,MR76,False,Fin de Semana,Domingo,340.211,-7.650.741,92,2145645,"153,9"
