FECHA_CONEXION,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-12-23,0,1,0,0,0.17,12,4132
2024-12-24,1,1,0,0,1.83,19,43786
2024-12-25,2,0,0,1,14.5,24,410298
2024-12-26,3,1,0,0,5.9,9,161359
2024-12-27,4,1,0,0,0.03,9,897
2024-12-28,5,0,1,0,18.8,4,442539
2024-12-29,6,0,1,0,0.76,8,24432
2024-12-30,0,1,0,0,0.01,7,188
2024-12-31,1,1,0,0,1.27,9,23625
2025-01-01,2,0,0,1,1,14,8872
2025-01-02,3,1,0,0,5,13,137770
2025-01-03,4,1,0,0,3,12,75112
2025-01-04,5,0,1,0,0,7,201
2025-01-05,6,0,1,0,13,16,422452
2025-01-06,0,0,0,1,9,23,331678
2025-01-07,1,1,0,0,23,18,771628
2025-01-08,2,1,0,0,3,10,90366
2025-01-09,3,1,0,0,1,13,19746
2025-01-10,4,1,0,0,7,20,244891
2025-01-11,5,0,1,0,7,13,238302
2025-01-12,6,0,1,0,2,14,60833
2025-01-13,0,1,0,0,13,19,389918
2025-01-14,1,1,0,0,4,11,128635
2025-01-15,2,1,0,0,11,19,312305
2025-01-16,3,1,0,0,9,14,279202
2025-01-17,4,1,0,0,1,15,44391
2025-01-18,5,0,1,0,20,19,617889
2025-01-19,6,0,1,0,14,23,449033
2025-01-20,0,1,0,0,14,21,447901
2025-01-21,1,1,0,0,10,21,370953
2025-01-22,2,1,0,0,39,21,1315138
2025-01-23,3,1,0,0,28,30,1114905
2025-01-24,4,1,0,0,9,22,308079
2025-01-25,5,0,1,0,0,21,2533
2025-01-26,6,0,1,0,4,29,143652
2025-01-27,0,1,0,0,10,28,389624
2025-01-28,1,1,0,0,46,32,1519611
2025-01-29,2,1,0,0,22,35,794993
2025-01-30,3,1,0,0,94,26,2548427
2025-01-31,4,1,0,0,90,26,1654325
2025-02-01,5,0,1,0,0,16,821
2025-02-02,6,0,1,0,2,23,80859
2025-02-03,0,1,0,0,13,15,326962
2025-02-04,1,1,0,0,4,20,99751
2025-02-05,2,1,0,0,34,19,831373
2025-02-06,3,1,0,0,3,16,94038
2025-02-07,4,1,0,0,22,41,658787
2025-02-08,5,0,1,0,2,13,65881
2025-02-09,6,0,1,0,1,9,38019
2025-02-10,0,1,0,0,6,14,155762
2025-02-11,1,1,0,0,0,13,9547
2025-02-12,2,1,0,0,10,26,318734
2025-02-13,3,1,0,0,1,11,12430
2025-02-14,4,1,0,0,8,21,277376
2025-02-15,5,0,1,0,14,27,390297
2025-02-16,6,0,1,0,20,30,594996
2025-02-17,0,1,0,0,2,18,55152
2025-02-18,1,1,0,0,3,24,92829
2025-02-19,2,1,0,0,4,28,133499
2025-02-20,3,1,0,0,5,28,179937
2025-02-21,4,1,0,0,9,23,248812
2025-02-22,5,0,1,0,18,21,504732
2025-02-23,6,0,1,0,31,27,1067436
2025-02-24,0,1,0,0,18,19,430882
2025-02-25,1,1,0,0,8,25,236649
2025-02-26,2,1,0,0,17,30,462475
2025-02-27,3,1,0,0,22,30,642819
2025-02-28,4,1,0,0,61,67,1723411
2025-03-01,5,0,1,0,0,16,7992
2025-03-02,6,0,1,0,2,23,80147
2025-03-03,0,1,0,0,2,37,53298
2025-03-04,1,1,0,0,0,13,501
2025-03-05,2,1,0,0,29,18,806367
2025-03-06,3,1,0,0,3,24,108631
2025-03-07,4,1,0,0,67,72,1851469
2025-03-08,5,0,1,0,0,12,7204
2025-03-09,6,0,1,0,11,21,337181
2025-03-10,0,1,0,0,2,19,75390
2025-03-11,1,1,0,0,0,14,1467
2025-03-12,2,1,0,0,59,46,1738676
2025-03-13,3,1,0,0,22,28,526047
2025-03-14,4,1,0,0,28,51,832124
2025-03-15,5,0,1,0,1,22,45798
2025-03-16,6,0,1,0,27,28,824594
2025-03-17,0,1,0,0,21,27,599608
2025-03-18,1,1,0,0,0,20,2743
2025-03-19,2,1,0,0,2,26,51108
2025-03-20,3,1,0,0,5,26,158429
2025-03-21,4,1,0,0,17,21,615248
2025-03-22,5,0,1,0,1,20,29164
2025-03-23,6,0,1,0,2,28,60299
2025-03-24,0,0,0,1,5,25,184788
2025-03-25,1,1,0,0,11,29,389395
2025-03-26,2,1,0,0,2,17,49123
2025-03-27,3,1,0,0,24,28,867625
2025-03-28,4,1,0,0,0,19,7380
2025-03-29,5,0,1,0,5,20,170184
2025-03-30,6,0,1,0,7,20,244801
2025-03-31,0,1,0,0,3,18,83089
2025-04-01,1,1,0,0,8,25,210037
2025-04-02,2,1,0,0,4,21,105585
2025-04-03,3,1,0,0,2,22,32881
2025-04-04,4,1,0,0,14,29,429816
2025-04-05,5,0,1,0,58,12,1582731
2025-04-06,6,0,1,0,8,14,239992
2025-04-07,0,1,0,0,0,19,11655
2025-04-08,1,1,0,0,19,32,572697
2025-04-09,2,1,0,0,8,21,261686
2025-04-10,3,1,0,0,0,20,2733
2025-04-11,4,1,0,0,2,24,68480
2025-04-12,5,0,1,0,17,27,539227
2025-04-13,6,0,1,0,7,15,254680
2025-04-14,0,1,0,0,1,12,18913
2025-04-15,1,1,0,0,12,17,460397
2025-04-16,2,1,0,0,8,21,261686
2025-04-17,3,0,0,1,2,9,65487
2025-04-18,4,0,0,1,3,13,92706
2025-04-19,5,0,1,0,7,21,220620
2025-04-20,6,0,1,0,15,15,548010
2025-04-21,0,1,0,0,0,19,1704
2025-04-22,1,1,0,0,2,22,50201
2025-04-23,2,1,0,0,12,24,357000
2025-04-24,3,1,0,0,15,22,449668
2025-04-25,4,1,0,0,8,30,206255
2025-04-26,5,0,1,0,0,10,1051
2025-04-27,6,0,1,0,2,16,85241
2025-04-28,0,1,0,0,9,24,296983
2025-04-29,1,1,0,0,1,26,29254
2025-04-30,2,1,0,0,1,17,25398
2025-05-01,3,0,0,1,2,9,55636
2025-05-02,4,1,0,0,2,21,52607
2025-05-03,5,0,1,0,0,8,269
2025-05-04,6,0,1,0,3,15,98709
2025-05-05,0,1,0,0,7,23,187666
2025-05-06,1,1,0,0,7,20,212923
2025-05-07,2,1,0,0,0,3,18
2025-05-08,3,1,0,0,0,9,307
2025-05-09,4,1,0,0,22.9,28,274592
2025-05-10,5,0,1,0,0.7,14,7535
2025-05-11,6,0,1,0,17.5,14,243847
2025-05-12,0,1,0,0,2.2,16,31769
2025-05-13,1,1,0,0,0,13,304
2025-05-14,2,1,0,0,0.1,16,1072
2025-05-15,3,1,0,0,0.2,21,2624
2025-05-16,4,1,0,0,13.8,29,147374
2025-05-17,5,0,1,0,6.7,22,65888
2025-05-18,6,0,1,0,22.7,24,216473
2025-05-19,0,1,0,0,0.2,13,2113
2025-05-20,1,1,0,0,7.9,20,70056
2025-05-21,2,1,0,0,5.6,32,41489
2025-05-22,3,1,0,0,0.4,28,3597
2025-05-23,4,1,0,0,31.1,20,405831
2025-05-24,5,0,1,0,0.5,21,5606
2025-05-25,6,0,1,0,0.7,19,9441
2025-05-26,0,1,0,0,18.9,12,227138
2025-05-27,1,1,0,0,51.8,19,390112
2025-05-28,2,1,0,0,1,16,33501
