FECHA_CONEXION,AREA,NOMBRE_ZONA,COMUNA,MODEL,NUMERO_CONEXIONES,USAGE_KB,PORCENTAJE_USO,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO
2024-01-01,URBANA,014_ZW Centro Cultural Alto Jordan,18.0,MR76,21.0,5626077.0,"643,60%",0,0,0,1
2024-01-02,URBANA,014_ZW Centro Cultural Alto Jordan,18.0,MR76,13.0,5461770.0,"648,80%",1,1,0,0
2024-01-03,URBANA,014_ZW Centro Cultural Alto Jordan,18.0,MR76,15.0,2077623.0,"171,40%",2,1,0,0
2024-01-04,URBANA,014_ZW Centro Cultural Alto Jordan,18.0,MR76,16.0,3530188.0,"334,10%",3,1,0,0
2024-01-05,URBANA,014_ZW Centro Cultural Alto Jordan,18.0,MR76,24.0,6590836.0,"607,90%",4,1,0,0
2024-01-06,URBANA,014_ZW Centro Cultural Alto Jordan,18.0,MR76,20.0,97720.0,"12,70%",5,0,1,0
2024-01-07,URBANA,014_ZW Centro Cultural Alto Jordan,18.0,MR76,17.0,2169.0,"0,20%",6,0,1,0
2024-01-08,URBANA,014_ZW Centro Cultural Alto Jordan,18.0,MR76,25.0,8951104.0,"567,70%",0,0,0,1
2024-01-09,URBANA,014_ZW Centro Cultural Alto Jordan,18.0,MR76,14.0,5434108.0,"419,30%",1,1,0,0
2024-01-10,URBANA,014_ZW Centro Cultural Alto Jordan,18.0,MR76,18.0,5027731.0,"416,80%",2,1,0,0
2024-01-11,URBANA,014_ZW Centro Cultural Alto Jordan,18.0,MR76,19.0,6962326.0,"647,10%",3,1,0,0
2024-01-12,URBANA,014_ZW Centro Cultural Alto Jordan,18.0,MR76,21.0,5521179.0,"475,40%",4,1,0,0
2024-01-13,URBANA,014_ZW Centro Cultural Alto Jordan,18.0,MR76,18.0,4302267.0,"477,90%",5,0,1,0
2024-01-14,URBANA,014_ZW Centro Cultural Alto Jordan,18.0,MR76,24.0,75072.0,"9,50%",6,0,1,0
2024-01-15,URBANA,014_ZW Centro Cultural Alto Jordan,18.0,MR76,28.0,10536.0,"1,50%",0,1,0,0
2024-01-16,URBANA,014_ZW Centro Cultural Alto Jordan,18.0,MR76,18.0,626.0,"0,10%",1,1,0,0
