FECHA_CONEXION,AREA,NOMBRE_ZONA,COMUNA,MODEL,NUMERO_CONEXIONES,USAGE_KB,PORCENTAJE_USO,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO
2024-01-01,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,19.0,24708.0,"2,80%",0,0,0,1
2024-01-02,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,24.0,11925.0,"1,40%",1,1,0,0
2024-01-03,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,22.0,5857.0,"0,50%",2,1,0,0
2024-01-04,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,15.0,1637.0,"0,20%",3,1,0,0
2024-01-05,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,14.0,1654006.0,"152,60%",4,1,0,0
2024-01-06,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,16.0,1632214.0,"212,80%",5,0,1,0
2024-01-07,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,14.0,1871862.0,"186,50%",6,0,1,0
2024-01-08,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,17.0,2464932.0,"156,30%",0,0,0,1
2024-01-09,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,50.0,6491785.0,"501,00%",1,1,0,0
2024-01-10,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,14.0,5345662.0,"443,10%",2,1,0,0
2024-01-11,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,18.0,11301065.0,"1050,30%",3,1,0,0
2024-01-12,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,29.0,11397338.0,"981,30%",4,1,0,0
2024-01-13,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,20.0,7681743.0,"853,20%",5,0,1,0
2024-01-14,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,13.0,83837.0,"10,60%",6,0,1,0
2024-01-15,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,19.0,4947.0,"0,70%",0,1,0,0
2024-01-16,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,51.0,4420825.0,"516,90%",1,1,0,0
2024-01-17,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,26.0,9852411.0,"985,10%",2,1,0,0
2024-01-18,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,22.0,10957401.0,"913,50%",3,1,0,0
2024-01-19,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,22.0,9215322.0,"600,30%",4,1,0,0
2024-01-20,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,22.0,6316932.0,"487,80%",5,0,1,0
2024-01-21,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,15.0,3285.0,"0,30%",6,0,1,0
2024-01-22,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,27.0,58990.0,"5,60%",0,1,0,0
2024-01-23,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,76.0,7576377.0,"701,60%",1,1,0,0
2024-01-24,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,22.0,10722782.0,"857,40%",2,1,0,0
2024-01-25,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,36.0,2837118.0,"189,80%",3,1,0,0
2024-01-26,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,21.0,8831.0,"0,60%",4,1,0,0
2024-01-27,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,20.0,5327.0,"0,40%",5,0,1,0
2024-01-28,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,30.0,13001.0,"1,30%",6,0,1,0
2024-01-29,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,23.0,3360.0,"0,30%",0,1,0,0
2024-01-30,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,63.0,4008178.0,"442,80%",1,1,0,0
2024-01-31,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,16.0,12272955.0,"1175,10%",2,1,0,0
2024-02-01,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,29.0,12982823.0,"933,30%",3,1,0,0
2024-02-02,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,13.0,10312279.0,"1079,50%",4,1,0,0
2024-02-03,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,24.0,8185674.0,"461,30%",5,0,1,0
2024-02-04,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,18.0,5582188.0,"349,00%",6,0,1,0
2024-02-05,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,19.0,7800197.0,"518,20%",0,1,0,0
2024-02-06,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,66.0,12783595.0,"855,50%",1,1,0,0
2024-02-07,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,20.0,4521467.0,"273,90%",2,1,0,0
2024-02-08,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,25.0,4748594.0,"349,50%",3,1,0,0
2024-02-09,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,35.0,6219750.0,"516,90%",4,1,0,0
2024-02-10,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,41.0,10655744.0,"667,10%",5,0,1,0
2024-02-11,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,48.0,9597304.0,"714,20%",6,0,1,0
2024-02-12,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,33.0,5217875.0,"504,00%",0,1,0,0
2024-02-13,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,70.0,490788.0,"56,70%",1,1,0,0
2024-02-14,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,33.0,5991.0,"0,80%",2,1,0,0
2024-02-15,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,30.0,7797585.0,"667,80%",3,1,0,0
2024-02-16,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,27.0,7040978.0,"667,80%",4,1,0,0
2024-02-17,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,37.0,4630501.0,"437,90%",5,0,1,0
2024-02-18,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,35.0,3988.0,"0,30%",6,0,1,0
2024-02-19,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,37.0,7831.0,"0,50%",0,1,0,0
2024-02-20,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,74.0,20862.0,"1,70%",1,1,0,0
2024-02-21,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,23.0,3556.0,"0,30%",2,1,0,0
2024-02-22,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,29.0,7112.0,"0,50%",3,1,0,0
2024-02-23,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,24.0,4149.0,"0,30%",4,1,0,0
2024-02-24,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,2.0,4.0,"0,00%",5,0,1,0
2024-02-25,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,29.0,3887446.0,"221,30%",6,0,1,0
2024-02-26,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,24.0,2618399.0,"235,20%",0,1,0,0
2024-02-27,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,63.0,7351510.0,"632,70%",1,1,0,0
2024-02-28,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,19.0,336409.0,"19,60%",2,1,0,0
2024-02-29,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,21.0,3118.0,"0,40%",3,1,0,0
2024-03-01,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,29.0,4861.0,"0,40%",4,1,0,0
2024-03-02,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,34.0,4571.0,"0,40%",5,0,1,0
2024-03-03,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,51.0,49928.0,"3,60%",6,0,1,0
2024-03-04,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,33.0,4096.0,"0,30%",0,1,0,0
2024-03-05,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,75.0,19347.0,"1,40%",1,1,0,0
2024-03-06,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,23.0,3131.0,"0,30%",2,1,0,0
2024-03-07,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,36.0,9356.0,"0,90%",3,1,0,0
2024-03-08,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,33.0,11462.0,"1,10%",4,1,0,0
2024-03-09,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,35.0,797544.0,"80,70%",5,0,1,0
2024-03-10,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,38.0,3163736.0,"331,50%",6,0,1,0
2024-03-11,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,32.0,2393908.0,"254,70%",0,1,0,0
2024-03-12,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,73.0,12877360.0,"1460,50%",1,1,0,0
2024-03-13,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,15.0,244104.0,"33,00%",2,1,0,0
2024-03-14,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,28.0,3876.0,"0,40%",3,1,0,0
2024-03-15,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,34.0,4465.0,"0,30%",4,1,0,0
2024-03-16,URBANA,015_ZW Centro Cultural Comuna 13,13.0,MR76,27.0,3433.0,"0,30%",5,0,1,0
