FECHA_CONEXION,AREA,NOMBRE_ZONA,COMUNA,MODEL,NUMERO_CONEXIONES,USAGE_KB,PORCENTAJE_USO,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO
2024-01-01,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,24.0,6995.0,"0,80%",0,0,0,1
2024-01-02,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,24.0,6009.0,"0,70%",1,1,0,0
2024-01-03,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,27.0,6419.0,"0,50%",2,1,0,0
2024-01-04,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,26.0,14064.0,"1,30%",3,1,0,0
2024-01-05,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,21.0,10029.0,"0,90%",4,1,0,0
2024-01-06,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,28.0,7131.0,"0,90%",5,0,1,0
2024-01-07,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,21.0,7108.0,"0,70%",6,0,1,0
2024-01-08,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,23.0,2034272.0,"129,00%",0,0,0,1
2024-01-09,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,18.0,387359.0,"29,90%",1,1,0,0
2024-01-10,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,30.0,41711.0,"3,50%",2,1,0,0
2024-01-11,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,30.0,13382.0,"1,20%",3,1,0,0
2024-01-12,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,29.0,810229.0,"69,80%",4,1,0,0
2024-01-13,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,22.0,2423749.0,"269,20%",5,0,1,0
2024-01-14,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,34.0,2383711.0,"301,20%",6,0,1,0
2024-01-15,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,31.0,2492530.0,"360,30%",0,1,0,0
2024-01-16,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,30.0,2146675.0,"251,00%",1,1,0,0
2024-01-17,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,37.0,392663.0,"39,30%",2,1,0,0
2024-01-18,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,34.0,17681.0,"1,50%",3,1,0,0
2024-01-19,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,21.0,1719.0,"0,10%",4,1,0,0
2024-01-20,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,37.0,14531.0,"1,10%",5,0,1,0
2024-01-21,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,29.0,23545.0,"1,80%",6,0,1,0
2024-01-22,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,36.0,4147581.0,"395,50%",0,1,0,0
2024-01-23,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,21.0,881992.0,"81,70%",1,1,0,0
2024-01-24,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,35.0,2153507.0,"172,20%",2,1,0,0
2024-01-25,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,27.0,5556430.0,"371,70%",3,1,0,0
2024-01-26,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,35.0,6981119.0,"506,80%",4,1,0,0
2024-01-27,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,27.0,4869233.0,"392,30%",5,0,1,0
2024-01-28,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,36.0,8392426.0,"816,50%",6,0,1,0
2024-01-29,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,17.0,5899273.0,"506,80%",0,1,0,0
2024-01-30,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,29.0,5155812.0,"569,60%",1,1,0,0
2024-01-31,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,28.0,5258697.0,"503,50%",2,1,0,0
2024-02-01,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,28.0,5238757.0,"376,60%",3,1,0,0
2024-02-02,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,25.0,5318804.0,"556,80%",4,1,0,0
2024-02-03,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,28.0,5367899.0,"302,50%",5,0,1,0
