FECHA_CONEXION,AREA,NOMBRE_ZONA,COMUNA,MODEL,NUMERO_CONEXIONES,USAGE_KB,PORCENTAJE_USO,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO
2024-01-01,URBANA,036_ZW Parque India Elena,10.0,MR76,96.0,26594.0,"3,00%",0,0,0,1
2024-01-02,URBANA,036_ZW Parque India Elena,10.0,MR76,54.0,53449.0,"6,30%",1,1,0,0
2024-01-03,URBANA,036_ZW Parque India Elena,10.0,MR76,61.0,7405.0,"0,60%",2,1,0,0
2024-01-04,URBANA,036_ZW Parque India Elena,10.0,MR76,50.0,4174.0,"0,40%",3,1,0,0
2024-01-05,URBANA,036_ZW Parque India Elena,10.0,MR76,65.0,7922.0,"0,70%",4,1,0,0
2024-01-06,URBANA,036_ZW Parque India Elena,10.0,MR76,74.0,10288.0,"1,30%",5,0,1,0
2024-01-07,URBANA,036_ZW Parque India Elena,10.0,MR76,87.0,18920.0,"1,90%",6,0,1,0
2024-01-08,URBANA,036_ZW Parque India Elena,10.0,MR76,69.0,160530.0,"10,20%",0,0,0,1
2024-01-09,URBANA,036_ZW Parque India Elena,10.0,MR76,67.0,16975.0,"1,30%",1,1,0,0
2024-01-10,URBANA,036_ZW Parque India Elena,10.0,MR76,70.0,420736.0,"34,90%",2,1,0,0
2024-01-11,URBANA,036_ZW Parque India Elena,10.0,MR76,70.0,71959.0,"6,70%",3,1,0,0
2024-01-12,URBANA,036_ZW Parque India Elena,10.0,MR76,60.0,22945.0,"2,00%",4,1,0,0
2024-01-13,URBANA,036_ZW Parque India Elena,10.0,MR76,69.0,18247.0,"2,00%",5,0,1,0
2024-01-14,URBANA,036_ZW Parque India Elena,10.0,MR76,75.0,22542.0,"2,80%",6,0,1,0
2024-01-15,URBANA,036_ZW Parque India Elena,10.0,MR76,60.0,68795.0,"9,90%",0,1,0,0
2024-01-16,URBANA,036_ZW Parque India Elena,10.0,MR76,64.0,6892.0,"0,80%",1,1,0,0
2024-01-17,URBANA,036_ZW Parque India Elena,10.0,MR76,65.0,8722.0,"0,90%",2,1,0,0
2024-01-18,URBANA,036_ZW Parque India Elena,10.0,MR76,53.0,6588.0,"0,50%",3,1,0,0
2024-01-19,URBANA,036_ZW Parque India Elena,10.0,MR76,57.0,1172663.0,"76,40%",4,1,0,0
2024-01-20,URBANA,036_ZW Parque India Elena,10.0,MR76,80.0,1718279.0,"132,70%",5,0,1,0
2024-01-21,URBANA,036_ZW Parque India Elena,10.0,MR76,101.0,75610.0,"5,80%",6,0,1,0
2024-01-22,URBANA,036_ZW Parque India Elena,10.0,MR76,61.0,5182.0,"0,50%",0,1,0,0
2024-01-23,URBANA,036_ZW Parque India Elena,10.0,MR76,54.0,3965880.0,"367,20%",1,1,0,0
2024-01-24,URBANA,036_ZW Parque India Elena,10.0,MR76,66.0,2343082.0,"187,30%",2,1,0,0
2024-01-25,URBANA,036_ZW Parque India Elena,10.0,MR76,60.0,17907775.0,"1198,00%",3,1,0,0
2024-01-26,URBANA,036_ZW Parque India Elena,10.0,MR76,84.0,2487254.0,"180,50%",4,1,0,0
2024-01-27,URBANA,036_ZW Parque India Elena,10.0,MR76,81.0,1141350.0,"92,00%",5,0,1,0
2024-01-28,URBANA,036_ZW Parque India Elena,10.0,MR76,89.0,53598.0,"5,20%",6,0,1,0
2024-01-29,URBANA,036_ZW Parque India Elena,10.0,MR76,81.0,62717.0,"5,40%",0,1,0,0
2024-01-30,URBANA,036_ZW Parque India Elena,10.0,MR76,60.0,1825191.0,"201,60%",1,1,0,0
2024-01-31,URBANA,036_ZW Parque India Elena,10.0,MR76,69.0,2687673.0,"257,30%",2,1,0,0
2024-02-01,URBANA,036_ZW Parque India Elena,10.0,MR76,70.0,5708360.0,"410,40%",3,1,0,0
2024-02-02,URBANA,036_ZW Parque India Elena,10.0,MR76,51.0,3380317.0,"353,80%",4,1,0,0
2024-02-03,URBANA,036_ZW Parque India Elena,10.0,MR76,84.0,3542387.0,"199,60%",5,0,1,0
2024-02-04,URBANA,036_ZW Parque India Elena,10.0,MR76,78.0,209906.0,"13,10%",6,0,1,0
2024-02-05,URBANA,036_ZW Parque India Elena,10.0,MR76,58.0,9131.0,"0,60%",0,1,0,0
2024-02-06,URBANA,036_ZW Parque India Elena,10.0,MR76,63.0,57931.0,"3,90%",1,1,0,0
2024-02-07,URBANA,036_ZW Parque India Elena,10.0,MR76,89.0,57593.0,"3,50%",2,1,0,0
2024-02-08,URBANA,036_ZW Parque India Elena,10.0,MR76,78.0,58099.0,"4,30%",3,1,0,0
2024-02-09,URBANA,036_ZW Parque India Elena,10.0,MR76,64.0,56768.0,"4,70%",4,1,0,0
2024-02-10,URBANA,036_ZW Parque India Elena,10.0,MR76,95.0,18136.0,"1,10%",5,0,1,0
2024-02-11,URBANA,036_ZW Parque India Elena,10.0,MR76,96.0,74545.0,"5,50%",6,0,1,0
2024-02-12,URBANA,036_ZW Parque India Elena,10.0,MR76,74.0,15368.0,"1,50%",0,1,0,0
2024-02-13,URBANA,036_ZW Parque India Elena,10.0,MR76,84.0,7751.0,"0,90%",1,1,0,0
2024-02-14,URBANA,036_ZW Parque India Elena,10.0,MR76,69.0,12532.0,"1,70%",2,1,0,0
2024-02-15,URBANA,036_ZW Parque India Elena,10.0,MR76,61.0,9789.0,"0,80%",3,1,0,0
2024-02-16,URBANA,036_ZW Parque India Elena,10.0,MR76,53.0,12510.0,"1,20%",4,1,0,0
2024-02-17,URBANA,036_ZW Parque India Elena,10.0,MR76,74.0,5202.0,"0,50%",5,0,1,0
2024-02-18,URBANA,036_ZW Parque India Elena,10.0,MR76,90.0,51134.0,"4,00%",6,0,1,0
2024-02-19,URBANA,036_ZW Parque India Elena,10.0,MR76,55.0,83164.0,"5,70%",0,1,0,0
2024-02-20,URBANA,036_ZW Parque India Elena,10.0,MR76,72.0,5297.0,"0,40%",1,1,0,0
2024-02-21,URBANA,036_ZW Parque India Elena,10.0,MR76,59.0,23027.0,"2,00%",2,1,0,0
2024-02-22,URBANA,036_ZW Parque India Elena,10.0,MR76,83.0,9418.0,"0,60%",3,1,0,0
2024-02-23,URBANA,036_ZW Parque India Elena,10.0,MR76,72.0,12077.0,"0,80%",4,1,0,0
2024-02-24,URBANA,036_ZW Parque India Elena,10.0,MR76,86.0,102010.0,"8,10%",5,0,1,0
2024-02-25,URBANA,036_ZW Parque India Elena,10.0,MR76,84.0,480596.0,"27,40%",6,0,1,0
2024-02-26,URBANA,036_ZW Parque India Elena,10.0,MR76,67.0,1434853.0,"128,90%",0,1,0,0
2024-02-27,URBANA,036_ZW Parque India Elena,10.0,MR76,83.0,683495.0,"58,80%",1,1,0,0
2024-02-28,URBANA,036_ZW Parque India Elena,10.0,MR76,56.0,102819.0,"6,00%",2,1,0,0
2024-02-29,URBANA,036_ZW Parque India Elena,10.0,MR76,71.0,7311.0,"0,90%",3,1,0,0
2024-03-01,URBANA,036_ZW Parque India Elena,10.0,MR76,78.0,10996.0,"0,90%",4,1,0,0
2024-03-02,URBANA,036_ZW Parque India Elena,10.0,MR76,64.0,2377376.0,"231,00%",5,0,1,0
2024-03-03,URBANA,036_ZW Parque India Elena,10.0,MR76,82.0,3108301.0,"223,00%",6,0,1,0
2024-03-04,URBANA,036_ZW Parque India Elena,10.0,MR76,61.0,366170.0,"25,80%",0,1,0,0
2024-03-05,URBANA,036_ZW Parque India Elena,10.0,MR76,77.0,511580.0,"37,10%",1,1,0,0
2024-03-06,URBANA,036_ZW Parque India Elena,10.0,MR76,55.0,590816.0,"48,80%",2,1,0,0
2024-03-07,URBANA,036_ZW Parque India Elena,10.0,MR76,77.0,22085.0,"2,10%",3,1,0,0
2024-03-08,URBANA,036_ZW Parque India Elena,10.0,MR76,68.0,20058.0,"1,90%",4,1,0,0
2024-03-09,URBANA,036_ZW Parque India Elena,10.0,MR76,101.0,368134.0,"37,20%",5,0,1,0
2024-03-10,URBANA,036_ZW Parque India Elena,10.0,MR76,87.0,23739.0,"2,50%",6,0,1,0
2024-03-11,URBANA,036_ZW Parque India Elena,10.0,MR76,90.0,6476.0,"0,70%",0,1,0,0
2024-03-12,URBANA,036_ZW Parque India Elena,10.0,MR76,83.0,7408.0,"0,80%",1,1,0,0
2024-03-13,URBANA,036_ZW Parque India Elena,10.0,MR76,55.0,50794.0,"6,90%",2,1,0,0
2024-03-14,URBANA,036_ZW Parque India Elena,10.0,MR76,71.0,16092.0,"1,70%",3,1,0,0
