FECHA_CONEXION,AREA,NOMBRE_ZONA,COMUNA,MODEL,NUMERO_CONEXIONES,USAGE_KB,PORCENTAJE_USO,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO
2024-01-01,URBANA,001_ZW Parque Ingenio,17.0,MR76,42.0,3709424.0,"424,40%",0,0,0,1
2024-01-02,URBANA,001_ZW Parque Ingenio,17.0,MR76,21.0,1181558.0,"140,30%",1,1,0,0
2024-01-03,URBANA,001_ZW Parque Ingenio,17.0,MR76,34.0,2036539.0,"168,10%",2,1,0,0
2024-01-04,URBANA,001_ZW Parque Ingenio,17.0,MR76,31.0,1427081.0,"135,10%",3,1,0,0
2024-01-05,URBANA,001_ZW Parque Ingenio,17.0,MR76,35.0,2097912.0,"193,50%",4,1,0,0
2024-01-06,URBANA,001_ZW Parque Ingenio,17.0,MR76,52.0,1694724.0,"221,00%",5,0,1,0
2024-01-07,URBANA,001_ZW Parque Ingenio,17.0,MR76,94.0,2978203.0,"296,70%",6,0,1,0
2024-01-08,URBANA,001_ZW Parque Ingenio,17.0,MR76,75.0,4404515.0,"279,40%",0,0,0,1
2024-01-09,URBANA,001_ZW Parque Ingenio,17.0,MR76,36.0,129400.0,"10,00%",1,1,0,0
2024-01-10,URBANA,001_ZW Parque Ingenio,17.0,MR76,40.0,8511.0,"0,70%",2,1,0,0
2024-01-11,URBANA,001_ZW Parque Ingenio,17.0,MR76,40.0,38076.0,"3,50%",3,1,0,0
2024-01-12,URBANA,001_ZW Parque Ingenio,17.0,MR76,36.0,26440.0,"2,30%",4,1,0,0
2024-01-13,URBANA,001_ZW Parque Ingenio,17.0,MR76,31.0,175722.0,"19,50%",5,0,1,0
2024-01-14,URBANA,001_ZW Parque Ingenio,17.0,MR76,85.0,11735.0,"1,50%",6,0,1,0
2024-01-15,URBANA,001_ZW Parque Ingenio,17.0,MR76,44.0,40246.0,"5,80%",0,1,0,0
2024-01-16,URBANA,001_ZW Parque Ingenio,17.0,MR76,32.0,18007.0,"2,10%",1,1,0,0
2024-01-17,URBANA,001_ZW Parque Ingenio,17.0,MR76,36.0,14551.0,"1,50%",2,1,0,0
2024-01-18,URBANA,001_ZW Parque Ingenio,17.0,MR76,37.0,5826.0,"0,50%",3,1,0,0
2024-01-19,URBANA,001_ZW Parque Ingenio,17.0,MR76,28.0,39532.0,"2,60%",4,1,0,0
2024-01-20,URBANA,001_ZW Parque Ingenio,17.0,MR76,56.0,45600.0,"3,50%",5,0,1,0
2024-01-21,URBANA,001_ZW Parque Ingenio,17.0,MR76,94.0,11216.0,"0,90%",6,0,1,0
2024-01-22,URBANA,001_ZW Parque Ingenio,17.0,MR76,33.0,4010.0,"0,40%",0,1,0,0
2024-01-23,URBANA,001_ZW Parque Ingenio,17.0,MR76,40.0,7664.0,"0,70%",1,1,0,0
2024-01-24,URBANA,001_ZW Parque Ingenio,17.0,MR76,38.0,3393.0,"0,30%",2,1,0,0
2024-01-25,URBANA,001_ZW Parque Ingenio,17.0,MR76,38.0,7742.0,"0,50%",3,1,0,0
2024-01-26,URBANA,001_ZW Parque Ingenio,17.0,MR76,38.0,723178.0,"52,50%",4,1,0,0
2024-01-27,URBANA,001_ZW Parque Ingenio,17.0,MR76,38.0,1565454.0,"126,10%",5,0,1,0
2024-01-28,URBANA,001_ZW Parque Ingenio,17.0,MR76,77.0,2171043.0,"211,20%",6,0,1,0
2024-01-29,URBANA,001_ZW Parque Ingenio,17.0,MR76,38.0,126379.0,"10,90%",0,1,0,0
2024-01-30,URBANA,001_ZW Parque Ingenio,17.0,MR76,31.0,2403.0,"0,30%",1,1,0,0
2024-01-31,URBANA,001_ZW Parque Ingenio,17.0,MR76,23.0,2401734.0,"230,00%",2,1,0,0
2024-02-01,URBANA,001_ZW Parque Ingenio,17.0,MR76,36.0,856156.0,"61,50%",3,1,0,0
2024-02-02,URBANA,001_ZW Parque Ingenio,17.0,MR76,19.0,21775.0,"2,30%",4,1,0,0
2024-02-03,URBANA,001_ZW Parque Ingenio,17.0,MR76,35.0,3803879.0,"214,40%",5,0,1,0
2024-02-04,URBANA,001_ZW Parque Ingenio,17.0,MR76,56.0,4070328.0,"254,50%",6,0,1,0
2024-02-05,URBANA,001_ZW Parque Ingenio,17.0,MR76,20.0,1612967.0,"107,10%",0,1,0,0
2024-02-06,URBANA,001_ZW Parque Ingenio,17.0,MR76,18.0,184914.0,"12,40%",1,1,0,0
2024-02-07,URBANA,001_ZW Parque Ingenio,17.0,MR76,34.0,1505505.0,"91,20%",2,1,0,0
2024-02-08,URBANA,001_ZW Parque Ingenio,17.0,MR76,41.0,2921239.0,"215,00%",3,1,0,0
2024-02-09,URBANA,001_ZW Parque Ingenio,17.0,MR76,51.0,2482467.0,"206,30%",4,1,0,0
2024-02-10,URBANA,001_ZW Parque Ingenio,17.0,MR76,44.0,4810139.0,"301,10%",5,0,1,0
2024-02-11,URBANA,001_ZW Parque Ingenio,17.0,MR76,83.0,5464601.0,"406,70%",6,0,1,0
2024-02-12,URBANA,001_ZW Parque Ingenio,17.0,MR76,39.0,17698.0,"1,70%",0,1,0,0
2024-02-13,URBANA,001_ZW Parque Ingenio,17.0,MR76,40.0,7688.0,"0,90%",1,1,0,0
2024-02-14,URBANA,001_ZW Parque Ingenio,17.0,MR76,41.0,16154.0,"2,10%",2,1,0,0
2024-02-15,URBANA,001_ZW Parque Ingenio,17.0,MR76,38.0,10381.0,"0,90%",3,1,0,0
2024-02-16,URBANA,001_ZW Parque Ingenio,17.0,MR76,30.0,2696.0,"0,30%",4,1,0,0
2024-02-17,URBANA,001_ZW Parque Ingenio,17.0,MR76,60.0,4953679.0,"468,50%",5,0,1,0
2024-02-18,URBANA,001_ZW Parque Ingenio,17.0,MR76,76.0,6926083.0,"535,10%",6,0,1,0
2024-02-19,URBANA,001_ZW Parque Ingenio,17.0,MR76,35.0,3697206.0,"252,30%",0,1,0,0
2024-02-20,URBANA,001_ZW Parque Ingenio,17.0,MR76,26.0,3041725.0,"249,10%",1,1,0,0
2024-02-21,URBANA,001_ZW Parque Ingenio,17.0,MR76,21.0,815986.0,"70,70%",2,1,0,0
2024-02-22,URBANA,001_ZW Parque Ingenio,17.0,MR76,25.0,2617075.0,"171,00%",3,1,0,0
2024-02-23,URBANA,001_ZW Parque Ingenio,17.0,MR76,29.0,3054422.0,"214,70%",4,1,0,0
2024-02-24,URBANA,001_ZW Parque Ingenio,17.0,MR76,56.0,4563164.0,"363,30%",5,0,1,0
2024-02-25,URBANA,001_ZW Parque Ingenio,17.0,MR76,110.0,7625546.0,"434,20%",6,0,1,0
2024-02-26,URBANA,001_ZW Parque Ingenio,17.0,MR76,26.0,8889.0,"0,80%",0,1,0,0
2024-02-27,URBANA,001_ZW Parque Ingenio,17.0,MR76,33.0,6281.0,"0,50%",1,1,0,0
2024-02-28,URBANA,001_ZW Parque Ingenio,17.0,MR76,21.0,2894.0,"0,20%",2,1,0,0
2024-02-29,URBANA,001_ZW Parque Ingenio,17.0,MR76,18.0,1569.0,"0,20%",3,1,0,0
2024-03-01,URBANA,001_ZW Parque Ingenio,17.0,MR76,33.0,5338.0,"0,40%",4,1,0,0
2024-03-02,URBANA,001_ZW Parque Ingenio,17.0,MR76,49.0,30801.0,"3,00%",5,0,1,0
2024-03-03,URBANA,001_ZW Parque Ingenio,17.0,MR76,70.0,50121.0,"3,60%",6,0,1,0
2024-03-04,URBANA,001_ZW Parque Ingenio,17.0,MR76,36.0,2310.0,"0,20%",0,1,0,0
2024-03-05,URBANA,001_ZW Parque Ingenio,17.0,MR76,29.0,13662.0,"1,00%",1,1,0,0
2024-03-06,URBANA,001_ZW Parque Ingenio,17.0,MR76,31.0,2153.0,"0,20%",2,1,0,0
2024-03-07,URBANA,001_ZW Parque Ingenio,17.0,MR76,40.0,3606.0,"0,30%",3,1,0,0
2024-03-08,URBANA,001_ZW Parque Ingenio,17.0,MR76,35.0,2780.0,"0,30%",4,1,0,0
2024-03-09,URBANA,001_ZW Parque Ingenio,17.0,MR76,42.0,77218.0,"7,80%",5,0,1,0
2024-03-10,URBANA,001_ZW Parque Ingenio,17.0,MR76,84.0,211895.0,"22,20%",6,0,1,0
2024-03-11,URBANA,001_ZW Parque Ingenio,17.0,MR76,35.0,4347.0,"0,50%",0,1,0,0
2024-03-12,URBANA,001_ZW Parque Ingenio,17.0,MR76,29.0,6333.0,"0,70%",1,1,0,0
2024-03-13,URBANA,001_ZW Parque Ingenio,17.0,MR76,22.0,1471.0,"0,20%",2,1,0,0
2024-03-14,URBANA,001_ZW Parque Ingenio,17.0,MR76,36.0,3590.0,"0,40%",3,1,0,0
2024-03-15,URBANA,001_ZW Parque Ingenio,17.0,MR76,34.0,690623.0,"53,00%",4,1,0,0
2024-03-16,URBANA,001_ZW Parque Ingenio,17.0,MR76,55.0,5526447.0,"488,70%",5,0,1,0
2024-03-17,URBANA,001_ZW Parque Ingenio,17.0,MR76,89.0,15179217.0,"1172,20%",6,0,1,0
2024-03-18,URBANA,001_ZW Parque Ingenio,17.0,MR76,33.0,15220845.0,"1267,80%",0,1,0,0
2024-03-19,URBANA,001_ZW Parque Ingenio,17.0,MR76,35.0,4588197.0,"608,70%",1,1,0,0
2024-03-20,URBANA,001_ZW Parque Ingenio,17.0,MR76,27.0,1384742.0,"211,30%",2,1,0,0
2024-03-21,URBANA,001_ZW Parque Ingenio,17.0,MR76,26.0,9896253.0,"1133,40%",3,1,0,0
2024-03-22,URBANA,001_ZW Parque Ingenio,17.0,MR76,21.0,388436.0,"39,80%",4,1,0,0
2024-03-23,URBANA,001_ZW Parque Ingenio,17.0,MR76,31.0,4711440.0,"603,90%",5,0,1,0
2024-03-24,URBANA,001_ZW Parque Ingenio,17.0,MR76,89.0,9287147.0,"1021,10%",6,0,1,0
2024-03-25,URBANA,001_ZW Parque Ingenio,17.0,MR76,58.0,1591014.0,"226,70%",0,0,0,1
2024-03-26,URBANA,001_ZW Parque Ingenio,17.0,MR76,52.0,26741.0,"3,40%",1,1,0,0
2024-03-27,URBANA,001_ZW Parque Ingenio,17.0,MR76,29.0,15501.0,"1,90%",2,1,0,0
2024-03-28,URBANA,001_ZW Parque Ingenio,17.0,MR76,70.0,14880.0,"2,30%",3,0,0,1
2024-03-29,URBANA,001_ZW Parque Ingenio,17.0,MR76,66.0,21982.0,"2,20%",4,0,0,1
2024-03-30,URBANA,001_ZW Parque Ingenio,17.0,MR76,53.0,20799.0,"3,30%",5,0,1,0
2024-03-31,URBANA,001_ZW Parque Ingenio,17.0,MR76,69.0,22877.0,"3,00%",6,0,1,0
2024-04-01,URBANA,001_ZW Parque Ingenio,17.0,MR76,27.0,2942.0,"0,30%",0,1,0,0
2024-04-02,URBANA,001_ZW Parque Ingenio,17.0,MR76,18.0,382.0,"0,10%",1,1,0,0
2024-04-03,URBANA,001_ZW Parque Ingenio,17.0,MR76,27.0,565354.0,"62,80%",2,1,0,0
2024-04-04,URBANA,001_ZW Parque Ingenio,17.0,MR76,26.0,5005.0,"0,40%",3,1,0,0
2024-04-05,URBANA,001_ZW Parque Ingenio,17.0,MR76,29.0,8966.0,"0,80%",4,1,0,0
2024-04-06,URBANA,001_ZW Parque Ingenio,17.0,MR76,34.0,83151.0,"6,90%",5,0,1,0
2024-04-07,URBANA,001_ZW Parque Ingenio,17.0,MR76,76.0,20922.0,"1,70%",6,0,1,0
2024-04-08,URBANA,001_ZW Parque Ingenio,17.0,MR76,32.0,5024.0,"0,70%",0,1,0,0
2024-04-09,URBANA,001_ZW Parque Ingenio,17.0,MR76,26.0,2978.0,"0,40%",1,1,0,0
2024-04-10,URBANA,001_ZW Parque Ingenio,17.0,MR76,27.0,4258.0,"1,00%",2,1,0,0
2024-04-11,URBANA,001_ZW Parque Ingenio,17.0,MR76,32.0,6528.0,"1,50%",3,1,0,0
2024-04-12,URBANA,001_ZW Parque Ingenio,17.0,MR76,32.0,2123472.0,"312,80%",4,1,0,0
2024-04-13,URBANA,001_ZW Parque Ingenio,17.0,MR76,30.0,3269052.0,"384,20%",5,0,1,0
2024-04-14,URBANA,001_ZW Parque Ingenio,17.0,MR76,72.0,2247092.0,"325,80%",6,0,1,0
2024-04-15,URBANA,001_ZW Parque Ingenio,17.0,MR76,23.0,1596.0,"0,40%",0,1,0,0
2024-04-16,URBANA,001_ZW Parque Ingenio,17.0,MR76,28.0,7097.0,"1,70%",1,1,0,0
2024-04-17,URBANA,001_ZW Parque Ingenio,17.0,MR76,36.0,216336.0,"58,00%",2,1,0,0
2024-04-18,URBANA,001_ZW Parque Ingenio,17.0,MR76,9.0,22268.0,"7,60%",3,1,0,0
2024-04-19,URBANA,001_ZW Parque Ingenio,17.0,MR76,19.0,493929.0,"121,80%",4,1,0,0
2024-04-20,URBANA,001_ZW Parque Ingenio,17.0,MR76,34.0,2410503.0,"308,40%",5,0,1,0
2024-04-21,URBANA,001_ZW Parque Ingenio,17.0,MR76,51.0,2206980.0,"356,60%",6,0,1,0
2024-04-22,URBANA,001_ZW Parque Ingenio,17.0,MR76,18.0,4498.0,"1,00%",0,1,0,0
2024-04-23,URBANA,001_ZW Parque Ingenio,17.0,MR76,30.0,850187.0,"46,30%",1,1,0,0
2024-04-24,URBANA,001_ZW Parque Ingenio,17.0,MR76,23.0,2600443.0,"141,60%",2,1,0,0
2024-04-25,URBANA,001_ZW Parque Ingenio,17.0,MR76,27.0,1604370.0,"135,20%",3,1,0,0
2024-04-26,URBANA,001_ZW Parque Ingenio,17.0,MR76,25.0,1492216.0,"148,90%",4,1,0,0
2024-04-27,URBANA,001_ZW Parque Ingenio,17.0,MR76,21.0,2082972.0,"170,70%",5,0,1,0
2024-04-28,URBANA,001_ZW Parque Ingenio,17.0,MR76,32.0,708985.0,"96,00%",6,0,1,0
2024-04-29,URBANA,001_ZW Parque Ingenio,17.0,MR76,23.0,2598.0,"0,30%",0,1,0,0
2024-04-30,URBANA,001_ZW Parque Ingenio,17.0,MR76,30.0,5420.0,"0,90%",1,1,0,0
2024-05-01,URBANA,001_ZW Parque Ingenio,17.0,MR76,55.0,25338.0,"4,80%",2,0,0,1
2024-05-02,URBANA,001_ZW Parque Ingenio,17.0,MR76,33.0,10262.0,"2,00%",3,1,0,0
2024-05-03,URBANA,001_ZW Parque Ingenio,17.0,MR76,20.0,1787.0,"0,40%",4,1,0,0
2024-05-04,URBANA,001_ZW Parque Ingenio,17.0,MR76,15.0,6951.0,"1,00%",5,0,1,0
2024-05-05,URBANA,001_ZW Parque Ingenio,17.0,MR76,56.0,15236.0,"2,50%",6,0,1,0
2024-05-06,URBANA,001_ZW Parque Ingenio,17.0,MR76,33.0,3241.0,"0,70%",0,1,0,0
2024-05-07,URBANA,001_ZW Parque Ingenio,17.0,MR76,29.0,6598.0,"1,10%",1,1,0,0
2024-05-08,URBANA,001_ZW Parque Ingenio,17.0,MR76,15.0,1939.0,"0,20%",2,1,0,0
2024-05-09,URBANA,001_ZW Parque Ingenio,17.0,MR76,17.0,1463.0,"0,20%",3,1,0,0
2024-05-10,URBANA,001_ZW Parque Ingenio,17.0,MR76,22.0,9206.0,"1,20%",4,1,0,0
2024-05-11,URBANA,001_ZW Parque Ingenio,17.0,MR76,36.0,7123.0,"1,00%",5,0,1,0
2024-05-12,URBANA,001_ZW Parque Ingenio,17.0,MR76,34.0,23902.0,"5,80%",6,0,1,0
2024-05-13,URBANA,001_ZW Parque Ingenio,17.0,MR76,57.0,3000263.0,"536,20%",0,0,0,1
2024-05-14,URBANA,001_ZW Parque Ingenio,17.0,MR76,20.0,66180.0,"30,50%",1,1,0,0
2024-05-15,URBANA,001_ZW Parque Ingenio,17.0,MR76,19.0,560472.0,"90,70%",2,1,0,0
2024-05-16,URBANA,001_ZW Parque Ingenio,17.0,MR76,16.0,306907.0,"37,60%",3,1,0,0
2024-05-17,URBANA,001_ZW Parque Ingenio,17.0,MR76,21.0,2806582.0,"269,90%",4,1,0,0
2024-05-18,URBANA,001_ZW Parque Ingenio,17.0,MR76,36.0,449931.0,"41,00%",5,0,1,0
2024-05-19,URBANA,001_ZW Parque Ingenio,17.0,MR76,52.0,10599.0,"0,90%",6,0,1,0
2024-05-20,URBANA,001_ZW Parque Ingenio,17.0,MR76,25.0,2254.0,"0,30%",0,1,0,0
2024-05-21,URBANA,001_ZW Parque Ingenio,17.0,MR76,20.0,11452.0,"1,50%",1,1,0,0
2024-05-22,URBANA,001_ZW Parque Ingenio,17.0,MR76,20.0,6771.0,"2,60%",2,1,0,0
2024-05-23,URBANA,001_ZW Parque Ingenio,17.0,MR76,21.0,3597.0,"0,70%",3,1,0,0
2024-05-24,URBANA,001_ZW Parque Ingenio,17.0,MR76,18.0,2269.0,"0,50%",4,1,0,0
2024-05-25,URBANA,001_ZW Parque Ingenio,17.0,MR76,36.0,17186.0,"2,40%",5,0,1,0
2024-05-26,URBANA,001_ZW Parque Ingenio,17.0,MR76,58.0,86998.0,"12,60%",6,0,1,0
2024-05-27,URBANA,001_ZW Parque Ingenio,17.0,MR76,20.0,13280.0,"1,60%",0,1,0,0
2024-05-28,URBANA,001_ZW Parque Ingenio,17.0,MR76,18.0,95863.0,"12,90%",1,1,0,0
2024-05-29,URBANA,001_ZW Parque Ingenio,17.0,MR76,9.0,539836.0,"107,90%",2,1,0,0
2024-05-30,URBANA,001_ZW Parque Ingenio,17.0,MR76,20.0,27772.0,"2,30%",3,1,0,0
2024-05-31,URBANA,001_ZW Parque Ingenio,17.0,MR76,28.0,367757.0,"39,60%",4,1,0,0
2024-06-01,URBANA,001_ZW Parque Ingenio,17.0,MR76,31.0,171835.0,"17,20%",5,0,1,0
2024-06-02,URBANA,001_ZW Parque Ingenio,17.0,MR76,60.0,1737872.0,"177,30%",6,0,1,0
2024-06-03,URBANA,001_ZW Parque Ingenio,17.0,MR76,69.0,33435.0,"4,80%",0,0,0,1
2024-06-04,URBANA,001_ZW Parque Ingenio,17.0,MR76,16.0,1532.0,"0,30%",1,1,0,0
2024-06-05,URBANA,001_ZW Parque Ingenio,17.0,MR76,20.0,2307.0,"0,80%",2,1,0,0
2024-06-06,URBANA,001_ZW Parque Ingenio,17.0,MR76,20.0,2126.0,"0,30%",3,1,0,0
2024-06-07,URBANA,001_ZW Parque Ingenio,17.0,MR76,28.0,6583.0,"1,40%",4,1,0,0
2024-06-08,URBANA,001_ZW Parque Ingenio,17.0,MR76,29.0,5054.0,"1,60%",5,0,1,0
2024-06-09,URBANA,001_ZW Parque Ingenio,17.0,MR76,74.0,32653.0,"11,20%",6,0,1,0
2024-06-10,URBANA,001_ZW Parque Ingenio,17.0,MR76,66.0,32970.0,"6,00%",0,0,0,1
2024-06-11,URBANA,001_ZW Parque Ingenio,17.0,MR76,34.0,3400.0,"0,50%",1,1,0,0
2024-06-12,URBANA,001_ZW Parque Ingenio,17.0,MR76,23.0,5530.0,"0,70%",2,1,0,0
2024-06-13,URBANA,001_ZW Parque Ingenio,17.0,MR76,24.0,1342.0,"261273,00%",3,1,0,0
2024-06-14,URBANA,001_ZW Parque Ingenio,17.0,MR76,18.0,6060.0,"1821395,00%",4,1,0,0
2024-06-15,URBANA,001_ZW Parque Ingenio,17.0,MR76,28.0,173569.0,"31138727,00%",5,0,1,0
2024-06-16,URBANA,001_ZW Parque Ingenio,17.0,MR76,58.0,1720709.0,"308555867,00%",6,0,1,0
2024-06-17,URBANA,001_ZW Parque Ingenio,17.0,MR76,37.0,1581207.0,"253,00%",0,1,0,0
2024-06-18,URBANA,001_ZW Parque Ingenio,17.0,MR76,27.0,733811.0,"115,90%",1,1,0,0
2024-06-19,URBANA,001_ZW Parque Ingenio,17.0,MR76,19.0,55567.0,"7,90%",2,1,0,0
2024-06-20,URBANA,001_ZW Parque Ingenio,17.0,MR76,23.0,299287.0,"59,90%",3,1,0,0
2024-06-21,URBANA,001_ZW Parque Ingenio,17.0,MR76,41.0,2262850.0,"388,80%",4,1,0,0
