FECHA_CONEXION,AREA,NOMBRE_ZONA,COMUNA,MODEL,NUMERO_CONEXIONES,USAGE_KB,PORCENTAJE_USO,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO
2024-01-01,URBANA,056_ZW Comuna 16,16.0,MR76,23.0,315628.0,"36,10%",0,0,0,1
2024-01-02,URBANA,056_ZW Comuna 16,16.0,MR76,15.0,2189.0,"0,30%",1,1,0,0
2024-01-03,URBANA,056_ZW Comuna 16,16.0,MR76,19.0,1003.0,"0,10%",2,1,0,0
2024-01-04,URBANA,056_ZW Comuna 16,16.0,MR76,6.0,384.0,"0,00%",3,1,0,0
2024-01-05,URBANA,056_ZW Comuna 16,16.0,MR76,16.0,3461.0,"0,30%",4,1,0,0
2024-01-06,URBANA,056_ZW Comuna 16,16.0,MR76,17.0,545.0,"0,10%",5,0,1,0
2024-01-07,URBANA,056_ZW Comuna 16,16.0,MR76,16.0,3829.0,"0,40%",6,0,1,0
2024-01-08,URBANA,056_ZW Comuna 16,16.0,MR76,25.0,1991.0,"0,10%",0,0,0,1
2024-01-09,URBANA,056_ZW Comuna 16,16.0,MR76,11.0,508.0,"0,00%",1,1,0,0
2024-01-10,URBANA,056_ZW Comuna 16,16.0,MR76,12.0,577.0,"0,00%",2,1,0,0
2024-01-11,URBANA,056_ZW Comuna 16,16.0,MR76,10.0,544.0,"0,10%",3,1,0,0
2024-01-12,URBANA,056_ZW Comuna 16,16.0,MR76,16.0,7202.0,"0,60%",4,1,0,0
2024-01-13,URBANA,056_ZW Comuna 16,16.0,MR76,12.0,207.0,"0,00%",5,0,1,0
2024-01-14,URBANA,056_ZW Comuna 16,16.0,MR76,15.0,963.0,"0,10%",6,0,1,0
2024-01-15,URBANA,056_ZW Comuna 16,16.0,MR76,13.0,871.0,"0,10%",0,1,0,0
2024-01-16,URBANA,056_ZW Comuna 16,16.0,MR76,,,,1,1,0,0
2024-01-17,URBANA,056_ZW Comuna 16,16.0,MR76,,,,2,1,0,0
2024-01-18,URBANA,056_ZW Comuna 16,16.0,MR76,,,,3,1,0,0
2024-01-19,URBANA,056_ZW Comuna 16,16.0,MR76,,,,4,1,0,0
2024-01-20,URBANA,056_ZW Comuna 16,16.0,MR76,,,,5,0,1,0
2024-01-21,URBANA,056_ZW Comuna 16,16.0,MR76,,,,6,0,1,0
2024-01-22,URBANA,056_ZW Comuna 16,16.0,MR76,,,,0,1,0,0
2024-01-23,URBANA,056_ZW Comuna 16,16.0,MR76,,,,1,1,0,0
2024-01-24,URBANA,056_ZW Comuna 16,16.0,MR76,,,,2,1,0,0
2024-01-25,URBANA,056_ZW Comuna 16,16.0,MR76,,,,3,1,0,0
2024-01-26,URBANA,056_ZW Comuna 16,16.0,MR76,,,,4,1,0,0
2024-01-27,URBANA,056_ZW Comuna 16,16.0,MR76,,,,5,0,1,0
2024-01-28,URBANA,056_ZW Comuna 16,16.0,MR76,,,,6,0,1,0
2024-01-29,URBANA,056_ZW Comuna 16,16.0,MR76,,,,0,1,0,0
2024-01-30,URBANA,056_ZW Comuna 16,16.0,MR76,,,,1,1,0,0
2024-01-31,URBANA,056_ZW Comuna 16,16.0,MR76,,,,2,1,0,0
2024-02-01,URBANA,056_ZW Comuna 16,16.0,MR76,,,,3,1,0,0
2024-02-02,URBANA,056_ZW Comuna 16,16.0,MR76,,,,4,1,0,0
2024-02-03,URBANA,056_ZW Comuna 16,16.0,MR76,,,,5,0,1,0
2024-02-04,URBANA,056_ZW Comuna 16,16.0,MR76,,,,6,0,1,0
2024-02-05,URBANA,056_ZW Comuna 16,16.0,MR76,,,,0,1,0,0
2024-02-06,URBANA,056_ZW Comuna 16,16.0,MR76,,,,1,1,0,0
2024-02-07,URBANA,056_ZW Comuna 16,16.0,MR76,,,,2,1,0,0
2024-02-08,URBANA,056_ZW Comuna 16,16.0,MR76,,,,3,1,0,0
2024-02-09,URBANA,056_ZW Comuna 16,16.0,MR76,,,,4,1,0,0
2024-02-10,URBANA,056_ZW Comuna 16,16.0,MR76,,,,5,0,1,0
2024-02-11,URBANA,056_ZW Comuna 16,16.0,MR76,,,,6,0,1,0
2024-02-12,URBANA,056_ZW Comuna 16,16.0,MR76,,,,0,1,0,0
2024-02-13,URBANA,056_ZW Comuna 16,16.0,MR76,,,,1,1,0,0
2024-02-14,URBANA,056_ZW Comuna 16,16.0,MR76,,,,2,1,0,0
2024-02-15,URBANA,056_ZW Comuna 16,16.0,MR76,,,,3,1,0,0
2024-02-16,URBANA,056_ZW Comuna 16,16.0,MR76,,,,4,1,0,0
2024-02-17,URBANA,056_ZW Comuna 16,16.0,MR76,,,,5,0,1,0
2024-02-18,URBANA,056_ZW Comuna 16,16.0,MR76,,,,6,0,1,0
2024-02-19,URBANA,056_ZW Comuna 16,16.0,MR76,,,,0,1,0,0
2024-02-20,URBANA,056_ZW Comuna 16,16.0,MR76,,,,1,1,0,0
2024-02-21,URBANA,056_ZW Comuna 16,16.0,MR76,,,,2,1,0,0
2024-02-22,URBANA,056_ZW Comuna 16,16.0,MR76,,,,3,1,0,0
2024-02-23,URBANA,056_ZW Comuna 16,16.0,MR76,,,,4,1,0,0
2024-02-24,URBANA,056_ZW Comuna 16,16.0,MR76,,,,5,0,1,0
2024-02-25,URBANA,056_ZW Comuna 16,16.0,MR76,,,,6,0,1,0
2024-02-26,URBANA,056_ZW Comuna 16,16.0,MR76,,,,0,1,0,0
2024-02-27,URBANA,056_ZW Comuna 16,16.0,MR76,,,,1,1,0,0
2024-02-28,URBANA,056_ZW Comuna 16,16.0,MR76,,,,2,1,0,0
2024-02-29,URBANA,056_ZW Comuna 16,16.0,MR76,9.0,307.0,"0,00%",3,1,0,0
2024-03-01,URBANA,056_ZW Comuna 16,16.0,MR76,28.0,274592.0,"22,90%",4,1,0,0
2024-03-02,URBANA,056_ZW Comuna 16,16.0,MR76,14.0,7535.0,"0,70%",5,0,1,0
2024-03-03,URBANA,056_ZW Comuna 16,16.0,MR76,14.0,243847.0,"17,50%",6,0,1,0
2024-03-04,URBANA,056_ZW Comuna 16,16.0,MR76,16.0,31769.0,"2,20%",0,1,0,0
2024-03-05,URBANA,056_ZW Comuna 16,16.0,MR76,13.0,304.0,"0,00%",1,1,0,0
2024-03-06,URBANA,056_ZW Comuna 16,16.0,MR76,16.0,1072.0,"0,10%",2,1,0,0
2024-03-07,URBANA,056_ZW Comuna 16,16.0,MR76,21.0,2624.0,"0,20%",3,1,0,0
2024-03-08,URBANA,056_ZW Comuna 16,16.0,MR76,29.0,147374.0,"13,80%",4,1,0,0
2024-03-09,URBANA,056_ZW Comuna 16,16.0,MR76,22.0,65888.0,"6,70%",5,0,1,0
2024-03-10,URBANA,056_ZW Comuna 16,16.0,MR76,24.0,216473.0,"22,70%",6,0,1,0
2024-03-11,URBANA,056_ZW Comuna 16,16.0,MR76,13.0,2113.0,"0,20%",0,1,0,0
2024-03-12,URBANA,056_ZW Comuna 16,16.0,MR76,20.0,70056.0,"7,90%",1,1,0,0
2024-03-13,URBANA,056_ZW Comuna 16,16.0,MR76,32.0,41489.0,"5,60%",2,1,0,0
2024-03-14,URBANA,056_ZW Comuna 16,16.0,MR76,28.0,3597.0,"0,40%",3,1,0,0
2024-03-15,URBANA,056_ZW Comuna 16,16.0,MR76,20.0,405831.0,"31,10%",4,1,0,0
2024-03-16,URBANA,056_ZW Comuna 16,16.0,MR76,21.0,5606.0,"0,50%",5,0,1,0
2024-03-17,URBANA,056_ZW Comuna 16,16.0,MR76,19.0,9441.0,"0,70%",6,0,1,0
2024-03-18,URBANA,056_ZW Comuna 16,16.0,MR76,12.0,227138.0,"18,90%",0,1,0,0
2024-03-19,URBANA,056_ZW Comuna 16,16.0,MR76,19.0,390112.0,"51,80%",1,1,0,0
2024-03-20,URBANA,056_ZW Comuna 16,16.0,MR76,33.0,55540.0,"8,50%",2,1,0,0
2024-03-21,URBANA,056_ZW Comuna 16,16.0,MR76,19.0,142926.0,"16,40%",3,1,0,0
2024-03-22,URBANA,056_ZW Comuna 16,16.0,MR76,20.0,126665.0,"13,00%",4,1,0,0
2024-03-23,URBANA,056_ZW Comuna 16,16.0,MR76,13.0,21365.0,"2,70%",5,0,1,0
2024-03-24,URBANA,056_ZW Comuna 16,16.0,MR76,25.0,889926.0,"97,80%",6,0,1,0
2024-03-25,URBANA,056_ZW Comuna 16,16.0,MR76,14.0,1448.0,"0,20%",0,0,0,1
2024-03-26,URBANA,056_ZW Comuna 16,16.0,MR76,18.0,3934.0,"0,50%",1,1,0,0
2024-03-27,URBANA,056_ZW Comuna 16,16.0,MR76,14.0,9176.0,"1,10%",2,1,0,0
2024-03-28,URBANA,056_ZW Comuna 16,16.0,MR76,6.0,57.0,"0,00%",3,0,0,1
2024-03-29,URBANA,056_ZW Comuna 16,16.0,MR76,6.0,427.0,"0,00%",4,0,0,1
2024-03-30,URBANA,056_ZW Comuna 16,16.0,MR76,11.0,974.0,"0,20%",5,0,1,0
2024-03-31,URBANA,056_ZW Comuna 16,16.0,MR76,6.0,268.0,"0,00%",6,0,1,0
2024-04-01,URBANA,056_ZW Comuna 16,16.0,MR76,13.0,1116.0,"0,10%",0,1,0,0
2024-04-02,URBANA,056_ZW Comuna 16,16.0,MR76,24.0,853.0,"0,10%",1,1,0,0
2024-04-03,URBANA,056_ZW Comuna 16,16.0,MR76,14.0,1347.0,"0,10%",2,1,0,0
2024-04-04,URBANA,056_ZW Comuna 16,16.0,MR76,23.0,576.0,"0,10%",3,1,0,0
2024-04-05,URBANA,056_ZW Comuna 16,16.0,MR76,24.0,7169.0,"0,60%",4,1,0,0
2024-04-06,URBANA,056_ZW Comuna 16,16.0,MR76,22.0,1917.0,"0,20%",5,0,1,0
2024-04-07,URBANA,056_ZW Comuna 16,16.0,MR76,19.0,5101.0,"0,40%",6,0,1,0
2024-04-08,URBANA,056_ZW Comuna 16,16.0,MR76,8.0,445.0,"0,10%",0,1,0,0
2024-04-09,URBANA,056_ZW Comuna 16,16.0,MR76,16.0,4030.0,"0,50%",1,1,0,0
2024-04-10,URBANA,056_ZW Comuna 16,16.0,MR76,8.0,285.0,"0,10%",2,1,0,0
2024-04-11,URBANA,056_ZW Comuna 16,16.0,MR76,29.0,2430.0,"0,60%",3,1,0,0
2024-04-12,URBANA,056_ZW Comuna 16,16.0,MR76,37.0,7177.0,"1,10%",4,1,0,0
2024-04-13,URBANA,056_ZW Comuna 16,16.0,MR76,20.0,2236.0,"0,30%",5,0,1,0
2024-04-14,URBANA,056_ZW Comuna 16,16.0,MR76,37.0,4629.0,"0,70%",6,0,1,0
2024-04-15,URBANA,056_ZW Comuna 16,16.0,MR76,28.0,1162.0,"0,30%",0,1,0,0
2024-04-16,URBANA,056_ZW Comuna 16,16.0,MR76,30.0,2576.0,"0,60%",1,1,0,0
2024-04-17,URBANA,056_ZW Comuna 16,16.0,MR76,27.0,1657.0,"0,40%",2,1,0,0
2024-04-18,URBANA,056_ZW Comuna 16,16.0,MR76,12.0,1810.0,"0,60%",3,1,0,0
2024-04-19,URBANA,056_ZW Comuna 16,16.0,MR76,7.0,107711.0,"26,60%",4,1,0,0
2024-04-20,URBANA,056_ZW Comuna 16,16.0,MR76,26.0,229821.0,"29,40%",5,0,1,0
2024-04-21,URBANA,056_ZW Comuna 16,16.0,MR76,22.0,254358.0,"41,10%",6,0,1,0
2024-04-22,URBANA,056_ZW Comuna 16,16.0,MR76,18.0,36998.0,"8,00%",0,1,0,0
2024-04-23,URBANA,056_ZW Comuna 16,16.0,MR76,26.0,955371.0,"52,00%",1,1,0,0
2024-04-24,URBANA,056_ZW Comuna 16,16.0,MR76,19.0,925237.0,"50,40%",2,1,0,0
2024-04-25,URBANA,056_ZW Comuna 16,16.0,MR76,23.0,9367.0,"0,80%",3,1,0,0
2024-04-26,URBANA,056_ZW Comuna 16,16.0,MR76,25.0,109193.0,"10,90%",4,1,0,0
2024-04-27,URBANA,056_ZW Comuna 16,16.0,MR76,10.0,9019.0,"0,70%",5,0,1,0
2024-04-28,URBANA,056_ZW Comuna 16,16.0,MR76,10.0,54224.0,"7,30%",6,0,1,0
2024-04-29,URBANA,056_ZW Comuna 16,16.0,MR76,19.0,317267.0,"39,60%",0,1,0,0
