FECHA_CONEXION,AREA,NOMBRE_ZONA,COMUNA,MODEL,NUMERO_CONEXIONES,USAGE_KB,PORCENTAJE_USO,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO
2024-01-01,URBANA,020_ZW Parque Petecuy1,6.0,MR76,9.0,4314919.0,"493,60%",0,0,0,1
2024-01-02,URBANA,020_ZW Parque Petecuy1,6.0,MR76,13.0,2680033.0,"318,30%",1,1,0,0
2024-01-03,URBANA,020_ZW Parque Petecuy1,6.0,MR76,15.0,3237729.0,"267,20%",2,1,0,0
2024-01-04,URBANA,020_ZW Parque Petecuy1,6.0,MR76,11.0,894514.0,"84,70%",3,1,0,0
2024-01-05,URBANA,020_ZW Parque Petecuy1,6.0,MR76,18.0,1500432.0,"138,40%",4,1,0,0
2024-01-06,URBANA,020_ZW Parque Petecuy1,6.0,MR76,21.0,866300.0,"113,00%",5,0,1,0
2024-01-07,URBANA,020_ZW Parque Petecuy1,6.0,MR76,26.0,2227468.0,"221,90%",6,0,1,0
2024-01-08,URBANA,020_ZW Parque Petecuy1,6.0,MR76,16.0,1514013.0,"96,00%",0,0,0,1
2024-01-09,URBANA,020_ZW Parque Petecuy1,6.0,MR76,28.0,17309.0,"1,30%",1,1,0,0
2024-01-10,URBANA,020_ZW Parque Petecuy1,6.0,MR76,25.0,167041.0,"13,80%",2,1,0,0
2024-01-11,URBANA,020_ZW Parque Petecuy1,6.0,MR76,25.0,99568.0,"9,30%",3,1,0,0
2024-01-12,URBANA,020_ZW Parque Petecuy1,6.0,MR76,17.0,4082.0,"0,40%",4,1,0,0
2024-01-13,URBANA,020_ZW Parque Petecuy1,6.0,MR76,17.0,17560.0,"2,00%",5,0,1,0
2024-01-14,URBANA,020_ZW Parque Petecuy1,6.0,MR76,32.0,2974514.0,"375,90%",6,0,1,0
2024-01-15,URBANA,020_ZW Parque Petecuy1,6.0,MR76,28.0,9882518.0,"1428,60%",0,1,0,0
2024-01-16,URBANA,020_ZW Parque Petecuy1,6.0,MR76,19.0,2343101.0,"273,90%",1,1,0,0
2024-01-17,URBANA,020_ZW Parque Petecuy1,6.0,MR76,20.0,1227739.0,"122,80%",2,1,0,0
2024-01-18,URBANA,020_ZW Parque Petecuy1,6.0,MR76,12.0,2458083.0,"204,90%",3,1,0,0
2024-01-19,URBANA,020_ZW Parque Petecuy1,6.0,MR76,20.0,4302415.0,"280,30%",4,1,0,0
2024-01-20,URBANA,020_ZW Parque Petecuy1,6.0,MR76,26.0,5069188.0,"391,50%",5,0,1,0
2024-01-21,URBANA,020_ZW Parque Petecuy1,6.0,MR76,26.0,8611984.0,"665,20%",6,0,1,0
2024-01-22,URBANA,020_ZW Parque Petecuy1,6.0,MR76,24.0,9352088.0,"891,90%",0,1,0,0
2024-01-23,URBANA,020_ZW Parque Petecuy1,6.0,MR76,26.0,7862233.0,"728,00%",1,1,0,0
2024-01-24,URBANA,020_ZW Parque Petecuy1,6.0,MR76,26.0,3592308.0,"287,20%",2,1,0,0
2024-01-25,URBANA,020_ZW Parque Petecuy1,6.0,MR76,21.0,1143617.0,"76,50%",3,1,0,0
2024-01-26,URBANA,020_ZW Parque Petecuy1,6.0,MR76,23.0,3282472.0,"238,30%",4,1,0,0
2024-01-27,URBANA,020_ZW Parque Petecuy1,6.0,MR76,21.0,1015069.0,"81,80%",5,0,1,0
2024-01-28,URBANA,020_ZW Parque Petecuy1,6.0,MR76,20.0,1868018.0,"181,70%",6,0,1,0
2024-01-29,URBANA,020_ZW Parque Petecuy1,6.0,MR76,20.0,4116222.0,"353,60%",0,1,0,0
2024-01-30,URBANA,020_ZW Parque Petecuy1,6.0,MR76,29.0,1729699.0,"191,10%",1,1,0,0
2024-01-31,URBANA,020_ZW Parque Petecuy1,6.0,MR76,25.0,554207.0,"53,10%",2,1,0,0
2024-02-01,URBANA,020_ZW Parque Petecuy1,6.0,MR76,22.0,6600932.0,"474,50%",3,1,0,0
2024-02-02,URBANA,020_ZW Parque Petecuy1,6.0,MR76,14.0,2898613.0,"303,40%",4,1,0,0
2024-02-03,URBANA,020_ZW Parque Petecuy1,6.0,MR76,16.0,4417171.0,"249,00%",5,0,1,0
2024-02-04,URBANA,020_ZW Parque Petecuy1,6.0,MR76,22.0,2552718.0,"159,60%",6,0,1,0
2024-02-05,URBANA,020_ZW Parque Petecuy1,6.0,MR76,13.0,6865863.0,"456,10%",0,1,0,0
2024-02-06,URBANA,020_ZW Parque Petecuy1,6.0,MR76,23.0,6544262.0,"437,90%",1,1,0,0
2024-02-07,URBANA,020_ZW Parque Petecuy1,6.0,MR76,18.0,2553779.0,"154,70%",2,1,0,0
2024-02-08,URBANA,020_ZW Parque Petecuy1,6.0,MR76,18.0,2445646.0,"180,00%",3,1,0,0
