FECHA_CONEXION,AREA,NOMBRE_ZONA,COMUNA,MODEL,NUMERO_CONEXIONES,USAGE_KB,PORCENTAJE_USO,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO
2024-01-01,URBANA,038_ZW Parque Sector Amarillo Skate Park,21.0,MR76,30.0,16075.0,"1,80%",0,0,0,1
2024-01-02,URBANA,038_ZW Parque Sector Amarillo Skate Park,21.0,MR76,20.0,2072.0,"0,20%",1,1,0,0
2024-01-03,URBANA,038_ZW Parque Sector Amarillo Skate Park,21.0,MR76,33.0,13651.0,"1,10%",2,1,0,0
2024-01-04,URBANA,038_ZW Parque Sector Amarillo Skate Park,21.0,MR76,26.0,6158.0,"0,60%",3,1,0,0
2024-01-05,URBANA,038_ZW Parque Sector Amarillo Skate Park,21.0,MR76,26.0,4074981.0,"375,90%",4,1,0,0
2024-01-06,URBANA,038_ZW Parque Sector Amarillo Skate Park,21.0,MR76,15.0,3821653.0,"498,30%",5,0,1,0
2024-01-07,URBANA,038_ZW Parque Sector Amarillo Skate Park,21.0,MR76,21.0,4294197.0,"427,80%",6,0,1,0
2024-01-08,URBANA,038_ZW Parque Sector Amarillo Skate Park,21.0,MR76,22.0,2004273.0,"127,10%",0,0,0,1
2024-01-09,URBANA,038_ZW Parque Sector Amarillo Skate Park,21.0,MR76,22.0,4222955.0,"325,90%",1,1,0,0
2024-01-10,URBANA,038_ZW Parque Sector Amarillo Skate Park,21.0,MR76,22.0,3328566.0,"275,90%",2,1,0,0
2024-01-11,URBANA,038_ZW Parque Sector Amarillo Skate Park,21.0,MR76,20.0,5315178.0,"494,00%",3,1,0,0
2024-01-12,URBANA,038_ZW Parque Sector Amarillo Skate Park,21.0,MR76,32.0,4817426.0,"414,80%",4,1,0,0
2024-01-13,URBANA,038_ZW Parque Sector Amarillo Skate Park,21.0,MR76,40.0,8446813.0,"938,20%",5,0,1,0
2024-01-14,URBANA,038_ZW Parque Sector Amarillo Skate Park,21.0,MR76,47.0,1153347.0,"145,70%",6,0,1,0
2024-01-15,URBANA,038_ZW Parque Sector Amarillo Skate Park,21.0,MR76,31.0,47272.0,"6,80%",0,1,0,0
2024-01-16,URBANA,038_ZW Parque Sector Amarillo Skate Park,21.0,MR76,42.0,295715.0,"34,60%",1,1,0,0
2024-01-17,URBANA,038_ZW Parque Sector Amarillo Skate Park,21.0,MR76,36.0,108727.0,"10,90%",2,1,0,0
2024-01-18,URBANA,038_ZW Parque Sector Amarillo Skate Park,21.0,MR76,37.0,191771.0,"16,00%",3,1,0,0
2024-01-19,URBANA,038_ZW Parque Sector Amarillo Skate Park,21.0,MR76,29.0,608746.0,"39,70%",4,1,0,0
2024-01-20,URBANA,038_ZW Parque Sector Amarillo Skate Park,21.0,MR76,33.0,3850398.0,"297,30%",5,0,1,0
2024-01-21,URBANA,038_ZW Parque Sector Amarillo Skate Park,21.0,MR76,47.0,11068434.0,"854,90%",6,0,1,0
2024-01-22,URBANA,038_ZW Parque Sector Amarillo Skate Park,21.0,MR76,32.0,5726375.0,"546,10%",0,1,0,0
2024-01-23,URBANA,038_ZW Parque Sector Amarillo Skate Park,21.0,MR76,23.0,3847303.0,"356,30%",1,1,0,0
2024-01-24,URBANA,038_ZW Parque Sector Amarillo Skate Park,21.0,MR76,37.0,1570628.0,"125,60%",2,1,0,0
2024-01-25,URBANA,038_ZW Parque Sector Amarillo Skate Park,21.0,MR76,39.0,668864.0,"44,70%",3,1,0,0
2024-01-26,URBANA,038_ZW Parque Sector Amarillo Skate Park,21.0,MR76,35.0,24128.0,"1,80%",4,1,0,0
2024-01-27,URBANA,038_ZW Parque Sector Amarillo Skate Park,21.0,MR76,27.0,11134.0,"0,90%",5,0,1,0
2024-01-28,URBANA,038_ZW Parque Sector Amarillo Skate Park,21.0,MR76,37.0,94786.0,"9,20%",6,0,1,0
2024-01-29,URBANA,038_ZW Parque Sector Amarillo Skate Park,21.0,MR76,34.0,680065.0,"58,40%",0,1,0,0
2024-01-30,URBANA,038_ZW Parque Sector Amarillo Skate Park,21.0,MR76,30.0,11406.0,"1,30%",1,1,0,0
2024-01-31,URBANA,038_ZW Parque Sector Amarillo Skate Park,21.0,MR76,43.0,28142.0,"2,70%",2,1,0,0
