FECHA_CONEXION,AREA,NOMBRE_ZONA,COMUNA,MODEL,NUMERO_CONEXIONES,USAGE_KB,PORCENTAJE_USO,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO
2024-01-09,URBANA,045_ZW Parque Santa Anita,17.0,MR76,5.0,4162.0,"0,30%",1,1,0,0
2024-01-10,URBANA,045_ZW Parque Santa Anita,17.0,MR76,10.0,259523.0,"21,50%",2,1,0,0
2024-01-11,URBANA,045_ZW Parque Santa Anita,17.0,MR76,11.0,596290.0,"55,40%",3,1,0,0
2024-01-12,URBANA,045_ZW Parque Santa Anita,17.0,MR76,12.0,2549416.0,"219,50%",4,1,0,0
2024-01-13,URBANA,045_ZW Parque Santa Anita,17.0,MR76,13.0,1215419.0,"135,00%",5,0,1,0
2024-01-14,URBANA,045_ZW Parque Santa Anita,17.0,MR76,7.0,651900.0,"82,40%",6,0,1,0
2024-01-15,URBANA,045_ZW Parque Santa Anita,17.0,MR76,20.0,1108469.0,"160,20%",0,1,0,0
2024-01-16,URBANA,045_ZW Parque Santa Anita,17.0,MR76,23.0,4500202.0,"526,10%",1,1,0,0
2024-01-17,URBANA,045_ZW Parque Santa Anita,17.0,MR76,15.0,2403428.0,"240,30%",2,1,0,0
2024-01-18,URBANA,045_ZW Parque Santa Anita,17.0,MR76,20.0,977688.0,"81,50%",3,1,0,0
2024-01-19,URBANA,045_ZW Parque Santa Anita,17.0,MR76,17.0,4807517.0,"313,20%",4,1,0,0
2024-01-20,URBANA,045_ZW Parque Santa Anita,17.0,MR76,17.0,262230.0,"20,30%",5,0,1,0
2024-01-21,URBANA,045_ZW Parque Santa Anita,17.0,MR76,12.0,243607.0,"18,80%",6,0,1,0
2024-01-22,URBANA,045_ZW Parque Santa Anita,17.0,MR76,16.0,1139932.0,"108,70%",0,1,0,0
2024-01-23,URBANA,045_ZW Parque Santa Anita,17.0,MR76,26.0,2085044.0,"193,10%",1,1,0,0
2024-01-24,URBANA,045_ZW Parque Santa Anita,17.0,MR76,25.0,2205401.0,"176,30%",2,1,0,0
2024-01-25,URBANA,045_ZW Parque Santa Anita,17.0,MR76,21.0,220527.0,"14,80%",3,1,0,0
2024-01-26,URBANA,045_ZW Parque Santa Anita,17.0,MR76,16.0,1121.0,"0,10%",4,1,0,0
2024-01-27,URBANA,045_ZW Parque Santa Anita,17.0,MR76,14.0,1705.0,"0,10%",5,0,1,0
2024-01-28,URBANA,045_ZW Parque Santa Anita,17.0,MR76,6.0,268.0,"0,00%",6,0,1,0
2024-01-29,URBANA,045_ZW Parque Santa Anita,17.0,MR76,28.0,1915.0,"0,20%",0,1,0,0
2024-01-30,URBANA,045_ZW Parque Santa Anita,17.0,MR76,24.0,10841.0,"1,20%",1,1,0,0
2024-01-31,URBANA,045_ZW Parque Santa Anita,17.0,MR76,20.0,1021.0,"0,10%",2,1,0,0
2024-02-01,URBANA,045_ZW Parque Santa Anita,17.0,MR76,18.0,2265.0,"0,20%",3,1,0,0
2024-02-02,URBANA,045_ZW Parque Santa Anita,17.0,MR76,18.0,242.0,"0,00%",4,1,0,0
2024-02-03,URBANA,045_ZW Parque Santa Anita,17.0,MR76,17.0,1362.0,"0,10%",5,0,1,0
2024-02-04,URBANA,045_ZW Parque Santa Anita,17.0,MR76,4.0,7476.0,"0,50%",6,0,1,0
2024-02-05,URBANA,045_ZW Parque Santa Anita,17.0,MR76,19.0,1780.0,"0,10%",0,1,0,0
2024-02-06,URBANA,045_ZW Parque Santa Anita,17.0,MR76,21.0,2286.0,"0,20%",1,1,0,0
2024-02-07,URBANA,045_ZW Parque Santa Anita,17.0,MR76,22.0,2365.0,"0,10%",2,1,0,0
2024-02-08,URBANA,045_ZW Parque Santa Anita,17.0,MR76,19.0,108512.0,"8,00%",3,1,0,0
2024-02-09,URBANA,045_ZW Parque Santa Anita,17.0,MR76,29.0,19053.0,"1,60%",4,1,0,0
2024-02-10,URBANA,045_ZW Parque Santa Anita,17.0,MR76,19.0,45063.0,"2,80%",5,0,1,0
2024-02-11,URBANA,045_ZW Parque Santa Anita,17.0,MR76,7.0,344.0,"0,00%",6,0,1,0
2024-02-12,URBANA,045_ZW Parque Santa Anita,17.0,MR76,23.0,4103.0,"0,40%",0,1,0,0
2024-02-13,URBANA,045_ZW Parque Santa Anita,17.0,MR76,23.0,2200.0,"0,30%",1,1,0,0
2024-02-14,URBANA,045_ZW Parque Santa Anita,17.0,MR76,24.0,14368.0,"1,90%",2,1,0,0
2024-02-15,URBANA,045_ZW Parque Santa Anita,17.0,MR76,28.0,4555.0,"0,40%",3,1,0,0
2024-02-16,URBANA,045_ZW Parque Santa Anita,17.0,MR76,22.0,3548.0,"0,30%",4,1,0,0
2024-02-17,URBANA,045_ZW Parque Santa Anita,17.0,MR76,12.0,4131.0,"0,40%",5,0,1,0
2024-02-18,URBANA,045_ZW Parque Santa Anita,17.0,MR76,11.0,238.0,"0,00%",6,0,1,0
2024-02-19,URBANA,045_ZW Parque Santa Anita,17.0,MR76,20.0,2580.0,"0,20%",0,1,0,0
2024-02-20,URBANA,045_ZW Parque Santa Anita,17.0,MR76,22.0,132354.0,"10,80%",1,1,0,0
2024-02-21,URBANA,045_ZW Parque Santa Anita,17.0,MR76,14.0,2862.0,"0,20%",2,1,0,0
2024-02-22,URBANA,045_ZW Parque Santa Anita,17.0,MR76,21.0,479120.0,"31,30%",3,1,0,0
2024-02-23,URBANA,045_ZW Parque Santa Anita,17.0,MR76,19.0,3620.0,"0,30%",4,1,0,0
2024-02-24,URBANA,045_ZW Parque Santa Anita,17.0,MR76,8.0,2098.0,"0,20%",5,0,1,0
2024-02-25,URBANA,045_ZW Parque Santa Anita,17.0,MR76,10.0,14871.0,"0,80%",6,0,1,0
2024-02-26,URBANA,045_ZW Parque Santa Anita,17.0,MR76,26.0,51549.0,"4,60%",0,1,0,0
2024-02-27,URBANA,045_ZW Parque Santa Anita,17.0,MR76,20.0,3214.0,"0,30%",1,1,0,0
2024-02-28,URBANA,045_ZW Parque Santa Anita,17.0,MR76,23.0,5920.0,"0,30%",2,1,0,0
2024-02-29,URBANA,045_ZW Parque Santa Anita,17.0,MR76,19.0,821.0,"0,10%",3,1,0,0
2024-03-01,URBANA,045_ZW Parque Santa Anita,17.0,MR76,11.0,311532.0,"26,00%",4,1,0,0
2024-03-02,URBANA,045_ZW Parque Santa Anita,17.0,MR76,14.0,2787.0,"0,30%",5,0,1,0
2024-03-03,URBANA,045_ZW Parque Santa Anita,17.0,MR76,6.0,766534.0,"55,00%",6,0,1,0
2024-03-04,URBANA,045_ZW Parque Santa Anita,17.0,MR76,16.0,1687007.0,"118,60%",0,1,0,0
2024-03-05,URBANA,045_ZW Parque Santa Anita,17.0,MR76,9.0,1042025.0,"75,60%",1,1,0,0
2024-03-06,URBANA,045_ZW Parque Santa Anita,17.0,MR76,13.0,1628796.0,"134,60%",2,1,0,0
2024-03-07,URBANA,045_ZW Parque Santa Anita,17.0,MR76,16.0,2004788.0,"187,60%",3,1,0,0
2024-03-08,URBANA,045_ZW Parque Santa Anita,17.0,MR76,18.0,111404.0,"10,40%",4,1,0,0
2024-03-09,URBANA,045_ZW Parque Santa Anita,17.0,MR76,9.0,753230.0,"76,20%",5,0,1,0
2024-03-10,URBANA,045_ZW Parque Santa Anita,17.0,MR76,7.0,144362.0,"15,10%",6,0,1,0
2024-03-11,URBANA,045_ZW Parque Santa Anita,17.0,MR76,19.0,4005340.0,"426,10%",0,1,0,0
2024-03-12,URBANA,045_ZW Parque Santa Anita,17.0,MR76,18.0,1134689.0,"128,70%",1,1,0,0
2024-03-13,URBANA,045_ZW Parque Santa Anita,17.0,MR76,30.0,2220394.0,"299,90%",2,1,0,0
2024-03-14,URBANA,045_ZW Parque Santa Anita,17.0,MR76,21.0,1734096.0,"178,70%",3,1,0,0
2024-03-15,URBANA,045_ZW Parque Santa Anita,17.0,MR76,16.0,1232216.0,"94,60%",4,1,0,0
2024-03-16,URBANA,045_ZW Parque Santa Anita,17.0,MR76,11.0,461362.0,"40,80%",5,0,1,0
2024-03-17,URBANA,045_ZW Parque Santa Anita,17.0,MR76,5.0,4684119.0,"361,70%",6,0,1,0
2024-03-18,URBANA,045_ZW Parque Santa Anita,17.0,MR76,19.0,1037393.0,"86,40%",0,1,0,0
2024-03-19,URBANA,045_ZW Parque Santa Anita,17.0,MR76,15.0,2259337.0,"299,80%",1,1,0,0
2024-03-20,URBANA,045_ZW Parque Santa Anita,17.0,MR76,9.0,1709013.0,"260,70%",2,1,0,0
2024-03-21,URBANA,045_ZW Parque Santa Anita,17.0,MR76,13.0,367583.0,"42,10%",3,1,0,0
2024-03-22,URBANA,045_ZW Parque Santa Anita,17.0,MR76,12.0,708420.0,"72,60%",4,1,0,0
2024-03-23,URBANA,045_ZW Parque Santa Anita,17.0,MR76,14.0,509143.0,"65,30%",5,0,1,0
2024-03-24,URBANA,045_ZW Parque Santa Anita,17.0,MR76,13.0,8468.0,"0,90%",6,0,1,0
2024-03-25,URBANA,045_ZW Parque Santa Anita,17.0,MR76,10.0,1517.0,"0,20%",0,0,0,1
2024-03-26,URBANA,045_ZW Parque Santa Anita,17.0,MR76,16.0,1349.0,"0,20%",1,1,0,0
2024-03-27,URBANA,045_ZW Parque Santa Anita,17.0,MR76,19.0,1031.0,"0,10%",2,1,0,0
2024-03-28,URBANA,045_ZW Parque Santa Anita,17.0,MR76,16.0,5150.0,"0,80%",3,0,0,1
2024-03-29,URBANA,045_ZW Parque Santa Anita,17.0,MR76,21.0,3967.0,"0,40%",4,0,0,1
2024-03-30,URBANA,045_ZW Parque Santa Anita,17.0,MR76,11.0,967.0,"0,20%",5,0,1,0
