FECHA_CONEXION,AREA,NOMBRE_ZONA,COMUNA,MODEL,NUMERO_CONEXIONES,USAGE_KB,PORCENTAJE_USO,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO
2024-01-01,URBANA,003_ZW Parque del Perro,19.0,MR76,31.0,558191.0,"63,90%",0,0,0,1
2024-01-02,URBANA,003_ZW Parque del Perro,19.0,MR76,50.0,3197761.0,"379,80%",1,1,0,0
2024-01-03,URBANA,003_ZW Parque del Perro,19.0,MR76,53.0,4497857.0,"371,20%",2,1,0,0
2024-01-04,URBANA,003_ZW Parque del Perro,19.0,MR76,56.0,2372590.0,"224,60%",3,1,0,0
2024-01-05,URBANA,003_ZW Parque del Perro,19.0,MR76,61.0,5004855.0,"461,70%",4,1,0,0
2024-01-06,URBANA,003_ZW Parque del Perro,19.0,MR76,86.0,1027866.0,"134,00%",5,0,1,0
2024-01-07,URBANA,003_ZW Parque del Perro,19.0,MR76,69.0,14435.0,"1,40%",6,0,1,0
2024-01-08,URBANA,003_ZW Parque del Perro,19.0,MR76,65.0,2261991.0,"143,50%",0,0,0,1
2024-01-09,URBANA,003_ZW Parque del Perro,19.0,MR76,48.0,858841.0,"66,30%",1,1,0,0
2024-01-10,URBANA,003_ZW Parque del Perro,19.0,MR76,58.0,3032368.0,"251,40%",2,1,0,0
2024-01-11,URBANA,003_ZW Parque del Perro,19.0,MR76,55.0,4167929.0,"387,40%",3,1,0,0
2024-01-12,URBANA,003_ZW Parque del Perro,19.0,MR76,64.0,4297890.0,"370,00%",4,1,0,0
2024-01-13,URBANA,003_ZW Parque del Perro,19.0,MR76,89.0,4462836.0,"495,70%",5,0,1,0
2024-01-14,URBANA,003_ZW Parque del Perro,19.0,MR76,90.0,5450526.0,"688,70%",6,0,1,0
2024-01-15,URBANA,003_ZW Parque del Perro,19.0,MR76,74.0,481464.0,"69,60%",0,1,0,0
2024-01-16,URBANA,003_ZW Parque del Perro,19.0,MR76,76.0,53846.0,"6,30%",1,1,0,0
2024-01-17,URBANA,003_ZW Parque del Perro,19.0,MR76,49.0,4169.0,"0,40%",2,1,0,0
2024-01-18,URBANA,003_ZW Parque del Perro,19.0,MR76,68.0,12214.0,"1,00%",3,1,0,0
2024-01-19,URBANA,003_ZW Parque del Perro,19.0,MR76,77.0,9963.0,"0,60%",4,1,0,0
2024-01-20,URBANA,003_ZW Parque del Perro,19.0,MR76,81.0,11581.0,"0,90%",5,0,1,0
2024-01-21,URBANA,003_ZW Parque del Perro,19.0,MR76,73.0,8971.0,"0,70%",6,0,1,0
2024-01-22,URBANA,003_ZW Parque del Perro,19.0,MR76,60.0,3755.0,"0,40%",0,1,0,0
2024-01-23,URBANA,003_ZW Parque del Perro,19.0,MR76,54.0,9557.0,"0,90%",1,1,0,0
2024-01-24,URBANA,003_ZW Parque del Perro,19.0,MR76,42.0,60841.0,"4,90%",2,1,0,0
2024-01-25,URBANA,003_ZW Parque del Perro,19.0,MR76,59.0,5816.0,"0,40%",3,1,0,0
2024-01-26,URBANA,003_ZW Parque del Perro,19.0,MR76,53.0,2746.0,"0,20%",4,1,0,0
2024-01-27,URBANA,003_ZW Parque del Perro,19.0,MR76,106.0,12146.0,"1,00%",5,0,1,0
2024-01-28,URBANA,003_ZW Parque del Perro,19.0,MR76,96.0,41443.0,"4,00%",6,0,1,0
2024-01-29,URBANA,003_ZW Parque del Perro,19.0,MR76,59.0,5763856.0,"495,20%",0,1,0,0
2024-01-30,URBANA,003_ZW Parque del Perro,19.0,MR76,54.0,4722065.0,"521,70%",1,1,0,0
2024-01-31,URBANA,003_ZW Parque del Perro,19.0,MR76,48.0,5945847.0,"569,30%",2,1,0,0
2024-02-01,URBANA,003_ZW Parque del Perro,19.0,MR76,58.0,3207092.0,"230,60%",3,1,0,0
2024-02-02,URBANA,003_ZW Parque del Perro,19.0,MR76,59.0,2831632.0,"296,40%",4,1,0,0
2024-02-03,URBANA,003_ZW Parque del Perro,19.0,MR76,58.0,2660509.0,"149,90%",5,0,1,0
2024-02-04,URBANA,003_ZW Parque del Perro,19.0,MR76,71.0,1756162.0,"109,80%",6,0,1,0
2024-02-05,URBANA,003_ZW Parque del Perro,19.0,MR76,37.0,1126151.0,"74,80%",0,1,0,0
2024-02-06,URBANA,003_ZW Parque del Perro,19.0,MR76,37.0,582117.0,"39,00%",1,1,0,0
2024-02-07,URBANA,003_ZW Parque del Perro,19.0,MR76,50.0,12463545.0,"755,00%",2,1,0,0
2024-02-08,URBANA,003_ZW Parque del Perro,19.0,MR76,40.0,748958.0,"55,10%",3,1,0,0
2024-02-09,URBANA,003_ZW Parque del Perro,19.0,MR76,59.0,1280718.0,"106,40%",4,1,0,0
2024-02-10,URBANA,003_ZW Parque del Perro,19.0,MR76,72.0,1827200.0,"114,40%",5,0,1,0
2024-02-11,URBANA,003_ZW Parque del Perro,19.0,MR76,83.0,136038.0,"10,10%",6,0,1,0
2024-02-12,URBANA,003_ZW Parque del Perro,19.0,MR76,54.0,9225.0,"0,90%",0,1,0,0
2024-02-13,URBANA,003_ZW Parque del Perro,19.0,MR76,51.0,6296.0,"0,70%",1,1,0,0
2024-02-14,URBANA,003_ZW Parque del Perro,19.0,MR76,50.0,996227.0,"131,90%",2,1,0,0
2024-02-15,URBANA,003_ZW Parque del Perro,19.0,MR76,54.0,4702745.0,"402,70%",3,1,0,0
2024-02-16,URBANA,003_ZW Parque del Perro,19.0,MR76,54.0,2095701.0,"198,80%",4,1,0,0
2024-02-17,URBANA,003_ZW Parque del Perro,19.0,MR76,67.0,1084596.0,"102,60%",5,0,1,0
2024-02-18,URBANA,003_ZW Parque del Perro,19.0,MR76,62.0,1157028.0,"89,40%",6,0,1,0
2024-02-19,URBANA,003_ZW Parque del Perro,19.0,MR76,46.0,694691.0,"47,40%",0,1,0,0
2024-02-20,URBANA,003_ZW Parque del Perro,19.0,MR76,50.0,257144.0,"21,10%",1,1,0,0
2024-02-21,URBANA,003_ZW Parque del Perro,19.0,MR76,54.0,238728.0,"20,70%",2,1,0,0
2024-02-22,URBANA,003_ZW Parque del Perro,19.0,MR76,34.0,730329.0,"47,70%",3,1,0,0
2024-02-23,URBANA,003_ZW Parque del Perro,19.0,MR76,64.0,287578.0,"20,20%",4,1,0,0
2024-02-24,URBANA,003_ZW Parque del Perro,19.0,MR76,75.0,550705.0,"43,90%",5,0,1,0
2024-02-25,URBANA,003_ZW Parque del Perro,19.0,MR76,77.0,10535.0,"0,60%",6,0,1,0
2024-02-26,URBANA,003_ZW Parque del Perro,19.0,MR76,61.0,81096.0,"7,30%",0,1,0,0
2024-02-27,URBANA,003_ZW Parque del Perro,19.0,MR76,41.0,6360.0,"0,50%",1,1,0,0
2024-02-28,URBANA,003_ZW Parque del Perro,19.0,MR76,46.0,4139.0,"0,20%",2,1,0,0
2024-02-29,URBANA,003_ZW Parque del Perro,19.0,MR76,33.0,24331.0,"3,10%",3,1,0,0
2024-03-01,URBANA,003_ZW Parque del Perro,19.0,MR76,55.0,11359.0,"0,90%",4,1,0,0
2024-03-02,URBANA,003_ZW Parque del Perro,19.0,MR76,76.0,7228.0,"0,70%",5,0,1,0
2024-03-03,URBANA,003_ZW Parque del Perro,19.0,MR76,72.0,14311.0,"1,00%",6,0,1,0
2024-03-04,URBANA,003_ZW Parque del Perro,19.0,MR76,37.0,2258.0,"0,20%",0,1,0,0
2024-03-05,URBANA,003_ZW Parque del Perro,19.0,MR76,54.0,7685.0,"0,60%",1,1,0,0
