FECHA_CONEXION,AREA,NOMBRE_ZONA,COMUNA,MODEL,NUMERO_CONEXIONES,USAGE_KB,PORCENTAJE_USO,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO
2024-01-01,RURAL,061_La Leonera,99.0,MR76,30.0,5068376.0,"1937,50%",0,0,0,1
2024-01-02,RURAL,061_La Leonera,99.0,MR76,39.0,11852598.0,"3648,20%",1,1,0,0
2024-01-03,RURAL,061_La Leonera,99.0,MR76,36.0,7676773.0,"2107,20%",2,1,0,0
2024-01-04,RURAL,061_La Leonera,99.0,MR76,31.0,10190781.0,"2290,30%",3,1,0,0
2024-01-05,RURAL,061_La Leonera,99.0,MR76,35.0,3636333.0,"945,60%",4,1,0,0
2024-01-06,RURAL,061_La Leonera,99.0,MR76,63.0,16283845.0,"2361,50%",5,0,1,0
2024-01-07,RURAL,061_La Leonera,99.0,MR76,38.0,6578690.0,"747,60%",6,0,1,0
2024-01-08,RURAL,061_La Leonera,99.0,MR76,66.0,5489122.0,"1334,60%",0,0,0,1
2024-01-09,RURAL,061_La Leonera,99.0,MR76,36.0,4292944.0,"1918,00%",1,1,0,0
2024-01-10,RURAL,061_La Leonera,99.0,MR76,40.0,9056036.0,"2465,30%",2,1,0,0
2024-01-11,RURAL,061_La Leonera,99.0,MR76,39.0,4643114.0,"1300,80%",3,1,0,0
2024-01-12,RURAL,061_La Leonera,99.0,MR76,49.0,8754875.0,"4164,10%",4,1,0,0
2024-01-13,RURAL,061_La Leonera,99.0,MR76,22.0,7606698.0,"3228,20%",5,0,1,0
2024-01-14,RURAL,061_La Leonera,99.0,MR76,36.0,6750635.0,"1782,30%",6,0,1,0
2024-01-15,RURAL,061_La Leonera,99.0,MR76,51.0,10664553.0,"3473,40%",0,1,0,0
2024-01-16,RURAL,061_La Leonera,99.0,MR76,36.0,5304365.0,"1584,80%",1,1,0,0
2024-01-17,RURAL,061_La Leonera,99.0,MR76,42.0,9315115.0,"2835,00%",2,1,0,0
2024-01-18,RURAL,061_La Leonera,99.0,MR76,36.0,4080303.0,"1687,80%",3,1,0,0
2024-01-19,RURAL,061_La Leonera,99.0,MR76,20.0,12332365.0,"5535,00%",4,1,0,0
2024-01-20,RURAL,061_La Leonera,99.0,MR76,42.0,230769.0,"117,30%",5,0,1,0
2024-01-21,RURAL,061_La Leonera,99.0,MR76,51.0,988700.0,2.73%,6,0,1,0
2024-01-22,RURAL,061_La Leonera,99.0,MR76,37.0,162323.0,"87,40%",0,1,0,0
2024-01-23,RURAL,061_La Leonera,99.0,MR76,55.0,674292.0,"100,10%",1,1,0,0
2024-01-24,RURAL,061_La Leonera,99.0,MR76,46.0,256414.0,"48,90%",2,1,0,0
2024-01-25,RURAL,061_La Leonera,99.0,MR76,39.0,620242.0,"179,10%",3,1,0,0
2024-01-26,RURAL,061_La Leonera,99.0,MR76,16.0,9544603.0,"5852,90%",4,1,0,0
2024-01-27,RURAL,061_La Leonera,99.0,MR76,48.0,11367.0,"19,80%",5,0,1,0
2024-01-28,RURAL,061_La Leonera,99.0,MR76,46.0,541362.0,"2673,10%",6,0,1,0
2024-01-29,RURAL,061_La Leonera,99.0,MR76,37.0,6231484.0,"3176,90%",0,1,0,0
2024-01-30,RURAL,061_La Leonera,99.0,MR76,40.0,7911356.0,"2341,50%",1,1,0,0
2024-01-31,RURAL,061_La Leonera,99.0,MR76,32.0,8270000.0,33.78%,2,1,0,0
2024-02-01,RURAL,061_La Leonera,99.0,MR76,21.0,7636573.0,"3075,10%",3,1,0,0
2024-02-02,RURAL,061_La Leonera,99.0,MR76,37.0,11431746.0,"2852,10%",4,1,0,0
2024-02-03,RURAL,061_La Leonera,99.0,MR76,57.0,892193.0,"502,40%",5,0,1,0
2024-02-04,RURAL,061_La Leonera,99.0,MR76,41.0,481906.0,"211,30%",6,0,1,0
2024-02-05,RURAL,061_La Leonera,99.0,MR76,48.0,501843.0,"276,20%",0,1,0,0
2024-02-06,RURAL,061_La Leonera,99.0,MR76,54.0,622586.0,"363,20%",1,1,0,0
