FECHA_CONEXION,AREA,NOMBRE_ZONA,COMUNA,MODEL,NUMERO_CONEXIONES,USAGE_KB,PORCENTAJE_USO,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO
2024-01-01,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,37.0,4416112.0,"505,20%",0,0,0,1
2024-01-02,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,29.0,3511948.0,"417,20%",1,1,0,0
2024-01-03,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,49.0,8075677.0,"666,40%",2,1,0,0
2024-01-04,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,40.0,5532499.0,"523,70%",3,1,0,0
2024-01-05,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,44.0,7647912.0,"705,50%",4,1,0,0
2024-01-06,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,62.0,1397921.0,"182,30%",5,0,1,0
2024-01-07,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,50.0,11256.0,"1,10%",6,0,1,0
2024-01-08,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,37.0,13690.0,"0,90%",0,0,0,1
2024-01-09,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,35.0,8384342.0,"647,00%",1,1,0,0
2024-01-10,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,54.0,7802788.0,"646,80%",2,1,0,0
2024-01-11,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,52.0,4041977.0,"375,70%",3,1,0,0
2024-01-12,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,49.0,193556.0,"16,70%",4,1,0,0
2024-01-13,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,52.0,21537.0,"2,40%",5,0,1,0
2024-01-14,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,51.0,18620.0,"2,40%",6,0,1,0
2024-01-15,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,55.0,39111.0,"5,70%",0,1,0,0
2024-01-16,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,40.0,16774.0,"2,00%",1,1,0,0
2024-01-17,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,56.0,25772.0,"2,60%",2,1,0,0
2024-01-18,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,42.0,6795.0,"0,60%",3,1,0,0
2024-01-19,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,43.0,9761.0,"0,60%",4,1,0,0
2024-01-20,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,58.0,17799.0,"1,40%",5,0,1,0
2024-01-21,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,49.0,21492.0,"1,70%",6,0,1,0
2024-01-22,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,60.0,24093.0,"2,30%",0,1,0,0
2024-01-23,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,48.0,6118.0,"0,60%",1,1,0,0
2024-01-24,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,48.0,4154.0,"0,30%",2,1,0,0
2024-01-25,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,42.0,5246.0,"0,40%",3,1,0,0
2024-01-26,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,56.0,7839.0,"0,60%",4,1,0,0
2024-01-27,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,48.0,76245.0,"6,10%",5,0,1,0
2024-01-28,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,46.0,66945.0,"6,50%",6,0,1,0
2024-01-29,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,71.0,330382.0,"28,40%",0,1,0,0
2024-01-30,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,57.0,234814.0,"25,90%",1,1,0,0
2024-01-31,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,52.0,285682.0,"27,40%",2,1,0,0
2024-02-01,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,48.0,8264.0,"0,60%",3,1,0,0
2024-02-02,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,35.0,5579.0,"0,60%",4,1,0,0
2024-02-03,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,67.0,16003179.0,"901,90%",5,0,1,0
2024-02-04,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,48.0,4014599.0,"251,00%",6,0,1,0
2024-02-05,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,62.0,8985596.0,"596,90%",0,1,0,0
2024-02-06,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,54.0,2428776.0,"162,50%",1,1,0,0
2024-02-07,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,66.0,65238.0,"4,00%",2,1,0,0
2024-02-08,URBANA,008_ZW Parque Alfonso Lopez,7.0,MR76,51.0,58048.0,"4,30%",3,1,0,0
