USAGE_KB_predicho,USAGE_KB_real,error_absoluto,error_relativo
3208602.099039288,3756056.0,547453.9009607122,0.14575232663216742
4388021.392321374,5359691.0,971669.6076786257,0.181292094577584
4566801.617856871,5262160.0,695358.3821431287,0.13214314694785576
7758181.057640208,8626171.0,867989.9423597921,0.1006228536809428
6802550.090261081,7232042.0,429491.90973891877,0.05938736386471743
4706751.62921923,4825873.0,119121.37078076974,0.024683900877783094
5504611.596465442,6461931.0,957319.4035345577,0.14814757439139442
6892437.583818014,7940624.0,1048186.4161819862,0.13200302850027734
2968832.770100183,3769032.0,800199.2298998171,0.21230895091891422
2212506.6913506933,3249918.0,1037411.3086493067,0.31921153353694054
3036737.9500556015,3997942.0,961204.0499443985,0.24042471099990906
6109014.441142902,8351279.0,2242264.558857098,0.26849355156941807
5220219.405747773,7249621.0,2029401.5942522269,0.27993209496775445
3037376.591113693,3889576.0,852199.4088863069,0.2190982793204984
2313693.7107867165,2919495.0,605801.2892132835,0.20750208142616564
1323355.8314699074,1721112.0,397756.1685300926,0.23110417481842702
1578890.9768164156,2275607.0,696716.0231835844,0.30616711197653396
3974359.183375127,4264145.0,289785.81662487285,0.06795871543413108
1828872.125353848,1414620.0,414252.1253538481,0.29283632732030374
4123141.459047233,5307650.0,1184508.5409527668,0.22317005472342125
3066358.9250018285,4548404.0,1482045.0749981715,0.3258384864225279
1015741.4047234037,2070233.0,1054491.5952765963,0.5093588959680365
502615.4572575507,482023.0,20592.457257550675,0.04272090181910547
1528431.9089162492,2094342.0,565910.0910837508,0.2702090160459709
4038686.4992298987,5503476.0,1464789.5007701013,0.26615715245602983
3043919.990736036,3955973.0,912053.0092639639,0.23055086808326647
2668699.7644476164,3584942.0,916242.2355523836,0.25558076966165244
1771306.8334863144,2306840.0,535533.1665136856,0.23215011293097293
3635154.2436621026,4264145.0,628990.7563378974,0.14750688739193846
2818320.2874698904,2885998.0,67677.71253010957,0.023450367093154453
2422104.4612232745,3579797.0,1157692.5387767255,0.32339614195350336
5711577.822567284,7077145.0,1365567.177432716,0.19295452861750267
2499025.5314432466,2818072.0,319046.46855675336,0.11321444894124542
4416022.132285476,6135003.0,1718980.8677145243,0.2801923434616942
5341346.867983376,6381772.0,1040425.1320166243,0.16303075885766904
8223901.827198058,9599293.0,1375391.1728019416,0.14328046584284296
5410705.521830395,5908611.0,497905.47816960514,0.08426777091428174
3576464.950580243,4751000.0,1174535.049419757,0.24721849072190213
4794393.164228607,5562060.0,767666.835771393,0.1380184384511122
7897970.240551049,10026542.0,2128571.759448951,0.21229370599045524
2829051.001181274,3180415.0,351363.9988187258,0.11047740587902076
2559447.864302704,2918634.0,359186.1356972959,0.12306652211181529
2188155.4303567056,2471596.0,283440.56964329444,0.11467916667744019
5524036.396694371,7774040.0,2250003.6033056295,0.2894252670819329
3714378.066387331,4511041.0,796662.9336126689,0.17660290243708024
4748323.602083002,6142086.0,1393762.3979169978,0.22692003953005507
1809619.172172447,1339446.0,470173.17217244697,0.3510206250736849
1820995.246386396,2992122.0,1171126.753613604,0.39140340989224504
4582387.886842423,5675356.0,1092968.1131575769,0.1925814192374147
1761134.0849796906,2545943.0,784808.9150203094,0.30825863541340454
3061905.712390519,3982706.0,920800.2876094808,0.23119966364815298
4783446.421100568,6730272.0,1946825.578899432,0.2892640266098357
1960147.2046191683,2565176.0,605028.7953808317,0.23586248872624402
4873505.486549185,6776115.0,1902609.5134508153,0.2807817626251643
7656352.405173675,10542446.0,2886093.594826325,0.2737593908307735
3087842.7701163627,3909585.0,821742.2298836373,0.21018656197106272
3458732.4194319323,4221356.0,762623.5805680677,0.1806584378498444
6471568.065661197,7524207.0,1052638.9343388034,0.1399003156530387
848854.1696618106,615029.0,233825.16966181062,0.3801856004543048
5316409.903088677,7429224.0,2112814.0969113233,0.28439229950682915
3645582.7620894397,4416184.0,770601.2379105603,0.17449482130059807
5781845.871855045,8144440.0,2362594.1281449553,0.2900867497513586
3164153.610785982,3766382.0,602228.3892140179,0.1598957273091306
8360175.468466231,12639383.0,4279207.531533769,0.3385614259441121
6237459.434223935,7299303.0,1061843.565776065,0.14547191228752457
3082184.408182159,3972447.0,890262.5918178409,0.22410936931766262
3107539.903107414,3414249.0,306709.096892586,0.08983208222147418
6865226.015961656,8531737.0,1666510.9840383437,0.1953307965351421
4048468.7107370803,4756726.0,708257.2892629197,0.14889596105870292
1398366.8265345402,1993501.0,595134.1734654598,0.2985371833098954
7700840.980261183,11294395.0,3593554.0197388167,0.3181714487353078
7250001.477171763,9173800.0,1923798.5228282372,0.20970574056860158
1937461.0474828356,2485179.0,547717.9525171644,0.22039376339376937
1736800.3575397944,1275282.0,461518.3575397944,0.3618951396944318
5352608.266830128,8288269.0,2935660.7331698723,0.3541946736007087
2454229.430014668,3998482.0,1544252.569985332,0.3862097090809292
2539607.9207892655,4080029.0,1540421.0792107345,0.3775515025042063
3092351.0086010154,4165097.0,1072745.9913989846,0.2575560644563583
3940045.652817956,5920289.0,1980243.3471820438,0.3344842366955471
1766861.157437363,2094773.0,327911.84256263706,0.1565381273114734
2468589.646137703,3107003.0,638413.3538622968,0.20547561552476673
2817986.9010762307,3967346.0,1149359.0989237693,0.28970477970002345
3795157.8728378396,5723165.0,1928007.1271621604,0.33687778129097457
3460516.2817045692,4238917.0,778400.7182954308,0.1836319791813406
180103.08419479756,555863.0,375759.91580520244,0.6759937535061741
1765767.6276511764,2927889.0,1162121.3723488236,0.39691442276289285
