FECHA_CONEXION,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-12-07,5,0,1,0,94.1,13,822508
2024-12-08,6,0,0,1,67.2,10,566063
2024-12-09,0,1,0,0,55,14,666272
2024-12-10,1,1,0,0,100.5,7,1061939
2024-12-11,2,1,0,0,25,12,271311
2024-12-12,3,1,0,0,255.7,15,1961076
2024-12-13,4,1,0,0,260.1,21,2611058
2024-12-14,5,0,1,0,52.8,21,833109
2024-12-15,6,0,1,0,25.2,16,326086
2024-12-16,0,1,0,0,19,18,228739
2024-12-17,1,1,0,0,104.8,18,1127781
2024-12-18,2,1,0,0,98.6,15,1145801
2024-12-19,3,1,0,0,78.2,19,703608
2024-12-20,4,1,0,0,367.7,18,2910166
2024-12-21,5,0,1,0,39.7,15,274425
2024-12-22,6,0,1,0,81.8,23,699674
2024-12-23,0,1,0,0,95.6,29,956239
2024-12-24,1,1,0,0,103.2,23,1238100
2024-12-25,2,0,0,1,222.4,23,3413830
2024-12-26,3,1,0,0,75.2,23,973997
2024-12-27,4,1,0,0,63.2,28,818367
2024-12-28,5,0,1,0,230,22,2411430
2024-12-29,6,0,1,0,132.5,18,1430426
2024-12-30,0,1,0,0,85.4,22,1067722
2024-12-31,1,1,0,0,85.5,29,1278073
2025-01-01,2,0,0,1,36.3,29,499673
2025-01-02,3,1,0,0,119.5,32,1483470
2025-01-03,4,1,0,0,207.3,15,2131221
2025-01-04,5,0,1,0,407,25,4737315
2025-01-05,6,0,1,0,327.1,26,2960739
2025-01-06,0,0,0,1,579.6,27,6053416
2025-01-07,1,1,0,0,78.2,20,1088069
2025-01-08,2,1,0,0,85.6,17,818067
2025-01-09,3,1,0,0,280,23,4968543
2025-01-10,4,1,0,0,465.6,19,7446489
2025-01-11,5,0,1,0,207.7,23,3126333
2025-01-12,6,0,1,0,374,18,5588789
2025-01-13,0,1,0,0,249.9,21,4125708
2025-01-14,1,1,0,0,447.8,30,6084468
2025-01-15,2,1,0,0,749.4,30,9018048
2025-01-16,3,1,0,0,358.3,22,5722273
2025-01-17,4,1,0,0,460.2,25,6184249
2025-01-18,5,0,1,0,559,22,5787647
2025-01-19,6,0,1,0,586.4,25,5079613
2025-01-20,0,1,0,0,242.3,31,1830320
2025-01-21,1,1,0,0,392.5,33,4582898
2025-01-22,2,1,0,0,794,32,8371745
2025-01-23,3,1,0,0,520.5,34,5503747
2025-01-24,4,1,0,0,401.1,30,5191990
2025-01-25,5,0,1,0,195.4,21,2863816
2025-01-26,6,0,1,0,361.6,27,4414876
2025-01-27,0,1,0,0,376.6,21,4345208
2025-01-28,1,1,0,0,597.4,36,9143520
2025-01-29,2,1,0,0,482.5,34,6864083
2025-01-30,3,1,0,0,196.7,21,2470143
2025-01-31,4,1,0,0,43.4,31,762822
2025-02-01,5,0,1,0,336.1,17,3741027
2025-02-02,6,0,1,0,208.3,28,2420036
2025-02-03,0,1,0,0,237.6,26,4074507
2025-02-04,1,1,0,0,918.8,25,7274618
2025-02-05,2,1,0,0,591.8,35,7100830
2025-02-06,3,1,0,0,347.7,27,3578700
2025-02-07,4,1,0,0,376.1,31,5243020
2025-02-08,5,0,1,0,188.4,23,2678103
2025-02-09,6,0,1,0,194,26,2674205
2025-02-10,0,1,0,0,365.1,23,4418930
2025-02-11,1,1,0,0,267,36,2852952
2025-02-12,2,1,0,0,633.6,38,6777437
2025-02-13,3,1,0,0,178.4,34,1763336
2025-02-14,4,1,0,0,404.2,48,3857155
2025-02-15,5,0,1,0,542.4,34,5097880
2025-02-16,6,0,1,0,447.3,34,3943581
2025-02-17,0,1,0,0,223.6,46,1654933
2025-02-18,1,1,0,0,124.6,33,1209362
2025-02-19,2,1,0,0,330.1,31,4301032
2025-02-20,3,1,0,0,384,28,4343127
2025-02-21,4,1,0,0,156.9,38,2032047
2025-02-22,5,0,1,0,189.2,33,2271314
2025-02-23,6,0,1,0,213.6,30,1609592
2025-02-24,0,1,0,0,210.1,33,1377235
2025-02-25,1,1,0,0,460.5,33,4020875
2025-02-26,2,1,0,0,522.1,31,5092942
2025-02-27,3,1,0,0,844,31,6585070
2025-02-28,4,1,0,0,229.8,31,2090495
2025-03-01,5,0,1,0,558.2,18,3916732
2025-03-02,6,0,1,0,311.8,19,2427829
2025-03-03,0,1,0,0,128.1,24,1034685
2025-03-04,1,1,0,0,202.4,27,1291463
2025-03-05,2,1,0,0,494.5,22,4903203
2025-03-06,3,1,0,0,654.4,32,4081147
2025-03-07,4,1,0,0,218.6,27,1664809
2025-03-08,5,0,1,0,66.8,21,701207
2025-03-09,6,0,1,0,17.6,6,123725
2025-03-10,0,1,0,0,115.7,27,1042266
2025-03-11,1,1,0,0,545.4,25,6270872
2025-03-12,2,1,0,0,141.5,33,1589639
2025-03-13,3,1,0,0,240.6,35,2895945
2025-03-14,4,1,0,0,201.9,42,2414732
2025-03-15,5,0,1,0,784.3,22,5551411
2025-03-16,6,0,1,0,464.7,35,3555682
2025-03-17,0,1,0,0,381.7,40,1622316
2025-03-18,1,1,0,0,248.2,29,1096351
2025-03-19,2,1,0,0,524.6,36,3561974
2025-03-20,3,1,0,0,460.6,34,3918769
2025-03-21,4,1,0,0,687.2,48,4739360
2025-03-22,5,0,1,0,495.4,31,1982824
2025-03-23,6,0,1,0,1.7,36,7408
2025-03-24,0,0,0,1,0.6,36,2352
2025-03-25,1,1,0,0,190,30,553416
2025-03-26,2,1,0,0,654.8,27,2655968
2025-03-27,3,1,0,0,837.1,25,6542559
2025-03-28,4,1,0,0,593.3,32,3671621
2025-03-29,5,0,1,0,743,20,3455489
2025-03-30,6,0,1,0,92,17,1689618
2025-03-31,0,1,0,0,230.5,26,4234394
2025-04-01,1,1,0,0,323.9,20,3843658
2025-04-02,2,1,0,0,333,19,3336657
2025-04-03,3,1,0,0,0,4,10785
2025-04-04,4,1,0,0,8,21,227670
2025-04-05,5,0,1,0,89,14,2429901
2025-04-06,6,0,1,0,160,27,4843970
2025-04-07,0,1,0,0,265,11,8474511
2025-04-08,1,1,0,0,78,15,2397317
2025-04-09,2,1,0,0,110,25,3527568
2025-04-10,3,1,0,0,49,12,1205344
2025-04-11,4,1,0,0,50,15,1452949
2025-04-12,5,0,1,0,33,20,1040958
2025-04-13,6,0,1,0,22,35,768062
2025-04-14,0,1,0,0,52,16,1674642
2025-04-15,1,1,0,0,111,24,4234258
2025-04-16,2,1,0,0,126,12,3489593
2025-04-17,3,0,0,1,154,19,5137585
2025-04-18,4,0,0,1,7,10,231302
2025-04-19,5,0,1,0,112,22,3683196
2025-04-20,6,0,1,0,80,23,2982520
2025-04-21,0,1,0,0,204,15,5951557
2025-04-22,1,1,0,0,89,19,2764503
2025-04-23,2,1,0,0,21,18,628091
2025-04-24,3,1,0,0,140,24,4291236
2025-04-25,4,1,0,0,154,18,3761287
2025-04-26,5,0,1,0,180,19,4841004
2025-04-27,6,0,1,0,21,19,757559
2025-04-28,0,1,0,0,9,15,279691
2025-04-29,1,1,0,0,147,23,4828174
2025-04-30,2,1,0,0,123,20,3647100
2025-05-01,3,0,0,1,187,16,5107158
2025-05-02,4,1,0,0,3,10,68790
2025-05-03,5,0,1,0,0,7,8354
2025-05-04,6,0,1,0,163,24,5344300
2025-05-05,0,1,0,0,211,16,5429792
2025-05-06,1,1,0,0,225,24,7270189
2025-05-07,2,1,0,0,154,19,4134538
2025-05-08,3,1,0,0,9,14,231071
2025-05-09,4,1,0,0,256,20,8419794
2025-05-10,5,0,1,0,156,19,4457873
2025-05-11,6,0,1,0,240,25,8127362
2025-05-12,0,1,0,0,38,14,1170638
2025-05-13,1,1,0,0,158,21,5471798
2025-05-14,2,1,0,0,204,21,6430017
2025-05-15,3,1,0,0,158,21,3704830
2025-05-16,4,1,0,0,224,26,5770006
2025-05-17,5,0,1,0,174,20,4206478
2025-05-18,6,0,1,0,170,24,5192494
2025-05-19,0,1,0,0,141,20,3906988
2025-05-20,1,1,0,0,205,25,6124511
2025-05-21,2,1,0,0,9,23,257631
2025-05-22,3,1,0,0,179,15,4668067
2025-05-23,4,1,0,0,93,20,2884803
2025-05-24,5,0,1,0,146,27,4217393
2025-05-25,6,0,1,0,16,30,485796
2025-05-26,0,1,0,0,176,17,3729950
2025-05-27,1,1,0,0,220,19,6221577
2025-05-28,2,1,0,0,122,19,4039935
2025-05-29,3,1,0,0,9,19,286651
2025-05-30,4,1,0,0,13,15,344432
2025-05-31,5,0,1,0,141,19,4328497
2025-06-01,6,0,1,0,209,27,4401756
2025-06-02,0,0,0,1,263,26,6242490
2025-06-03,1,1,0,0,180,18,4712563
2025-06-04,2,1,0,0,151,25,4203595
2025-06-05,3,1,0,0,130,17,3556696
2025-06-06,4,1,0,0,154,29,4479027
2025-06-07,5,0,1,0,153,23,5757685
2025-06-08,6,0,1,0,151,44,5757661
