fechaconexion,area,nombrezona,comuna,model,es_festivo,tipo_dia,dia_semana,latitud,longitud,numeroconexiones,usagekb,porcentajeuso
2024-01-01,URBANA,046_ZW Sebastian Belalcazar,2,MR76,True,Festivo,Lunes,34.491.422,-7.654.522,23.0,502982,57.5
2024-01-02,URBANA,046_ZW Sebastian Belalcazar,2,MR76,False,Laboral,Martes,34.491.422,-7.654.522,19.0,1102370,130.9
2024-01-03,URBANA,046_ZW Sebastian Belalcazar,2,MR76,False,Laboral,Miércoles,34.491.422,-7.654.522,18.0,883463,72.9
2024-01-04,URBANA,046_ZW Sebastian Belalcazar,2,MR76,False,Laboral,Jueves,34.491.422,-7.654.522,25.0,1049986,99.4
2024-01-05,URBANA,046_ZW Sebastian Belalcazar,2,MR76,False,Laboral,Viernes,34.491.422,-7.654.522,26.0,2075,0.2
2024-01-06,URBANA,046_ZW Sebastian Belalcazar,2,MR76,False,Fin de Semana,Sábado,34.491.422,-7.654.522,31.0,11650,1.5
2024-01-07,URBANA,046_ZW Sebastian Belalcazar,2,MR76,False,Fin de Semana,Domingo,34.491.422,-7.654.522,29.0,1986703,197.9
2024-01-08,URBANA,046_ZW Sebastian Belalcazar,2,MR76,True,Festivo,Lunes,34.491.422,-7.654.522,19.0,2639278,167.4
2024-01-09,URBANA,046_ZW Sebastian Belalcazar,2,MR76,False,Laboral,Martes,34.491.422,-7.654.522,11.0,883219,68.2
2024-01-10,URBANA,046_ZW Sebastian Belalcazar,2,MR76,False,Laboral,Miércoles,34.491.422,-7.654.522,10.0,444041,36.8
2024-01-11,URBANA,046_ZW Sebastian Belalcazar,2,MR76,False,Laboral,Jueves,34.491.422,-7.654.522,8.0,213506,19.8
2024-01-12,URBANA,046_ZW Sebastian Belalcazar,2,MR76,False,Laboral,Viernes,34.491.422,-7.654.522,14.0,547414,47.1
2024-01-13,URBANA,046_ZW Sebastian Belalcazar,2,MR76,False,Fin de Semana,Sábado,34.491.422,-7.654.522,11.0,368762,41.0
2024-01-14,URBANA,046_ZW Sebastian Belalcazar,2,MR76,False,Fin de Semana,Domingo,34.491.422,-7.654.522,17.0,860602,108.7
2024-01-15,URBANA,046_ZW Sebastian Belalcazar,2,MR76,False,Laboral,Lunes,34.491.422,-7.654.522,8.0,91408,13.2
2024-01-16,URBANA,046_ZW Sebastian Belalcazar,2,MR76,False,Laboral,Martes,34.491.422,-7.654.522,9.0,89032,10.4
2024-01-17,URBANA,046_ZW Sebastian Belalcazar,2,MR76,False,Laboral,Miércoles,34.491.422,-7.654.522,12.0,389340,38.9
2024-01-18,URBANA,046_ZW Sebastian Belalcazar,2,MR76,False,Laboral,Jueves,34.491.422,-7.654.522,14.0,1614943,134.6
2024-01-19,URBANA,046_ZW Sebastian Belalcazar,2,MR76,False,Laboral,Viernes,34.491.422,-7.654.522,14.0,577771,37.6
2024-01-20,URBANA,046_ZW Sebastian Belalcazar,2,MR76,False,Fin de Semana,Sábado,34.491.422,-7.654.522,16.0,1170254,90.4
2024-01-21,URBANA,046_ZW Sebastian Belalcazar,2,MR76,False,Fin de Semana,Domingo,34.491.422,-7.654.522,23.0,2929855,226.3
2024-01-22,URBANA,046_ZW Sebastian Belalcazar,2,MR76,False,Laboral,Lunes,34.491.422,-7.654.522,11.0,363583,34.7
2024-01-23,URBANA,046_ZW Sebastian Belalcazar,2,MR76,False,Laboral,Martes,34.491.422,-7.654.522,12.0,1602706,148.4
2024-01-24,URBANA,046_ZW Sebastian Belalcazar,2,MR76,False,Laboral,Miércoles,34.491.422,-7.654.522,7.0,247191,19.8
2024-01-25,URBANA,046_ZW Sebastian Belalcazar,2,MR76,False,Laboral,Jueves,34.491.422,-7.654.522,6.0,18564,1.2
2024-01-26,URBANA,046_ZW Sebastian Belalcazar,2,MR76,False,Laboral,Viernes,34.491.422,-7.654.522,17.0,910805,66.1
2024-01-27,URBANA,046_ZW Sebastian Belalcazar,2,MR76,False,Fin de Semana,Sábado,34.491.422,-7.654.522,16.0,300491,24.2
2024-01-28,URBANA,046_ZW Sebastian Belalcazar,2,MR76,False,Fin de Semana,Domingo,34.491.422,-7.654.522,19.0,195407,19.0
