fechaconexion,area,nombrezona,comuna,model,es_festivo,tipo_dia,dia_semana,latitud,longitud,numeroconexiones,usagekb,porcentajeuso
2024-01-01,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,True,Festivo,Lunes,341.385,-7.649.547,40.0,140880,16.1
2024-01-02,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,False,Laboral,Martes,341.385,-7.649.547,26.0,3946232,468.7000000000001
2024-01-03,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,False,Laboral,Miércoles,341.385,-7.649.547,27.0,2221286,183.3
2024-01-04,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,False,Laboral,Jueves,341.385,-7.649.547,21.0,1794687,169.79999999999998
2024-01-05,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,False,Laboral,Viernes,341.385,-7.649.547,43.0,747300,69.0
2024-01-06,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,False,Fin de Semana,Sábado,341.385,-7.649.547,18.0,13384,1.8
2024-01-07,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,False,Fin de Semana,Domingo,341.385,-7.649.547,52.0,536511,53.400000000000006
2024-01-08,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,True,Festivo,Lunes,341.385,-7.649.547,43.0,8130,0.5
2024-01-09,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,False,Laboral,Martes,341.385,-7.649.547,38.0,14530,1.1
2024-01-10,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,False,Laboral,Miércoles,341.385,-7.649.547,46.0,6635,0.6
2024-01-11,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,False,Laboral,Jueves,341.385,-7.649.547,41.0,7522,0.7
2024-01-12,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,False,Laboral,Viernes,341.385,-7.649.547,32.0,9184,0.7999999999999999
2024-01-13,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,False,Fin de Semana,Sábado,341.385,-7.649.547,32.0,3867,0.4
2024-01-14,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,False,Fin de Semana,Domingo,341.385,-7.649.547,31.0,3833,0.5
2024-01-15,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,False,Laboral,Lunes,341.385,-7.649.547,38.0,2654,0.4
2024-01-16,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,False,Laboral,Martes,341.385,-7.649.547,24.0,3785,0.4
2024-01-17,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,False,Laboral,Miércoles,341.385,-7.649.547,45.0,29322,3.0
2024-01-18,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,False,Laboral,Jueves,341.385,-7.649.547,43.0,3127,0.3
