fechaconexion,area,nombrezona,comuna,model,es_festivo,tipo_dia,dia_semana,latitud,longitud,numeroconexiones,usagekb,porcentajeuso
2024-01-01,URBANA,040_ZW Polideportivo Torres Comfandi,5,MR76,True,Festivo,Lunes,3.4743,-7.649.963,26.0,857560,98.1
2024-01-02,URBANA,040_ZW Polideportivo Torres Comfandi,5,MR76,False,Laboral,Martes,3.4743,-7.649.963,19.0,736693,87.5
2024-01-03,URBANA,040_ZW Polideportivo Torres Comfandi,5,MR76,False,Laboral,Miércoles,3.4743,-7.649.963,24.0,911903,75.3
2024-01-04,URBANA,040_ZW Polideportivo Torres Comfandi,5,MR76,False,Laboral,Jueves,3.4743,-7.649.963,14.0,1377029,130.3
2024-01-05,URBANA,040_ZW Polideportivo Torres Comfandi,5,MR76,False,Laboral,Viernes,3.4743,-7.649.963,26.0,2826050,260.7
2024-01-06,URBANA,040_ZW Polideportivo Torres Comfandi,5,MR76,False,Fin de Semana,Sábado,3.4743,-7.649.963,33.0,2611634,340.5
2024-01-07,URBANA,040_ZW Polideportivo Torres Comfandi,5,MR76,False,Fin de Semana,Domingo,3.4743,-7.649.963,38.0,2838416,282.8
2024-01-08,URBANA,040_ZW Polideportivo Torres Comfandi,5,MR76,True,Festivo,Lunes,3.4743,-7.649.963,34.0,1333452,84.5
2024-01-09,URBANA,040_ZW Polideportivo Torres Comfandi,5,MR76,False,Laboral,Martes,3.4743,-7.649.963,35.0,858312,66.3
2024-01-10,URBANA,040_ZW Polideportivo Torres Comfandi,5,MR76,False,Laboral,Miércoles,3.4743,-7.649.963,36.0,1391163,115.4
2024-01-11,URBANA,040_ZW Polideportivo Torres Comfandi,5,MR76,False,Laboral,Jueves,3.4743,-7.649.963,32.0,1207001,112.2
2024-01-12,URBANA,040_ZW Polideportivo Torres Comfandi,5,MR76,False,Laboral,Viernes,3.4743,-7.649.963,24.0,1259799,108.4
2024-01-13,URBANA,040_ZW Polideportivo Torres Comfandi,5,MR76,False,Fin de Semana,Sábado,3.4743,-7.649.963,36.0,1175904,130.7
2024-01-14,URBANA,040_ZW Polideportivo Torres Comfandi,5,MR76,False,Fin de Semana,Domingo,3.4743,-7.649.963,33.0,3075396,388.6
2024-01-15,URBANA,040_ZW Polideportivo Torres Comfandi,5,MR76,False,Laboral,Lunes,3.4743,-7.649.963,34.0,869464,125.7
