fechaconexion,area,nombrezona,comuna,model,es_festivo,tipo_dia,dia_semana,latitud,longitud,numeroconexiones,usagekb,porcentajeuso
2024-01-01,RURAL,062_Pichinde,99,MR76,True,Festivo,Lunes,3.439.863,-76.617.903,28.0,998953,
2024-01-02,RURAL,062_Pichinde,99,MR76,False,Laboral,Martes,3.439.863,-76.617.903,23.0,2080172,
2024-01-03,RURAL,062_Pichinde,99,MR76,False,Laboral,Miércoles,3.439.863,-76.617.903,22.0,2042271,112.5448
2024-01-04,RURAL,062_Pichinde,99,MR76,False,Laboral,Jueves,3.439.863,-76.617.903,25.0,1776470,78321.2
2024-01-05,RURAL,062_Pichinde,99,MR76,False,Laboral,Viernes,3.439.863,-76.617.903,36.0,2629932,
2024-01-06,RURAL,062_Pichinde,99,MR76,False,Fin de Semana,Sábado,3.439.863,-76.617.903,25.0,2222807,
2024-01-07,RURAL,062_Pichinde,99,MR76,False,Fin de Semana,Domingo,3.439.863,-76.617.903,55.0,3576284,
2024-01-08,RURAL,062_Pichinde,99,MR76,True,Festivo,Lunes,3.439.863,-76.617.903,33.0,1285935,49263.7
2024-01-09,RURAL,062_Pichinde,99,MR76,False,Laboral,Martes,3.439.863,-76.617.903,22.0,161631,
2024-01-10,RURAL,062_Pichinde,99,MR76,False,Laboral,Miércoles,3.439.863,-76.617.903,25.0,6788727,
2024-01-11,RURAL,062_Pichinde,99,MR76,False,Laboral,Jueves,3.439.863,-76.617.903,39.0,2186984,
2024-01-12,RURAL,062_Pichinde,99,MR76,False,Laboral,Viernes,3.439.863,-76.617.903,29.0,1449801,
2024-01-13,RURAL,062_Pichinde,99,MR76,False,Fin de Semana,Sábado,3.439.863,-76.617.903,60.0,3810614,
2024-01-14,RURAL,062_Pichinde,99,MR76,False,Fin de Semana,Domingo,3.439.863,-76.617.903,32.0,1251873,2328.5
2024-01-15,RURAL,062_Pichinde,99,MR76,False,Laboral,Lunes,3.439.863,-76.617.903,22.0,855053,
2024-01-16,RURAL,062_Pichinde,99,MR76,False,Laboral,Martes,3.439.863,-76.617.903,40.0,3542830,62996.5
2024-01-17,RURAL,062_Pichinde,99,MR76,False,Laboral,Miércoles,3.439.863,-76.617.903,30.0,1440132,
2024-01-18,RURAL,062_Pichinde,99,MR76,False,Laboral,Jueves,3.439.863,-76.617.903,35.0,5091704,
2024-01-19,RURAL,062_Pichinde,99,MR76,False,Laboral,Viernes,3.439.863,-76.617.903,41.0,3796132,713.899
2024-01-20,RURAL,062_Pichinde,99,MR76,False,Fin de Semana,Sábado,3.439.863,-76.617.903,24.0,1618927,
2024-01-21,RURAL,062_Pichinde,99,MR76,False,Fin de Semana,Domingo,3.439.863,-76.617.903,34.0,3913900,
2024-01-22,RURAL,062_Pichinde,99,MR76,False,Laboral,Lunes,3.439.863,-76.617.903,34.0,2881061,
2024-01-23,RURAL,062_Pichinde,99,MR76,False,Laboral,Martes,3.439.863,-76.617.903,60.0,41627263,
2024-01-24,RURAL,062_Pichinde,99,MR76,False,Laboral,Miércoles,3.439.863,-76.617.903,52.0,34485304,
2024-01-25,RURAL,062_Pichinde,99,MR76,False,Laboral,Jueves,3.439.863,-76.617.903,43.0,5732958,
2024-01-26,RURAL,062_Pichinde,99,MR76,False,Laboral,Viernes,3.439.863,-76.617.903,42.0,3482,
2024-01-27,RURAL,062_Pichinde,99,MR76,False,Fin de Semana,Sábado,3.439.863,-76.617.903,28.0,35349,
2024-01-28,RURAL,062_Pichinde,99,MR76,False,Fin de Semana,Domingo,3.439.863,-76.617.903,42.0,4063,
2024-01-29,RURAL,062_Pichinde,99,MR76,False,Laboral,Lunes,3.439.863,-76.617.903,39.0,927586,
2024-01-30,RURAL,062_Pichinde,99,MR76,False,Laboral,Martes,3.439.863,-76.617.903,66.0,2305655,
2024-01-31,RURAL,062_Pichinde,99,MR76,False,Laboral,Miércoles,3.439.863,-76.617.903,66.0,119900,
2024-02-01,RURAL,062_Pichinde,99,MR76,False,Laboral,Jueves,3.439.863,-76.617.903,51.0,1896277,
2024-02-02,RURAL,062_Pichinde,99,MR76,False,Laboral,Viernes,3.439.863,-76.617.903,64.0,5057862,
2024-02-03,RURAL,062_Pichinde,99,MR76,False,Fin de Semana,Sábado,3.439.863,-76.617.903,25.0,930274,
2024-02-04,RURAL,062_Pichinde,99,MR76,False,Fin de Semana,Domingo,3.439.863,-76.617.903,33.0,2694313,
2024-02-05,RURAL,062_Pichinde,99,MR76,False,Laboral,Lunes,3.439.863,-76.617.903,61.0,84534,937.5
2024-02-06,RURAL,062_Pichinde,99,MR76,False,Laboral,Martes,3.439.863,-76.617.903,58.0,223877,0.613
2024-02-07,RURAL,062_Pichinde,99,MR76,False,Laboral,Miércoles,3.439.863,-76.617.903,69.0,135266,
2024-02-08,RURAL,062_Pichinde,99,MR76,False,Laboral,Jueves,3.439.863,-76.617.903,26.0,2510259,155635.9
2024-02-09,RURAL,062_Pichinde,99,MR76,False,Laboral,Viernes,3.439.863,-76.617.903,71.0,4216982,
2024-02-10,RURAL,062_Pichinde,99,MR76,False,Fin de Semana,Sábado,3.439.863,-76.617.903,47.0,822850,534.25
2024-02-11,RURAL,062_Pichinde,99,MR76,False,Fin de Semana,Domingo,3.439.863,-76.617.903,42.0,1022517,
2024-02-12,RURAL,062_Pichinde,99,MR76,False,Laboral,Lunes,3.439.863,-76.617.903,74.0,2462948,
2024-02-13,RURAL,062_Pichinde,99,MR76,False,Laboral,Martes,3.439.863,-76.617.903,94.0,8846037,
2024-02-14,RURAL,062_Pichinde,99,MR76,False,Laboral,Miércoles,3.439.863,-76.617.903,97.0,12485887,
2024-02-15,RURAL,062_Pichinde,99,MR76,False,Laboral,Jueves,3.439.863,-76.617.903,69.0,1192505,
2024-02-16,RURAL,062_Pichinde,99,MR76,False,Laboral,Viernes,3.439.863,-76.617.903,81.0,245462,54.739
2024-02-17,RURAL,062_Pichinde,99,MR76,False,Fin de Semana,Sábado,3.439.863,-76.617.903,48.0,3635953,
