fechaconexion,area,nombrezona,comuna,model,es_festivo,tipo_dia,dia_semana,latitud,longitud,numeroconexiones,usagekb,porcentajeuso
2024-01-01,URBANA,042_ZW Parque Mariano Ramos,16,MR76,True,Festivo,Lunes,34.059.797,-76.517.618,30.0,3130,0.4
2024-01-02,URBANA,042_ZW Parque Mariano Ramos,16,MR76,False,Laboral,Martes,34.059.797,-76.517.618,29.0,9180,1.1
2024-01-03,URBANA,042_ZW Parque Mariano Ramos,16,MR76,False,Laboral,Miércoles,34.059.797,-76.517.618,32.0,21320,1.8
2024-01-04,URBANA,042_ZW Parque Mariano Ramos,16,MR76,False,Laboral,Jueves,34.059.797,-76.517.618,28.0,9835,0.9
2024-01-05,URBANA,042_ZW Parque Mariano Ramos,16,MR76,False,Laboral,Viernes,34.059.797,-76.517.618,38.0,9669,0.9
2024-01-06,URBANA,042_ZW Parque Mariano Ramos,16,MR76,False,Fin de Semana,Sábado,34.059.797,-76.517.618,51.0,5760,0.8
2024-01-07,URBANA,042_ZW Parque Mariano Ramos,16,MR76,False,Fin de Semana,Domingo,34.059.797,-76.517.618,36.0,5106,0.5
2024-01-08,URBANA,042_ZW Parque Mariano Ramos,16,MR76,True,Festivo,Lunes,34.059.797,-76.517.618,42.0,2568,0.2
2024-01-09,URBANA,042_ZW Parque Mariano Ramos,16,MR76,False,Laboral,Martes,34.059.797,-76.517.618,26.0,4864,0.4
2024-01-10,URBANA,042_ZW Parque Mariano Ramos,16,MR76,False,Laboral,Miércoles,34.059.797,-76.517.618,38.0,4723,0.4
2024-01-11,URBANA,042_ZW Parque Mariano Ramos,16,MR76,False,Laboral,Jueves,34.059.797,-76.517.618,36.0,7860,0.7
2024-01-12,URBANA,042_ZW Parque Mariano Ramos,16,MR76,False,Laboral,Viernes,34.059.797,-76.517.618,41.0,9675,0.8
2024-01-13,URBANA,042_ZW Parque Mariano Ramos,16,MR76,False,Fin de Semana,Sábado,34.059.797,-76.517.618,29.0,4265,0.5
2024-01-14,URBANA,042_ZW Parque Mariano Ramos,16,MR76,False,Fin de Semana,Domingo,34.059.797,-76.517.618,28.0,3194,0.4
2024-01-15,URBANA,042_ZW Parque Mariano Ramos,16,MR76,False,Laboral,Lunes,34.059.797,-76.517.618,36.0,5780,0.8
2024-01-16,URBANA,042_ZW Parque Mariano Ramos,16,MR76,False,Laboral,Martes,34.059.797,-76.517.618,36.0,95413,11.2
2024-01-17,URBANA,042_ZW Parque Mariano Ramos,16,MR76,False,Laboral,Miércoles,34.059.797,-76.517.618,52.0,13067,1.3
2024-01-18,URBANA,042_ZW Parque Mariano Ramos,16,MR76,False,Laboral,Jueves,34.059.797,-76.517.618,34.0,5135,0.4
2024-01-19,URBANA,042_ZW Parque Mariano Ramos,16,MR76,False,Laboral,Viernes,34.059.797,-76.517.618,41.0,13469,0.9
2024-01-20,URBANA,042_ZW Parque Mariano Ramos,16,MR76,False,Fin de Semana,Sábado,34.059.797,-76.517.618,26.0,4507,0.3
2024-01-21,URBANA,042_ZW Parque Mariano Ramos,16,MR76,False,Fin de Semana,Domingo,34.059.797,-76.517.618,28.0,3719,0.3
