fechaconexion,area,nombrezona,comuna,model,es_festivo,tipo_dia,dia_semana,latitud,longitud,numeroconexiones,usagekb,porcentajeuso
2024-12-19,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Jueves,340.789,-7.647.381,10.0,98283,3.46
2024-12-20,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Viernes,340.789,-7.647.381,26.0,1005929,33.2
2024-12-21,URBANA,007_ZW Parque Pizamos,21,MR76,False,Fin de Semana,Sábado,340.789,-7.647.381,16.0,20729,0.8
2024-12-22,URBANA,007_ZW Parque Pizamos,21,MR76,False,Fin de Semana,Domingo,340.789,-7.647.381,21.0,143931,4.49
2024-12-23,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Lunes,340.789,-7.647.381,23.0,2111377,84.2
2024-12-24,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Martes,340.789,-7.647.381,15.0,1096737,45.9
2024-12-25,URBANA,007_ZW Parque Pizamos,21,MR76,True,Festivo,Miércoles,340.789,-7.647.381,17.0,679529,24.1
2024-12-26,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Jueves,340.789,-7.647.381,15.0,3201984,117.0
2024-12-27,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Viernes,340.789,-7.647.381,8.0,583510,17.9
2024-12-28,URBANA,007_ZW Parque Pizamos,21,MR76,False,Fin de Semana,Sábado,340.789,-7.647.381,12.0,1298779,55.2
2024-12-29,URBANA,007_ZW Parque Pizamos,21,MR76,False,Fin de Semana,Domingo,340.789,-7.647.381,12.0,1963189,60.8
2024-12-30,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Lunes,340.789,-7.647.381,20.0,1507796,61.7
2024-12-31,RURAL,007_ZW Parque Pizamos,21,MR76,False,Laboral,Martes,340.789,-7.647.381,19.0,606354,32.7
2025-01-01,URBANA,007_ZW Parque Pizamos,21,MR76,True,Festivo,Miércoles,340.789,-7.647.381,27.0,1532230,104.0
2025-01-02,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Jueves,340.789,-7.647.381,18.0,1365167,49.0
2025-01-03,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Viernes,340.789,-7.647.381,4.0,19,0.0
2025-01-05,URBANA,007_ZW Parque Pizamos,21,MR76,False,Fin de Semana,Domingo,340.789,-7.647.381,12.0,310789,9.0
2025-01-06,URBANA,007_ZW Parque Pizamos,21,MR76,True,Festivo,Lunes,340.789,-7.647.381,21.0,2900634,78.0
2025-01-07,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Martes,340.789,-7.647.381,27.0,4465528,135.0
2025-01-08,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Miércoles,340.789,-7.647.381,17.0,2544887,74.0
2025-01-09,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Jueves,340.789,-7.647.381,27.0,1423344,41.0
2025-01-10,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Viernes,340.789,-7.647.381,26.0,1974670,55.0
2025-01-11,URBANA,007_ZW Parque Pizamos,21,MR76,False,Fin de Semana,Sábado,340.789,-7.647.381,30.0,728816,21.0
2025-01-12,URBANA,007_ZW Parque Pizamos,21,MR76,False,Fin de Semana,Domingo,340.789,-7.647.381,36.0,1665687,45.0
2025-01-13,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Lunes,340.789,-7.647.381,27.0,3851867,128.0
2025-01-14,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Martes,340.789,-7.647.381,34.0,1916710,63.0
2025-01-15,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Miércoles,340.789,-7.647.381,26.0,1517995,53.0
2025-01-16,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Jueves,340.789,-7.647.381,29.0,3711327,118.0
2025-01-17,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Viernes,340.789,-7.647.381,30.0,2080129,68.0
2025-01-18,URBANA,007_ZW Parque Pizamos,21,MR76,False,Fin de Semana,Sábado,340.789,-7.647.381,38.0,3584365,118.0
2025-01-19,URBANA,007_ZW Parque Pizamos,21,MR76,False,Fin de Semana,Domingo,340.789,-7.647.381,44.0,4724785,146.0
2025-01-20,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Lunes,340.789,-7.647.381,28.0,1480253,46.0
2025-01-21,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Martes,340.789,-7.647.381,36.0,2220111,62.0
2025-01-22,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Miércoles,340.789,-7.647.381,32.0,4439638,132.0
2025-01-23,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Jueves,340.789,-7.647.381,53.0,5128326,128.0
2025-01-24,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Viernes,340.789,-7.647.381,55.0,7298412,219.0
2025-01-25,URBANA,007_ZW Parque Pizamos,21,MR76,False,Fin de Semana,Sábado,340.789,-7.647.381,25.0,3705802,100.0
2025-01-26,URBANA,007_ZW Parque Pizamos,21,MR76,False,Fin de Semana,Domingo,340.789,-7.647.381,42.0,2436213,62.0
2025-01-27,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Lunes,340.789,-7.647.381,30.0,2599971,69.0
2025-01-28,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Martes,340.789,-7.647.381,44.0,3725142,113.0
2025-01-29,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Miércoles,340.789,-7.647.381,54.0,5508388,152.0
2025-01-30,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Jueves,340.789,-7.647.381,56.0,2539883,94.0
2025-01-31,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Viernes,340.789,-7.647.381,40.0,2837408,154.0
2025-02-01,URBANA,007_ZW Parque Pizamos,21,MR76,False,Fin de Semana,Sábado,340.789,-7.647.381,37.0,2532197,89.0
2025-02-02,URBANA,007_ZW Parque Pizamos,21,MR76,False,Fin de Semana,Domingo,340.789,-7.647.381,52.0,4033500,119.0
2025-02-03,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Lunes,340.789,-7.647.381,33.0,1797319,70.0
2025-02-04,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Martes,340.789,-7.647.381,43.0,2476953,88.0
2025-02-05,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Miércoles,340.789,-7.647.381,35.0,3439881,142.0
2025-02-06,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Jueves,340.789,-7.647.381,41.0,3043280,112.0
2025-02-07,URBANA,007_ZW Parque Pizamos,21,MR76,False,Laboral,Viernes,340.789,-7.647.381,36.0,3881355,132.0
2025-02-08,URBANA,007_ZW Parque Pizamos,21,MR76,False,Fin de Semana,Sábado,340.789,-7.647.381,35.0,1374462,51.0
