fechaconexion,area,nombrezona,comuna,model,es_festivo,tipo_dia,dia_semana,latitud,longitud,numeroconexiones,usagekb,porcentajeuso
2024-01-01,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,True,Festivo,Lunes,337.744,-7.655.475,21.0,5626077,643.6
2024-01-02,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Martes,337.744,-7.655.475,13.0,5461770,648.8
2024-01-03,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Miércoles,337.744,-7.655.475,15.0,2077623,171.4
2024-01-04,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Jueves,337.744,-7.655.475,16.0,3530188,334.1
2024-01-05,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Viernes,337.744,-7.655.475,24.0,6590836,607.9
2024-01-06,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Fin de Semana,Sábado,337.744,-7.655.475,20.0,97720,12.7
2024-01-07,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Fin de Semana,Domingo,337.744,-7.655.475,17.0,2169,0.2
2024-01-08,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,True,Festivo,Lunes,337.744,-7.655.475,25.0,8951104,567.7
2024-01-09,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Martes,337.744,-7.655.475,14.0,5434108,419.3
2024-01-10,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Miércoles,337.744,-7.655.475,18.0,5027731,416.8
2024-01-11,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Jueves,337.744,-7.655.475,19.0,6962326,647.1
2024-01-12,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Viernes,337.744,-7.655.475,21.0,5521179,475.4
2024-01-13,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Fin de Semana,Sábado,337.744,-7.655.475,18.0,4302267,477.9
2024-01-14,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Fin de Semana,Domingo,337.744,-7.655.475,24.0,75072,9.5
2024-01-15,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Lunes,337.744,-7.655.475,28.0,10536,1.5
2024-01-16,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Martes,337.744,-7.655.475,18.0,626,0.1
2024-01-17,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Miércoles,337.744,-7.655.475,26.0,5169,0.5
2024-01-18,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Jueves,337.744,-7.655.475,18.0,3415,0.3
2024-01-19,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Viernes,337.744,-7.655.475,27.0,6697,0.4
2024-01-20,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Fin de Semana,Sábado,337.744,-7.655.475,19.0,4843,0.4
2024-01-21,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Fin de Semana,Domingo,337.744,-7.655.475,20.0,13107,1.0
2024-01-22,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Lunes,337.744,-7.655.475,23.0,3445,0.3
2024-01-23,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Martes,337.744,-7.655.475,15.0,2069,0.2
2024-01-24,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Miércoles,337.744,-7.655.475,19.0,1144986,91.5
2024-01-25,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Jueves,337.744,-7.655.475,15.0,429984,28.8
2024-01-26,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Viernes,337.744,-7.655.475,20.0,3457386,251.0
2024-01-27,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Fin de Semana,Sábado,337.744,-7.655.475,11.0,1044005,84.1
2024-01-28,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Fin de Semana,Domingo,337.744,-7.655.475,15.0,3063513,298.0
2024-01-29,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Lunes,337.744,-7.655.475,21.0,4582606,393.7
2024-01-30,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Martes,337.744,-7.655.475,22.0,3746885,414.0
2024-01-31,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Miércoles,337.744,-7.655.475,26.0,2540819,243.3
2024-02-01,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Jueves,337.744,-7.655.475,26.0,4097551,294.6
2024-02-02,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Viernes,337.744,-7.655.475,12.0,1667649,174.6
2024-02-03,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Fin de Semana,Sábado,337.744,-7.655.475,20.0,3742043,210.9
2024-02-04,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Fin de Semana,Domingo,337.744,-7.655.475,21.0,2996978,187.4
2024-02-05,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Lunes,337.744,-7.655.475,16.0,3082905,204.8
2024-02-06,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Martes,337.744,-7.655.475,15.0,304128,20.4
2024-02-07,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Miércoles,337.744,-7.655.475,13.0,469329,28.4
2024-02-08,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Jueves,337.744,-7.655.475,22.0,1975977,145.4
2024-02-09,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Viernes,337.744,-7.655.475,23.0,1323346,110.0
2024-02-10,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Fin de Semana,Sábado,337.744,-7.655.475,35.0,1473532,92.3
2024-02-11,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Fin de Semana,Domingo,337.744,-7.655.475,24.0,4613473,343.3
2024-02-12,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Lunes,337.744,-7.655.475,28.0,133339,12.9
2024-02-13,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Martes,337.744,-7.655.475,24.0,4874,0.6
2024-02-14,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Miércoles,337.744,-7.655.475,15.0,5575,0.7
2024-02-15,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Jueves,337.744,-7.655.475,18.0,3983,0.3
2024-02-16,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Viernes,337.744,-7.655.475,27.0,19302,1.8
2024-02-17,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Fin de Semana,Sábado,337.744,-7.655.475,26.0,6280,0.6
2024-02-18,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Fin de Semana,Domingo,337.744,-7.655.475,22.0,6311,0.5
2024-02-19,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Lunes,337.744,-7.655.475,23.0,2440945,166.6
2024-02-20,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Martes,337.744,-7.655.475,17.0,7036667,576.3
2024-02-21,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Miércoles,337.744,-7.655.475,27.0,11397267,987.9
2024-02-22,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Jueves,337.744,-7.655.475,21.0,2125580,138.9
2024-02-23,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Laboral,Viernes,337.744,-7.655.475,21.0,9741312,684.7
2024-02-24,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Fin de Semana,Sábado,337.744,-7.655.475,32.0,3025569,240.9
2024-02-25,URBANA,014_ZW Centro Cultural Alto Jordan,18,MR76,False,Fin de Semana,Domingo,337.744,-7.655.475,41.0,11513216,655.5
