fechaconexion,area,nombrezona,comuna,model,es_festivo,tipo_dia,dia_semana,latitud,longitud,numeroconexiones,usagekb,porcentajeuso
2024-01-01,URBANA,015_ZW Centro Cultural Comuna 13,13,MR76,True,Festivo,Lunes,342.853,-7.649.725,19.0,24708,2.8
2024-01-02,URBANA,015_ZW Centro Cultural Comuna 13,13,MR76,False,Laboral,Martes,342.853,-7.649.725,24.0,11925,1.4
2024-01-03,URBANA,015_ZW Centro Cultural Comuna 13,13,MR76,False,Laboral,Miércoles,342.853,-7.649.725,22.0,5857,0.5
2024-01-04,URBANA,015_ZW Centro Cultural Comuna 13,13,MR76,False,Laboral,Jueves,342.853,-7.649.725,15.0,1637,0.2
2024-01-05,URBANA,015_ZW Centro Cultural Comuna 13,13,MR76,False,Laboral,Viernes,342.853,-7.649.725,14.0,1654006,152.6
2024-01-06,URBANA,015_ZW Centro Cultural Comuna 13,13,MR76,False,Fin de Semana,Sábado,342.853,-7.649.725,16.0,1632214,212.8
2024-01-07,URBANA,015_ZW Centro Cultural Comuna 13,13,MR76,False,Fin de Semana,Domingo,342.853,-7.649.725,14.0,1871862,186.5
2024-01-08,URBANA,015_ZW Centro Cultural Comuna 13,13,MR76,True,Festivo,Lunes,342.853,-7.649.725,17.0,2464932,156.3
2024-01-09,URBANA,015_ZW Centro Cultural Comuna 13,13,MR76,False,Laboral,Martes,342.853,-7.649.725,50.0,6491785,501.0
2024-01-10,URBANA,015_ZW Centro Cultural Comuna 13,13,MR76,False,Laboral,Miércoles,342.853,-7.649.725,14.0,5345662,443.1
2024-01-11,URBANA,015_ZW Centro Cultural Comuna 13,13,MR76,False,Laboral,Jueves,342.853,-7.649.725,18.0,11301065,1050.3
2024-01-12,URBANA,015_ZW Centro Cultural Comuna 13,13,MR76,False,Laboral,Viernes,342.853,-7.649.725,29.0,11397338,981.3
2024-01-13,URBANA,015_ZW Centro Cultural Comuna 13,13,MR76,False,Fin de Semana,Sábado,342.853,-7.649.725,20.0,7681743,853.2
