fechaconexion,area,nombrezona,comuna,model,es_festivo,tipo_dia,dia_semana,latitud,longitud,numeroconexiones,usagekb,porcentajeuso
2024-01-01,URBANA,024_ZW Museo La Tertualia,2,MR76,True,Festivo,Lunes,345.044,-7.654.515,60.0,5654861,646.9
2024-01-02,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Laboral,Martes,345.044,-7.654.515,84.0,925250,109.9
2024-01-03,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Laboral,Miércoles,345.044,-7.654.515,93.0,776186,64.1
2024-01-04,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Laboral,Jueves,345.044,-7.654.515,93.0,3582851,339.1
2024-01-05,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Laboral,Viernes,345.044,-7.654.515,103.0,4630129,427.1
2024-01-06,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Fin de Semana,Sábado,345.044,-7.654.515,94.0,3653597,476.4
2024-01-07,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Fin de Semana,Domingo,345.044,-7.654.515,106.0,3556626,354.4
2024-01-08,URBANA,024_ZW Museo La Tertualia,2,MR76,True,Festivo,Lunes,345.044,-7.654.515,89.0,1594963,101.2
2024-01-09,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Laboral,Martes,345.044,-7.654.515,84.0,4136113,319.1
2024-01-10,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Laboral,Miércoles,345.044,-7.654.515,90.0,4810227,398.7
2024-01-11,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Laboral,Jueves,345.044,-7.654.515,92.0,1581690,147.0
2024-01-12,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Laboral,Viernes,345.044,-7.654.515,114.0,29148,2.5
2024-01-13,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Fin de Semana,Sábado,345.044,-7.654.515,110.0,13208,1.5
2024-01-14,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Fin de Semana,Domingo,345.044,-7.654.515,96.0,223476,28.200000000000003
2024-01-15,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Laboral,Lunes,345.044,-7.654.515,73.0,17808,2.6
2024-01-16,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Laboral,Martes,345.044,-7.654.515,59.0,1142328,133.6
2024-01-17,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Laboral,Miércoles,345.044,-7.654.515,68.0,2504811,250.5
2024-01-18,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Laboral,Jueves,345.044,-7.654.515,51.0,2722006,226.9
2024-01-19,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Laboral,Viernes,345.044,-7.654.515,81.0,2221621,144.8
2024-01-20,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Fin de Semana,Sábado,345.044,-7.654.515,90.0,2842978,219.5
2024-01-21,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Fin de Semana,Domingo,345.044,-7.654.515,90.0,2261997,174.7
2024-01-22,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Laboral,Lunes,345.044,-7.654.515,68.0,1843923,175.9
2024-01-23,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Laboral,Martes,345.044,-7.654.515,79.0,4258244,394.3
2024-01-24,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Laboral,Miércoles,345.044,-7.654.515,71.0,1832722,146.5
2024-01-25,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Laboral,Jueves,345.044,-7.654.515,82.0,1417057,94.8
2024-01-26,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Laboral,Viernes,345.044,-7.654.515,63.0,506969,36.8
2024-01-27,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Fin de Semana,Sábado,345.044,-7.654.515,123.0,5401915,435.2
2024-01-28,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Fin de Semana,Domingo,345.044,-7.654.515,95.0,4297148,418.0
2024-01-29,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Laboral,Lunes,345.044,-7.654.515,72.0,5592239,480.4
2024-01-30,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Laboral,Martes,345.044,-7.654.515,77.0,2107657,232.9
2024-01-31,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Laboral,Miércoles,345.044,-7.654.515,95.0,2491188,238.5
2024-02-01,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Laboral,Jueves,345.044,-7.654.515,98.0,2205130,158.5
2024-02-02,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Laboral,Viernes,345.044,-7.654.515,55.0,2863445,299.8
2024-02-03,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Fin de Semana,Sábado,345.044,-7.654.515,134.0,5844018,329.4
2024-02-04,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Fin de Semana,Domingo,345.044,-7.654.515,85.0,1101468,68.8
2024-02-05,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Laboral,Lunes,345.044,-7.654.515,49.0,908933,60.4
2024-02-06,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Laboral,Martes,345.044,-7.654.515,81.0,3185299,213.2
2024-02-07,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Laboral,Miércoles,345.044,-7.654.515,83.0,2998689,181.7
2024-02-08,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Laboral,Jueves,345.044,-7.654.515,103.0,149182,11.0
2024-02-09,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Laboral,Viernes,345.044,-7.654.515,109.0,482396,40.1
2024-02-10,URBANA,024_ZW Museo La Tertualia,2,MR76,False,Fin de Semana,Sábado,345.044,-7.654.515,125.0,11808,0.8
