fechaconexion,area,nombrezona,comuna,model,es_festivo,tipo_dia,dia_semana,latitud,longitud,numeroconexiones,usagekb,porcentajeuso
2024-01-01,URBANA,033_ZW Plaza Alameda,19,MR76,True,Festivo,Lunes,343.428,-765.355,1.0,1279,0.1
2024-01-02,URBANA,033_ZW Plaza Alameda,19,MR76,False,Laboral,Martes,343.428,-765.355,15.0,1613179,191.7
2024-01-05,URBANA,033_ZW Plaza Alameda,19,MR76,False,Laboral,Viernes,343.428,-765.355,30.0,808418,74.6
2024-01-06,URBANA,033_ZW Plaza Alameda,19,MR76,False,Fin de Semana,Sábado,343.428,-765.355,57.0,692355,90.3
2024-01-07,URBANA,033_ZW Plaza Alameda,19,MR76,False,Fin de Semana,Domingo,343.428,-765.355,48.0,4548690,453.2
2024-01-08,URBANA,033_ZW Plaza Alameda,19,MR76,True,Festivo,Lunes,343.428,-765.355,34.0,4125051,261.70000000000005
2024-01-09,URBANA,033_ZW Plaza Alameda,19,MR76,False,Laboral,Martes,343.428,-765.355,48.0,5123153,395.4
2024-01-10,URBANA,033_ZW Plaza Alameda,19,MR76,False,Laboral,Miércoles,343.428,-765.355,38.0,3358977,278.40000000000003
2024-01-25,URBANA,033_ZW Plaza Alameda,19,MR76,False,Laboral,Jueves,343.428,-765.355,37.0,820215,54.900000000000006
2024-01-26,URBANA,033_ZW Plaza Alameda,19,MR76,False,Laboral,Viernes,343.428,-765.355,59.0,12583200,913.4
2024-01-27,URBANA,033_ZW Plaza Alameda,19,MR76,False,Fin de Semana,Sábado,343.428,-765.355,52.0,6409837,516.4
2024-01-28,URBANA,033_ZW Plaza Alameda,19,MR76,False,Fin de Semana,Domingo,343.428,-765.355,44.0,1922921,187.0
2024-01-29,URBANA,033_ZW Plaza Alameda,19,MR76,False,Laboral,Lunes,343.428,-765.355,14.0,1465630,126.0
2024-02-03,URBANA,033_ZW Plaza Alameda,19,MR76,False,Fin de Semana,Sábado,343.428,-765.355,52.0,3381930,190.6
2024-02-04,URBANA,033_ZW Plaza Alameda,19,MR76,False,Fin de Semana,Domingo,343.428,-765.355,47.0,3540554,221.4
2024-02-05,URBANA,033_ZW Plaza Alameda,19,MR76,False,Laboral,Lunes,343.428,-765.355,35.0,2603410,173.0
2024-02-06,URBANA,033_ZW Plaza Alameda,19,MR76,False,Laboral,Martes,343.428,-765.355,51.0,5841068,390.9
2024-02-07,URBANA,033_ZW Plaza Alameda,19,MR76,False,Laboral,Miércoles,343.428,-765.355,42.0,1679833,101.8
2024-03-17,URBANA,033_ZW Plaza Alameda,19,MR76,False,Fin de Semana,Domingo,343.428,-765.355,42.0,381088,29.4
2024-03-18,URBANA,033_ZW Plaza Alameda,19,MR76,False,Laboral,Lunes,343.428,-765.355,30.0,1972352,164.2
2024-03-19,URBANA,033_ZW Plaza Alameda,19,MR76,False,Laboral,Martes,343.428,-765.355,48.0,371805,49.3
2024-03-20,URBANA,033_ZW Plaza Alameda,19,MR76,False,Laboral,Miércoles,343.428,-765.355,47.0,1071454,163.5
2024-03-21,URBANA,033_ZW Plaza Alameda,19,MR76,False,Laboral,Jueves,343.428,-765.355,58.0,177962,20.4
2024-03-22,URBANA,033_ZW Plaza Alameda,19,MR76,False,Laboral,Viernes,343.428,-765.355,54.0,1090645,111.8
2024-03-23,URBANA,033_ZW Plaza Alameda,19,MR76,False,Fin de Semana,Sábado,343.428,-765.355,91.0,51885,6.6
2024-03-24,URBANA,033_ZW Plaza Alameda,19,MR76,True,Festivo,Domingo,343.428,-765.355,64.0,3483,0.4
2024-03-25,URBANA,033_ZW Plaza Alameda,19,MR76,True,Festivo,Lunes,343.428,-765.355,65.0,25648,3.6
2024-03-26,URBANA,033_ZW Plaza Alameda,19,MR76,False,Laboral,Martes,343.428,-765.355,78.0,7969,1.0
2024-03-27,URBANA,033_ZW Plaza Alameda,19,MR76,False,Laboral,Miércoles,343.428,-765.355,83.0,16925,2.0
2024-03-28,URBANA,033_ZW Plaza Alameda,19,MR76,True,Festivo,Jueves,343.428,-765.355,61.0,10415,1.7000000000000002
2024-03-29,URBANA,033_ZW Plaza Alameda,19,MR76,True,Festivo,Viernes,343.428,-765.355,45.0,9416,0.9
2024-03-30,URBANA,033_ZW Plaza Alameda,19,MR76,False,Fin de Semana,Sábado,343.428,-765.355,68.0,11052,1.8
2024-03-31,URBANA,033_ZW Plaza Alameda,19,MR76,True,Festivo,Domingo,343.428,-765.355,71.0,10750,1.4
2024-04-01,URBANA,033_ZW Plaza Alameda,19,MR76,False,Laboral,Lunes,343.428,-765.355,49.0,10183,1.0
2024-04-02,URBANA,033_ZW Plaza Alameda,19,MR76,False,Laboral,Martes,343.428,-765.355,69.0,27028,3.8
2024-04-03,URBANA,033_ZW Plaza Alameda,19,MR76,False,Laboral,Miércoles,343.428,-765.355,72.0,13489,1.5
2024-04-04,URBANA,033_ZW Plaza Alameda,19,MR76,False,Laboral,Jueves,343.428,-765.355,80.0,9364,0.8
2024-04-05,URBANA,033_ZW Plaza Alameda,19,MR76,False,Laboral,Viernes,343.428,-765.355,93.0,56359,5.0
2024-04-06,URBANA,033_ZW Plaza Alameda,19,MR76,False,Fin de Semana,Sábado,343.428,-765.355,91.0,10465,0.8
2024-04-07,URBANA,033_ZW Plaza Alameda,19,MR76,False,Fin de Semana,Domingo,343.428,-765.355,98.0,34868,2.9
2024-04-08,URBANA,033_ZW Plaza Alameda,19,MR76,False,Laboral,Lunes,343.428,-765.355,35.0,1626,0.3
2024-04-09,URBANA,033_ZW Plaza Alameda,19,MR76,False,Laboral,Martes,343.428,-765.355,75.0,8684,1.1
2024-04-10,URBANA,033_ZW Plaza Alameda,19,MR76,False,Laboral,Miércoles,343.428,-765.355,53.0,7863,1.9
2024-04-11,URBANA,033_ZW Plaza Alameda,19,MR76,False,Laboral,Jueves,343.428,-765.355,69.0,7774,1.7
2024-04-12,URBANA,033_ZW Plaza Alameda,19,MR76,False,Laboral,Viernes,343.428,-765.355,88.0,9881,1.4
2024-04-13,URBANA,033_ZW Plaza Alameda,19,MR76,False,Fin de Semana,Sábado,343.428,-765.355,76.0,12801,1.5
2024-04-14,URBANA,033_ZW Plaza Alameda,19,MR76,False,Fin de Semana,Domingo,343.428,-765.355,81.0,17944,2.6
2024-04-15,URBANA,033_ZW Plaza Alameda,19,MR76,False,Laboral,Lunes,343.428,-765.355,51.0,9800,2.4000000000000004
2024-04-16,URBANA,033_ZW Plaza Alameda,19,MR76,False,Laboral,Martes,343.428,-765.355,43.0,3239,0.8
2024-04-17,URBANA,033_ZW Plaza Alameda,19,MR76,False,Laboral,Miércoles,343.428,-765.355,73.0,7753,2.1
2024-04-18,URBANA,033_ZW Plaza Alameda,19,MR76,False,Laboral,Jueves,343.428,-765.355,74.0,8332,2.8
2024-04-19,URBANA,033_ZW Plaza Alameda,19,MR76,False,Laboral,Viernes,343.428,-765.355,27.0,26645,6.6000000000000005
2024-11-08,URBANA,033_ZW Plaza Alameda,19,MR76,False,Laboral,Viernes,343.428,-765.355,85.0,2289174,185.11
2024-11-09,URBANA,033_ZW Plaza Alameda,19,MR76,False,Fin de Semana,Sábado,343.428,-765.355,100.0,3682139,221.14
