fechaconexion,area,nombrezona,comuna,model,es_festivo,tipo_dia,dia_semana,latitud,longitud,numeroconexiones,usagekb,porcentajeuso
2024-01-01,URBANA,054_ZW El Diamante,13,MR76,True,Festivo,Lunes,342.038,-765.023,20.0,4292594,491.1
2024-01-02,URBANA,054_ZW El Diamante,13,MR76,False,Laboral,Martes,342.038,-765.023,8.0,821654,97.6
2024-01-03,URBANA,054_ZW El Diamante,13,MR76,False,Laboral,Miércoles,342.038,-765.023,12.0,1478505,122.0
2024-01-04,URBANA,054_ZW El Diamante,13,MR76,False,Laboral,Jueves,342.038,-765.023,14.0,1599,0.2
2024-01-05,URBANA,054_ZW El Diamante,13,MR76,False,Laboral,Viernes,342.038,-765.023,20.0,771,0.1
2024-01-06,URBANA,054_ZW El Diamante,13,MR76,False,Fin de Semana,Sábado,342.038,-765.023,20.0,4259,0.6
2024-01-07,URBANA,054_ZW El Diamante,13,MR76,False,Fin de Semana,Domingo,342.038,-765.023,24.0,3608,0.4
2024-01-08,URBANA,054_ZW El Diamante,13,MR76,True,Festivo,Lunes,342.038,-765.023,28.0,1741538,110.5
2024-01-09,URBANA,054_ZW El Diamante,13,MR76,False,Laboral,Martes,342.038,-765.023,5.0,191,0.0
2024-01-10,URBANA,054_ZW El Diamante,13,MR76,False,Laboral,Miércoles,342.038,-765.023,12.0,481360,39.9
2024-01-11,URBANA,054_ZW El Diamante,13,MR76,False,Laboral,Jueves,342.038,-765.023,15.0,1438512,133.7
2024-01-12,URBANA,054_ZW El Diamante,13,MR76,False,Laboral,Viernes,342.038,-765.023,11.0,601895,51.8
2024-01-13,URBANA,054_ZW El Diamante,13,MR76,False,Fin de Semana,Sábado,342.038,-765.023,7.0,24148,2.7
2024-01-14,URBANA,054_ZW El Diamante,13,MR76,False,Fin de Semana,Domingo,342.038,-765.023,27.0,12325,1.6
2024-01-15,URBANA,054_ZW El Diamante,13,MR76,False,Laboral,Lunes,342.038,-765.023,10.0,868,0.1
2024-01-16,URBANA,054_ZW El Diamante,13,MR76,False,Laboral,Martes,342.038,-765.023,33.0,15986,1.9
2024-01-17,URBANA,054_ZW El Diamante,13,MR76,False,Laboral,Miércoles,342.038,-765.023,28.0,6198,0.6
2024-01-18,URBANA,054_ZW El Diamante,13,MR76,False,Laboral,Jueves,342.038,-765.023,22.0,93548,7.8
2024-01-19,URBANA,054_ZW El Diamante,13,MR76,False,Laboral,Viernes,342.038,-765.023,25.0,18819,1.2
2024-01-20,URBANA,054_ZW El Diamante,13,MR76,False,Fin de Semana,Sábado,342.038,-765.023,18.0,10222,0.8
2024-01-21,URBANA,054_ZW El Diamante,13,MR76,False,Fin de Semana,Domingo,342.038,-765.023,23.0,5758,0.4
2024-01-22,URBANA,054_ZW El Diamante,13,MR76,False,Laboral,Lunes,342.038,-765.023,11.0,561,0.1
2024-01-23,URBANA,054_ZW El Diamante,13,MR76,False,Laboral,Martes,342.038,-765.023,27.0,16229,1.5
2024-01-24,URBANA,054_ZW El Diamante,13,MR76,False,Laboral,Miércoles,342.038,-765.023,24.0,7483,0.6
2024-01-25,URBANA,054_ZW El Diamante,13,MR76,False,Laboral,Jueves,342.038,-765.023,26.0,28134,1.9
2024-01-26,URBANA,054_ZW El Diamante,13,MR76,False,Laboral,Viernes,342.038,-765.023,19.0,985100,71.5
2024-01-27,URBANA,054_ZW El Diamante,13,MR76,False,Fin de Semana,Sábado,342.038,-765.023,10.0,92446,7.4
2024-01-28,URBANA,054_ZW El Diamante,13,MR76,False,Fin de Semana,Domingo,342.038,-765.023,22.0,528861,51.5
