fechaconexion,area,nombrezona,comuna,model,es_festivo,tipo_dia,dia_semana,latitud,longitud,numeroconexiones,usagekb,porcentajeuso
2024-01-01,RURAL,063_Los Andes,99,MR76,True,Festivo,Lunes,342.387,-7.661.732,27.0,357952,
2024-01-02,RURAL,063_Los Andes,99,MR76,False,Laboral,Martes,342.387,-7.661.732,23.0,1111582,
2024-01-03,RURAL,063_Los Andes,99,MR76,False,Laboral,Miércoles,342.387,-7.661.732,30.0,319065,
2024-01-04,RURAL,063_Los Andes,99,MR76,False,Laboral,Jueves,342.387,-7.661.732,22.0,388401,825.3
2024-01-05,RURAL,063_Los Andes,99,MR76,False,Laboral,Viernes,342.387,-7.661.732,46.0,1452092,
2024-01-06,RURAL,063_Los Andes,99,MR76,False,Fin de Semana,Sábado,342.387,-7.661.732,30.0,562819,
2024-01-07,RURAL,063_Los Andes,99,MR76,False,Fin de Semana,Domingo,342.387,-7.661.732,74.0,2728989,
2024-01-08,RURAL,063_Los Andes,99,MR76,True,Festivo,Lunes,342.387,-7.661.732,66.0,3771481,
2024-01-09,RURAL,063_Los Andes,99,MR76,False,Laboral,Martes,342.387,-7.661.732,32.0,556687,
2024-01-10,RURAL,063_Los Andes,99,MR76,False,Laboral,Miércoles,342.387,-7.661.732,31.0,3666393,
2024-01-11,RURAL,063_Los Andes,99,MR76,False,Laboral,Jueves,342.387,-7.661.732,42.0,2372345,
2024-01-12,RURAL,063_Los Andes,99,MR76,False,Laboral,Viernes,342.387,-7.661.732,26.0,1950503,
2024-01-13,RURAL,063_Los Andes,99,MR76,False,Fin de Semana,Sábado,342.387,-7.661.732,54.0,3922940,
2024-01-14,RURAL,063_Los Andes,99,MR76,False,Fin de Semana,Domingo,342.387,-7.661.732,68.0,4211805,
2024-01-15,RURAL,063_Los Andes,99,MR76,False,Laboral,Lunes,342.387,-7.661.732,50.0,3656892,
2024-01-16,RURAL,063_Los Andes,99,MR76,False,Laboral,Martes,342.387,-7.661.732,45.0,2689903,
2024-01-17,RURAL,063_Los Andes,99,MR76,False,Laboral,Miércoles,342.387,-7.661.732,32.0,2893436,
2024-01-18,RURAL,063_Los Andes,99,MR76,False,Laboral,Jueves,342.387,-7.661.732,28.0,3106756,
