fechaconexion,area,nombrezona,comuna,model,es_festivo,tipo_dia,dia_semana,latitud,longitud,numeroconexiones,usagekb,porcentajeuso
2024-11-29,URBANA,009_ZW Polideportivo Los Almendros,5,MR76,False,Laboral,Viernes,347.067,-7.649.293,40.0,13534,0.61
2024-11-30,URBANA,009_ZW Polideportivo Los Almendros,5,MR76,False,Fin de Semana,Sábado,347.067,-7.649.293,40.0,1429,0.07
2024-12-01,URBANA,009_ZW Polideportivo Los Almendros,5,MR76,False,Fin de Semana,Domingo,347.067,-7.649.293,57.0,6781,0.28
2024-12-02,URBANA,009_ZW Polideportivo Los Almendros,5,MR76,False,Laboral,Lunes,347.067,-7.649.293,48.0,49573,2.37
2024-12-03,URBANA,009_ZW Polideportivo Los Almendros,5,MR76,False,Laboral,Martes,347.067,-7.649.293,48.0,93372,5.01
2024-12-04,URBANA,009_ZW Polideportivo Los Almendros,5,MR76,False,Laboral,Miércoles,347.067,-7.649.293,63.0,57372,2.49
2024-12-05,URBANA,009_ZW Polideportivo Los Almendros,5,MR76,False,Laboral,Jueves,347.067,-7.649.293,104.0,393964,17.169999999999998
2024-12-06,URBANA,009_ZW Polideportivo Los Almendros,5,MR76,False,Laboral,Viernes,347.067,-7.649.293,58.0,196612,8.74
2024-12-07,URBANA,009_ZW Polideportivo Los Almendros,5,MR76,False,Fin de Semana,Sábado,347.067,-7.649.293,49.0,56002,2.73
2024-12-08,URBANA,009_ZW Polideportivo Los Almendros,5,MR76,True,Festivo,Domingo,347.067,-7.649.293,33.0,2450,0.09
2024-12-09,URBANA,009_ZW Polideportivo Los Almendros,5,MR76,False,Laboral,Lunes,347.067,-7.649.293,68.0,1129513,41.88
2024-12-10,URBANA,009_ZW Polideportivo Los Almendros,5,MR76,False,Laboral,Martes,347.067,-7.649.293,63.0,470443,15.53
2024-12-11,URBANA,009_ZW Polideportivo Los Almendros,5,MR76,False,Laboral,Miércoles,347.067,-7.649.293,53.0,4268,0.1399999999999999
2024-12-12,URBANA,009_ZW Polideportivo Los Almendros,5,MR76,False,Laboral,Jueves,347.067,-7.649.293,52.0,156559,4.5600000000000005
2024-12-13,URBANA,009_ZW Polideportivo Los Almendros,5,MR76,False,Laboral,Viernes,347.067,-7.649.293,57.0,156734,4.619999999999999
2024-12-14,URBANA,009_ZW Polideportivo Los Almendros,5,MR76,False,Fin de Semana,Sábado,347.067,-7.649.293,84.0,3380647,111.29
