fechaconexion,area,nombrezona,comuna,model,es_festivo,tipo_dia,dia_semana,latitud,longitud,numeroconexiones,usagekb,porcentajeuso
2024-01-01,URBANA,012_ZW Polideportivo Los Naranjos,14,MR76,True,Festivo,Lunes,3.4329,-7.648.069,22.0,2037,0.2
2024-01-02,URBANA,012_ZW Polideportivo Los Naranjos,14,MR76,False,Laboral,Martes,3.4329,-7.648.069,26.0,2662,0.3
2024-01-03,URBANA,012_ZW Polideportivo Los Naranjos,14,MR76,False,Laboral,Miércoles,3.4329,-7.648.069,21.0,1765,0.1
2024-01-04,URBANA,012_ZW Polideportivo Los Naranjos,14,MR76,False,Laboral,Jueves,3.4329,-7.648.069,23.0,7799,0.7
2024-01-05,URBANA,012_ZW Polideportivo Los Naranjos,14,MR76,False,Laboral,Viernes,3.4329,-7.648.069,22.0,10680,1.0
2024-01-06,URBANA,012_ZW Polideportivo Los Naranjos,14,MR76,False,Fin de Semana,Sábado,3.4329,-7.648.069,13.0,366,0.0
2024-01-07,URBANA,012_ZW Polideportivo Los Naranjos,14,MR76,False,Fin de Semana,Domingo,3.4329,-7.648.069,19.0,150496,15.0
2024-01-08,URBANA,012_ZW Polideportivo Los Naranjos,14,MR76,True,Festivo,Lunes,3.4329,-7.648.069,23.0,3000305,190.3
2024-01-09,URBANA,012_ZW Polideportivo Los Naranjos,14,MR76,False,Laboral,Martes,3.4329,-7.648.069,23.0,1968775,151.9
2024-01-10,URBANA,012_ZW Polideportivo Los Naranjos,14,MR76,False,Laboral,Miércoles,3.4329,-7.648.069,23.0,3903613,323.6
2024-01-11,URBANA,012_ZW Polideportivo Los Naranjos,14,MR76,False,Laboral,Jueves,3.4329,-7.648.069,26.0,6483485,602.6
2024-01-12,URBANA,012_ZW Polideportivo Los Naranjos,14,MR76,False,Laboral,Viernes,3.4329,-7.648.069,35.0,1066063,91.8
2024-01-13,URBANA,012_ZW Polideportivo Los Naranjos,14,MR76,False,Fin de Semana,Sábado,3.4329,-7.648.069,26.0,1786891,198.5
2024-01-14,URBANA,012_ZW Polideportivo Los Naranjos,14,MR76,False,Fin de Semana,Domingo,3.4329,-7.648.069,34.0,29985,3.8
2024-01-15,URBANA,012_ZW Polideportivo Los Naranjos,14,MR76,False,Laboral,Lunes,3.4329,-7.648.069,28.0,2957,0.4
2024-01-16,URBANA,012_ZW Polideportivo Los Naranjos,14,MR76,False,Laboral,Martes,3.4329,-7.648.069,38.0,14124,1.7
2024-01-17,URBANA,012_ZW Polideportivo Los Naranjos,14,MR76,False,Laboral,Miércoles,3.4329,-7.648.069,36.0,11769,1.2
2024-01-18,URBANA,012_ZW Polideportivo Los Naranjos,14,MR76,False,Laboral,Jueves,3.4329,-7.648.069,36.0,388692,32.4
