fechaconexion,area,nombrezona,comuna,model,es_festivo,tipo_dia,dia_semana,latitud,longitud,numeroconexiones,usagekb,porcentajeuso
2024-01-01,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,True,Festivo,Lunes,342.244,-7.648.789,68.0,3284449,375.8
2024-01-02,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Martes,342.244,-7.648.789,49.0,3781971,449.2
2024-01-03,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Miércoles,342.244,-7.648.789,66.0,9380649,774.1
2024-01-04,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Jueves,342.244,-7.648.789,51.0,2065521,195.5
2024-01-05,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Viernes,342.244,-7.648.789,59.0,2180930,201.2
2024-01-06,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Fin de Semana,Sábado,342.244,-7.648.789,60.0,400160,52.2
2024-01-07,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Fin de Semana,Domingo,342.244,-7.648.789,65.0,1932910,192.6
2024-01-08,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,True,Festivo,Lunes,342.244,-7.648.789,52.0,2419865,153.5
2024-01-09,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Martes,342.244,-7.648.789,59.0,14549,1.1
2024-01-10,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Miércoles,342.244,-7.648.789,59.0,26017,2.1
2024-01-11,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Jueves,342.244,-7.648.789,44.0,13897,1.2999999999999998
2024-01-12,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Viernes,342.244,-7.648.789,46.0,9812,0.9
2024-01-13,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Fin de Semana,Sábado,342.244,-7.648.789,36.0,13600,1.5
2024-01-14,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Fin de Semana,Domingo,342.244,-7.648.789,80.0,9145,1.1
2024-01-15,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Lunes,342.244,-7.648.789,48.0,12505,1.8
2024-01-16,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Martes,342.244,-7.648.789,74.0,8358,1.0
2024-01-17,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Miércoles,342.244,-7.648.789,57.0,7151,0.7
2024-01-18,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Jueves,342.244,-7.648.789,68.0,10671,0.8
2024-01-19,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Viernes,342.244,-7.648.789,65.0,17367,1.2
2024-01-20,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Fin de Semana,Sábado,342.244,-7.648.789,53.0,4780,0.4
2024-01-21,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Fin de Semana,Domingo,342.244,-7.648.789,56.0,8949,0.7
2024-01-22,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Lunes,342.244,-7.648.789,73.0,12028,1.1
2024-01-23,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Martes,342.244,-7.648.789,58.0,8009,0.7
2024-01-24,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Miércoles,342.244,-7.648.789,62.0,12535,1.0
2024-01-25,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Jueves,342.244,-7.648.789,68.0,15003,1.0
2024-01-26,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Viernes,342.244,-7.648.789,58.0,12060,0.8999999999999999
2024-01-27,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Fin de Semana,Sábado,342.244,-7.648.789,71.0,8056,0.7
2024-01-28,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Fin de Semana,Domingo,342.244,-7.648.789,53.0,3875,0.4
2024-01-29,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Lunes,342.244,-7.648.789,97.0,161007,13.9
2024-01-30,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Martes,342.244,-7.648.789,154.0,26138,2.9
2024-01-31,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Miércoles,342.244,-7.648.789,128.0,49825,4.7
2024-02-01,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Jueves,342.244,-7.648.789,171.0,25824,1.9
2024-02-02,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Viernes,342.244,-7.648.789,41.0,2922,0.3
2024-02-03,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Fin de Semana,Sábado,342.244,-7.648.789,98.0,16076,0.8999999999999999
2024-02-04,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Fin de Semana,Domingo,342.244,-7.648.789,53.0,8677,0.6
2024-02-05,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Lunes,342.244,-7.648.789,101.0,15184,1.0
2024-02-06,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Martes,342.244,-7.648.789,123.0,146390,9.7
2024-02-07,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Miércoles,342.244,-7.648.789,112.0,3095632,187.5
2024-02-08,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Jueves,342.244,-7.648.789,55.0,1668559,122.8
2024-02-09,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Viernes,342.244,-7.648.789,162.0,8615496,716.0
2024-02-10,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Fin de Semana,Sábado,342.244,-7.648.789,134.0,3579409,224.1
2024-02-11,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Fin de Semana,Domingo,342.244,-7.648.789,61.0,70700,5.300000000000001
2024-02-12,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Lunes,342.244,-7.648.789,179.0,7283300,703.4
2024-02-13,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Martes,342.244,-7.648.789,216.0,10098385,1165.8000000000002
2024-02-14,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Miércoles,342.244,-7.648.789,243.0,2306004,305.3
2024-02-15,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Jueves,342.244,-7.648.789,230.0,92152,7.9
2024-02-16,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Viernes,342.244,-7.648.789,206.0,1609585,152.7
2024-02-17,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Fin de Semana,Sábado,342.244,-7.648.789,147.0,63954,6.1000000000000005
2024-02-18,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Fin de Semana,Domingo,342.244,-7.648.789,57.0,38331,3.0
2024-02-19,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Lunes,342.244,-7.648.789,200.0,10151691,692.6999999999999
2024-02-20,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Martes,342.244,-7.648.789,216.0,4218568,345.5
2024-02-21,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Miércoles,342.244,-7.648.789,229.0,2168583,188.0
2024-02-22,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Jueves,342.244,-7.648.789,228.0,2359149,154.1
2024-02-23,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Viernes,342.244,-7.648.789,205.0,1813099,127.5
2024-02-24,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Fin de Semana,Sábado,342.244,-7.648.789,8.0,5149,0.4
2024-02-25,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Fin de Semana,Domingo,342.244,-7.648.789,70.0,6828519,388.8
2024-02-26,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Lunes,342.244,-7.648.789,200.0,10292977,924.6
2024-02-27,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Martes,342.244,-7.648.789,223.0,6506501,560.0
2024-02-28,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Miércoles,342.244,-7.648.789,218.0,5172850,301.7
2024-02-29,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Jueves,342.244,-7.648.789,242.0,549875,69.4
2024-03-01,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Viernes,342.244,-7.648.789,199.0,47054,4.0
2024-03-02,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Fin de Semana,Sábado,342.244,-7.648.789,127.0,16696,1.7
2024-03-03,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Fin de Semana,Domingo,342.244,-7.648.789,71.0,210719,15.1
2024-03-04,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Lunes,342.244,-7.648.789,184.0,654837,46.1
2024-03-05,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Martes,342.244,-7.648.789,196.0,488986,35.5
2024-03-06,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Miércoles,342.244,-7.648.789,207.0,1740246,143.8
2024-03-07,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Jueves,342.244,-7.648.789,231.0,10374063,971.0
2024-03-08,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Viernes,342.244,-7.648.789,138.0,923003,86.3
2024-03-09,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Fin de Semana,Sábado,342.244,-7.648.789,137.0,17220,1.7999999999999998
2024-03-10,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Fin de Semana,Domingo,342.244,-7.648.789,63.0,1380825,144.7
2024-03-11,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Lunes,342.244,-7.648.789,234.0,1649149,175.4
2024-03-12,URBANA,011_ZW Parque Santa Rosa Poblado,13,MR76,False,Laboral,Martes,342.244,-7.648.789,246.0,539118,61.2
