fechaconexion,area,nombrezona,comuna,model,es_festivo,tipo_dia,dia_semana,latitud,longitud,numeroconexiones,usagekb,porcentajeuso
2024-01-01,URBANA,026_ZW Parque La Flora,2,MR76,True,Festivo,Lunes,348.417,-7.652.317,66.0,2994426,342.6
2024-01-02,URBANA,026_ZW Parque La Flora,2,MR76,False,Laboral,Martes,348.417,-7.652.317,91.0,557383,66.2
2024-01-03,URBANA,026_ZW Parque La Flora,2,MR76,False,Laboral,Miércoles,348.417,-7.652.317,103.0,98077,8.1
2024-01-04,URBANA,026_ZW Parque La Flora,2,MR76,False,Laboral,Jueves,348.417,-7.652.317,89.0,110266,10.5
2024-01-05,URBANA,026_ZW Parque La Flora,2,MR76,False,Laboral,Viernes,348.417,-7.652.317,118.0,18962,1.7
2024-01-06,URBANA,026_ZW Parque La Flora,2,MR76,False,Fin de Semana,Sábado,348.417,-7.652.317,121.0,39649,5.2
2024-01-07,URBANA,026_ZW Parque La Flora,2,MR76,False,Fin de Semana,Domingo,348.417,-7.652.317,146.0,27206,2.7
2024-01-08,URBANA,026_ZW Parque La Flora,2,MR76,True,Festivo,Lunes,348.417,-7.652.317,117.0,46624,2.9
2024-01-09,URBANA,026_ZW Parque La Flora,2,MR76,False,Laboral,Martes,348.417,-7.652.317,115.0,17934,1.4
2024-01-10,URBANA,026_ZW Parque La Flora,2,MR76,False,Laboral,Miércoles,348.417,-7.652.317,112.0,15799,1.3
2024-01-11,URBANA,026_ZW Parque La Flora,2,MR76,False,Laboral,Jueves,348.417,-7.652.317,148.0,22707,2.1
2024-01-12,URBANA,026_ZW Parque La Flora,2,MR76,False,Laboral,Viernes,348.417,-7.652.317,134.0,15193,1.2999999999999998
2024-01-13,URBANA,026_ZW Parque La Flora,2,MR76,False,Fin de Semana,Sábado,348.417,-7.652.317,141.0,34119,3.8
2024-01-14,URBANA,026_ZW Parque La Flora,2,MR76,False,Fin de Semana,Domingo,348.417,-7.652.317,186.0,2575394,325.4
2024-01-15,URBANA,026_ZW Parque La Flora,2,MR76,False,Laboral,Lunes,348.417,-7.652.317,113.0,5374384,776.8000000000001
2024-01-16,URBANA,026_ZW Parque La Flora,2,MR76,False,Laboral,Martes,348.417,-7.652.317,137.0,8765813,1024.8
2024-01-17,URBANA,026_ZW Parque La Flora,2,MR76,False,Laboral,Miércoles,348.417,-7.652.317,88.0,3224913,322.4
2024-01-18,URBANA,026_ZW Parque La Flora,2,MR76,False,Laboral,Jueves,348.417,-7.652.317,116.0,8028146,669.3
2024-01-19,URBANA,026_ZW Parque La Flora,2,MR76,False,Laboral,Viernes,348.417,-7.652.317,129.0,11570930,753.8000000000001
2024-01-20,URBANA,026_ZW Parque La Flora,2,MR76,False,Fin de Semana,Sábado,348.417,-7.652.317,134.0,14588628,1126.6
2024-01-21,URBANA,026_ZW Parque La Flora,2,MR76,False,Fin de Semana,Domingo,348.417,-7.652.317,166.0,12635302,975.9
2024-01-22,URBANA,026_ZW Parque La Flora,2,MR76,False,Laboral,Lunes,348.417,-7.652.317,106.0,7248632,691.3000000000001
2024-01-23,URBANA,026_ZW Parque La Flora,2,MR76,False,Laboral,Martes,348.417,-7.652.317,107.0,5366665,497.0
