fechaconexion,area,nombrezona,comuna,model,es_festivo,tipo_dia,dia_semana,latitud,longitud,numeroconexiones,usagekb,porcentajeuso
2024-01-01,URBANA,035_ZW Parque Colseguros,10,MR76,True,Festivo,Lunes,342.729,-7.652.952,134.0,7817823,894.4
2024-01-02,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Martes,342.729,-7.652.952,99.0,4544018,539.7
2024-01-03,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Miércoles,342.729,-7.652.952,126.0,163243,13.5
2024-01-04,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Jueves,342.729,-7.652.952,130.0,26067,2.5
2024-01-05,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Viernes,342.729,-7.652.952,156.0,124923,11.5
2024-01-06,URBANA,035_ZW Parque Colseguros,10,MR76,False,Fin de Semana,Sábado,342.729,-7.652.952,110.0,166640,21.700000000000003
2024-01-07,URBANA,035_ZW Parque Colseguros,10,MR76,False,Fin de Semana,Domingo,342.729,-7.652.952,133.0,5386706,536.7
2024-01-08,URBANA,035_ZW Parque Colseguros,10,MR76,True,Festivo,Lunes,342.729,-7.652.952,121.0,5375118,341.0
2024-01-09,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Martes,342.729,-7.652.952,140.0,8950500,690.7
2024-01-10,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Miércoles,342.729,-7.652.952,168.0,12785705,1059.9
2024-01-11,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Jueves,342.729,-7.652.952,160.0,11188221,1039.8
2024-01-12,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Viernes,342.729,-7.652.952,167.0,1106435,95.3
2024-01-13,URBANA,035_ZW Parque Colseguros,10,MR76,False,Fin de Semana,Sábado,342.729,-7.652.952,172.0,1219419,135.4
2024-01-14,URBANA,035_ZW Parque Colseguros,10,MR76,False,Fin de Semana,Domingo,342.729,-7.652.952,196.0,542947,68.6
2024-01-15,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Lunes,342.729,-7.652.952,160.0,142080,20.5
2024-01-16,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Martes,342.729,-7.652.952,147.0,157473,18.4
2024-01-17,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Miércoles,342.729,-7.652.952,145.0,203170,20.3
2024-01-18,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Jueves,342.729,-7.652.952,190.0,390328,32.5
2024-01-19,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Viernes,342.729,-7.652.952,169.0,3148187,205.1
2024-01-20,URBANA,035_ZW Parque Colseguros,10,MR76,False,Fin de Semana,Sábado,342.729,-7.652.952,164.0,6555160,506.2000000000001
2024-01-21,URBANA,035_ZW Parque Colseguros,10,MR76,False,Fin de Semana,Domingo,342.729,-7.652.952,173.0,3929113,303.5
2024-01-22,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Lunes,342.729,-7.652.952,159.0,5593245,533.4
2024-01-23,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Martes,342.729,-7.652.952,151.0,5819977,538.9
2024-01-24,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Miércoles,342.729,-7.652.952,138.0,5942406,475.2
2024-01-25,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Jueves,342.729,-7.652.952,144.0,10515876,703.5
2024-01-26,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Viernes,342.729,-7.652.952,165.0,19346698,1404.4
2024-01-27,URBANA,035_ZW Parque Colseguros,10,MR76,False,Fin de Semana,Sábado,342.729,-7.652.952,176.0,7812790,629.4
2024-01-28,URBANA,035_ZW Parque Colseguros,10,MR76,False,Fin de Semana,Domingo,342.729,-7.652.952,176.0,1290673,125.5
2024-01-29,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Lunes,342.729,-7.652.952,193.0,553612,47.5
2024-01-30,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Martes,342.729,-7.652.952,184.0,1902895,210.2
2024-01-31,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Miércoles,342.729,-7.652.952,179.0,690351,66.1
2024-02-01,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Jueves,342.729,-7.652.952,172.0,413891,29.8
2024-02-02,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Viernes,342.729,-7.652.952,145.0,3573995,374.2000000000001
2024-02-03,URBANA,035_ZW Parque Colseguros,10,MR76,False,Fin de Semana,Sábado,342.729,-7.652.952,192.0,12554604,707.6
2024-02-04,URBANA,035_ZW Parque Colseguros,10,MR76,False,Fin de Semana,Domingo,342.729,-7.652.952,132.0,10125728,633.0999999999999
2024-02-05,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Lunes,342.729,-7.652.952,121.0,7754393,515.1
2024-02-06,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Martes,342.729,-7.652.952,142.0,5959507,398.8
2024-02-07,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Miércoles,342.729,-7.652.952,157.0,11834208,716.9
2024-02-08,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Jueves,342.729,-7.652.952,135.0,8866805,652.6
2024-02-09,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Viernes,342.729,-7.652.952,150.0,4765120,396.0
2024-02-10,URBANA,035_ZW Parque Colseguros,10,MR76,False,Fin de Semana,Sábado,342.729,-7.652.952,208.0,10699061,669.8
2024-02-11,URBANA,035_ZW Parque Colseguros,10,MR76,False,Fin de Semana,Domingo,342.729,-7.652.952,177.0,3645918,271.3
2024-02-12,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Lunes,342.729,-7.652.952,186.0,35365,3.4000000000000004
2024-02-13,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Martes,342.729,-7.652.952,160.0,209935,24.2
2024-02-14,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Miércoles,342.729,-7.652.952,175.0,117660,15.5
2024-02-15,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Jueves,342.729,-7.652.952,151.0,45617,3.9
2024-02-16,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Viernes,342.729,-7.652.952,154.0,56262,5.4
2024-02-17,URBANA,035_ZW Parque Colseguros,10,MR76,False,Fin de Semana,Sábado,342.729,-7.652.952,185.0,145055,13.7
2024-02-18,URBANA,035_ZW Parque Colseguros,10,MR76,False,Fin de Semana,Domingo,342.729,-7.652.952,138.0,337812,26.1
2024-02-19,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Lunes,342.729,-7.652.952,147.0,8793009,600.0
2024-02-20,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Martes,342.729,-7.652.952,145.0,7072338,579.2
2024-02-21,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Miércoles,342.729,-7.652.952,161.0,10896959,944.5
2024-02-22,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Jueves,342.729,-7.652.952,167.0,8262411,539.8
2024-02-23,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Viernes,342.729,-7.652.952,163.0,7089990,498.3
2024-02-24,URBANA,035_ZW Parque Colseguros,10,MR76,False,Fin de Semana,Sábado,342.729,-7.652.952,184.0,6659247,530.3
2024-02-25,URBANA,035_ZW Parque Colseguros,10,MR76,False,Fin de Semana,Domingo,342.729,-7.652.952,187.0,8472367,482.3
2024-02-26,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Lunes,342.729,-7.652.952,159.0,13806146,1240.2
2024-02-27,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Martes,342.729,-7.652.952,180.0,8942865,769.7
2024-02-28,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Miércoles,342.729,-7.652.952,176.0,4065279,237.1
2024-02-29,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Jueves,342.729,-7.652.952,162.0,5899405,745.1
2024-03-01,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Viernes,342.729,-7.652.952,167.0,831603,69.4
2024-03-02,URBANA,035_ZW Parque Colseguros,10,MR76,False,Fin de Semana,Sábado,342.729,-7.652.952,131.0,343686,33.4
2024-03-03,URBANA,035_ZW Parque Colseguros,10,MR76,False,Fin de Semana,Domingo,342.729,-7.652.952,133.0,484788,34.8
2024-03-04,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Lunes,342.729,-7.652.952,148.0,518663,36.5
2024-03-05,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Martes,342.729,-7.652.952,140.0,135871,9.9
2024-03-06,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Miércoles,342.729,-7.652.952,169.0,480584,39.7
2024-03-07,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Jueves,342.729,-7.652.952,195.0,352921,33.0
2024-03-08,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Viernes,342.729,-7.652.952,187.0,138741,12.9
2024-03-09,URBANA,035_ZW Parque Colseguros,10,MR76,False,Fin de Semana,Sábado,342.729,-7.652.952,182.0,278337,28.1
2024-03-10,URBANA,035_ZW Parque Colseguros,10,MR76,False,Fin de Semana,Domingo,342.729,-7.652.952,175.0,392618,41.1
2024-03-11,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Lunes,342.729,-7.652.952,150.0,348585,37.1
2024-03-12,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Martes,342.729,-7.652.952,158.0,3705654,420.2
2024-03-13,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Miércoles,342.729,-7.652.952,138.0,4222118,570.3
2024-03-14,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Jueves,342.729,-7.652.952,179.0,4904815,505.6
2024-03-15,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Viernes,342.729,-7.652.952,192.0,5979499,458.9
2024-03-16,URBANA,035_ZW Parque Colseguros,10,MR76,False,Fin de Semana,Sábado,342.729,-7.652.952,185.0,333950,29.5
2024-03-17,URBANA,035_ZW Parque Colseguros,10,MR76,False,Fin de Semana,Domingo,342.729,-7.652.952,159.0,113473,8.7
2024-03-18,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Lunes,342.729,-7.652.952,143.0,79077,6.5
2024-03-19,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Martes,342.729,-7.652.952,159.0,186996,24.8
2024-03-20,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Miércoles,342.729,-7.652.952,126.0,93043,14.2
2024-03-21,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Jueves,342.729,-7.652.952,154.0,126826,14.6
2024-03-22,URBANA,035_ZW Parque Colseguros,10,MR76,False,Laboral,Viernes,342.729,-7.652.952,132.0,1447040,148.3
2024-03-23,URBANA,035_ZW Parque Colseguros,10,MR76,False,Fin de Semana,Sábado,342.729,-7.652.952,125.0,3709937,475.5
2024-03-24,URBANA,035_ZW Parque Colseguros,10,MR76,True,Festivo,Domingo,342.729,-7.652.952,156.0,3318906,364.9
