fechaconexion,area,nombrezona,comuna,model,es_festivo,tipo_dia,dia_semana,latitud,longitud,numeroconexiones,usagekb,porcentajeuso
2024-01-01,URBANA,016_ZW Conjunto Habitacional Ramali,6,MR76,True,Festivo,Lunes,348.939,-7.648.417,23.0,21054,2.4
2024-01-02,URBANA,016_ZW Conjunto Habitacional Ramali,6,MR76,False,Laboral,Martes,348.939,-7.648.417,27.0,6028134,716.0
2024-01-03,URBANA,016_ZW Conjunto Habitacional Ramali,6,MR76,False,Laboral,Miércoles,348.939,-7.648.417,31.0,10735419,885.9
2024-01-04,URBANA,016_ZW Conjunto Habitacional Ramali,6,MR76,False,Laboral,Jueves,348.939,-7.648.417,33.0,8236558,779.6
2024-01-05,URBANA,016_ZW Conjunto Habitacional Ramali,6,MR76,False,Laboral,Viernes,348.939,-7.648.417,31.0,342642,31.6
2024-01-06,URBANA,016_ZW Conjunto Habitacional Ramali,6,MR76,False,Fin de Semana,Sábado,348.939,-7.648.417,32.0,10861,1.4
2024-01-07,URBANA,016_ZW Conjunto Habitacional Ramali,6,MR76,False,Fin de Semana,Domingo,348.939,-7.648.417,38.0,13165,1.3
2024-01-08,URBANA,016_ZW Conjunto Habitacional Ramali,6,MR76,True,Festivo,Lunes,348.939,-7.648.417,38.0,11632,0.7
2024-01-09,URBANA,016_ZW Conjunto Habitacional Ramali,6,MR76,False,Laboral,Martes,348.939,-7.648.417,36.0,24906,1.9
2024-01-10,URBANA,016_ZW Conjunto Habitacional Ramali,6,MR76,False,Laboral,Miércoles,348.939,-7.648.417,27.0,10890,0.9
2024-01-11,URBANA,016_ZW Conjunto Habitacional Ramali,6,MR76,False,Laboral,Jueves,348.939,-7.648.417,34.0,10191,0.9
2024-01-12,URBANA,016_ZW Conjunto Habitacional Ramali,6,MR76,False,Laboral,Viernes,348.939,-7.648.417,42.0,15177,1.3
2024-01-13,URBANA,016_ZW Conjunto Habitacional Ramali,6,MR76,False,Fin de Semana,Sábado,348.939,-7.648.417,39.0,6885,0.8
2024-01-14,URBANA,016_ZW Conjunto Habitacional Ramali,6,MR76,False,Fin de Semana,Domingo,348.939,-7.648.417,30.0,5747,0.7
2024-01-15,URBANA,016_ZW Conjunto Habitacional Ramali,6,MR76,False,Laboral,Lunes,348.939,-7.648.417,34.0,11365,1.6
2024-01-16,URBANA,016_ZW Conjunto Habitacional Ramali,6,MR76,False,Laboral,Martes,348.939,-7.648.417,35.0,7459,0.9
2024-01-17,URBANA,016_ZW Conjunto Habitacional Ramali,6,MR76,False,Laboral,Miércoles,348.939,-7.648.417,33.0,19983,2.0
2024-01-18,URBANA,016_ZW Conjunto Habitacional Ramali,6,MR76,False,Laboral,Jueves,348.939,-7.648.417,34.0,18639,1.6
