fechaconexion,area,nombrezona,comuna,model,es_festivo,tipo_dia,dia_semana,latitud,longitud,numeroconexiones,usagekb,porcentajeuso
2024-01-01,URBANA,034_ZW Parque Villa Colombia,8,MR76,True,Festivo,Lunes,345.108,-7.650.059,5.0,4585,0.5
2024-01-02,URBANA,034_ZW Parque Villa Colombia,8,MR76,False,Laboral,Martes,345.108,-7.650.059,12.0,1600,0.2
2024-01-03,URBANA,034_ZW Parque Villa Colombia,8,MR76,False,Laboral,Miércoles,345.108,-7.650.059,9.0,3365,0.3
2024-01-04,URBANA,034_ZW Parque Villa Colombia,8,MR76,False,Laboral,Jueves,345.108,-7.650.059,6.0,540,0.1
2024-01-05,URBANA,034_ZW Parque Villa Colombia,8,MR76,False,Laboral,Viernes,345.108,-7.650.059,8.0,489,0.0
2024-01-06,URBANA,034_ZW Parque Villa Colombia,8,MR76,False,Fin de Semana,Sábado,345.108,-7.650.059,2.0,1377,0.2
2024-01-07,URBANA,034_ZW Parque Villa Colombia,8,MR76,False,Fin de Semana,Domingo,345.108,-7.650.059,6.0,5127,0.5
2024-01-08,URBANA,034_ZW Parque Villa Colombia,8,MR76,True,Festivo,Lunes,345.108,-7.650.059,6.0,1624,0.1
2024-01-09,URBANA,034_ZW Parque Villa Colombia,8,MR76,False,Laboral,Martes,345.108,-7.650.059,17.0,6328,0.5
2024-01-10,URBANA,034_ZW Parque Villa Colombia,8,MR76,False,Laboral,Miércoles,345.108,-7.650.059,15.0,3673,0.3
2024-01-11,URBANA,034_ZW Parque Villa Colombia,8,MR76,False,Laboral,Jueves,345.108,-7.650.059,12.0,1799,0.2
2024-01-12,URBANA,034_ZW Parque Villa Colombia,8,MR76,False,Laboral,Viernes,345.108,-7.650.059,12.0,904,0.1
2024-01-13,URBANA,034_ZW Parque Villa Colombia,8,MR76,False,Fin de Semana,Sábado,345.108,-7.650.059,16.0,74763,8.3
2024-01-14,URBANA,034_ZW Parque Villa Colombia,8,MR76,False,Fin de Semana,Domingo,345.108,-7.650.059,11.0,294901,37.3
2024-01-15,URBANA,034_ZW Parque Villa Colombia,8,MR76,False,Laboral,Lunes,345.108,-7.650.059,11.0,1396876,201.9
2024-01-16,URBANA,034_ZW Parque Villa Colombia,8,MR76,False,Laboral,Martes,345.108,-7.650.059,13.0,1826001,213.5
2024-01-17,URBANA,034_ZW Parque Villa Colombia,8,MR76,False,Laboral,Miércoles,345.108,-7.650.059,9.0,368082,36.8
2024-01-18,URBANA,034_ZW Parque Villa Colombia,8,MR76,False,Laboral,Jueves,345.108,-7.650.059,15.0,1416991,118.1
2024-01-19,URBANA,034_ZW Parque Villa Colombia,8,MR76,False,Laboral,Viernes,345.108,-7.650.059,8.0,2149771,140.0
2024-01-20,URBANA,034_ZW Parque Villa Colombia,8,MR76,False,Fin de Semana,Sábado,345.108,-7.650.059,12.0,1374529,106.1
2024-01-21,URBANA,034_ZW Parque Villa Colombia,8,MR76,False,Fin de Semana,Domingo,345.108,-7.650.059,10.0,2590719,200.1
