fechaconexion,area,nombrezona,comuna,model,es_festivo,tipo_dia,dia_semana,latitud,longitud,numeroconexiones,usagekb,porcentajeuso
2024-01-01,URBANA,055_ZW Polideportivo Petecuy,6,MR76,True,Festivo,Lunes,347.938,-7.648.235,3.0,14,0.0
2024-01-02,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Martes,347.938,-7.648.235,4.0,23,0.0
2024-01-03,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Miércoles,347.938,-7.648.235,15.0,330812,27.3
2024-01-04,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Jueves,347.938,-7.648.235,15.0,882196,83.5
2024-01-05,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Viernes,347.938,-7.648.235,17.0,33771,3.1
2024-01-06,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Fin de Semana,Sábado,347.938,-7.648.235,18.0,84443,11.0
2024-01-07,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Fin de Semana,Domingo,347.938,-7.648.235,21.0,1039825,103.6
2024-01-08,URBANA,055_ZW Polideportivo Petecuy,6,MR76,True,Festivo,Lunes,347.938,-7.648.235,13.0,2326682,147.5
2024-01-09,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Martes,347.938,-7.648.235,16.0,547718,42.3
2024-01-10,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Miércoles,347.938,-7.648.235,31.0,1253610,103.9
2024-01-11,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Jueves,347.938,-7.648.235,18.0,1080378,100.4
2024-01-12,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Viernes,347.938,-7.648.235,29.0,4551421,391.9
2024-01-13,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Fin de Semana,Sábado,347.938,-7.648.235,27.0,4001015,444.4
2024-01-14,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Fin de Semana,Domingo,347.938,-7.648.235,19.0,6289433,794.8
2024-01-15,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Lunes,347.938,-7.648.235,45.0,7868002,1137.3
2024-01-16,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Martes,347.938,-7.648.235,38.0,5141367,601.1
2024-01-17,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Miércoles,347.938,-7.648.235,42.0,3903226,390.3
2024-01-18,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Jueves,347.938,-7.648.235,43.0,3679000,306.7
2024-01-19,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Viernes,347.938,-7.648.235,55.0,5259587,342.7
2024-01-20,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Fin de Semana,Sábado,347.938,-7.648.235,39.0,4965295,383.5
2024-01-21,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Fin de Semana,Domingo,347.938,-7.648.235,31.0,6042398,466.7000000000001
2024-01-22,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Lunes,347.938,-7.648.235,35.0,2160771,206.0
2024-01-23,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Martes,347.938,-7.648.235,34.0,8472,0.8
2024-01-24,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Miércoles,347.938,-7.648.235,35.0,5305,0.4
2024-01-25,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Jueves,347.938,-7.648.235,53.0,184233,12.3
2024-01-26,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Viernes,347.938,-7.648.235,39.0,6736,0.4
2024-01-27,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Fin de Semana,Sábado,347.938,-7.648.235,31.0,189361,15.2
2024-01-28,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Fin de Semana,Domingo,347.938,-7.648.235,22.0,31004,3.0
2024-01-29,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Lunes,347.938,-7.648.235,39.0,394674,33.9
2024-01-30,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Martes,347.938,-7.648.235,59.0,17585,2.0
2024-01-31,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Miércoles,347.938,-7.648.235,49.0,10648,1.0
2024-02-01,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Jueves,347.938,-7.648.235,43.0,5611,0.4
2024-02-02,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Viernes,347.938,-7.648.235,30.0,4566,0.5
2024-02-03,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Fin de Semana,Sábado,347.938,-7.648.235,24.0,9585,0.5
2024-02-04,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Fin de Semana,Domingo,347.938,-7.648.235,21.0,4548,0.3
2024-02-05,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Lunes,347.938,-7.648.235,29.0,7562,0.5
2024-02-06,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Martes,347.938,-7.648.235,42.0,8809,0.6
2024-02-07,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Miércoles,347.938,-7.648.235,44.0,6275,0.4
2024-02-08,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Jueves,347.938,-7.648.235,33.0,3002,0.2
2024-02-09,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Viernes,347.938,-7.648.235,40.0,6023,0.5
2024-02-10,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Fin de Semana,Sábado,347.938,-7.648.235,34.0,3843,0.3
2024-02-11,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Fin de Semana,Domingo,347.938,-7.648.235,36.0,5401,0.4
2024-02-12,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Lunes,347.938,-7.648.235,38.0,4289,0.4
2024-02-13,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Martes,347.938,-7.648.235,40.0,16177,1.8
2024-02-14,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Miércoles,347.938,-7.648.235,41.0,6723,0.8999999999999999
2024-02-15,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Jueves,347.938,-7.648.235,27.0,4564,0.4
2024-02-16,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Viernes,347.938,-7.648.235,40.0,7489,0.7
2024-02-17,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Fin de Semana,Sábado,347.938,-7.648.235,39.0,19538,1.9
2024-02-18,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Fin de Semana,Domingo,347.938,-7.648.235,40.0,6391,0.5
2024-02-19,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Lunes,347.938,-7.648.235,40.0,22642,1.5
2024-02-20,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Martes,347.938,-7.648.235,47.0,77185,6.3
2024-02-21,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Miércoles,347.938,-7.648.235,38.0,3987,0.4
2024-02-22,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Jueves,347.938,-7.648.235,38.0,3965,0.2
2024-02-23,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Viernes,347.938,-7.648.235,42.0,8477,0.6
2024-02-24,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Fin de Semana,Sábado,347.938,-7.648.235,35.0,18073,1.4
2024-02-25,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Fin de Semana,Domingo,347.938,-7.648.235,26.0,9895,0.6
2024-02-26,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Lunes,347.938,-7.648.235,30.0,2121,0.2
2024-02-27,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Martes,347.938,-7.648.235,50.0,8195,0.7
2024-02-28,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Miércoles,347.938,-7.648.235,26.0,2477,0.1
2024-02-29,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Jueves,347.938,-7.648.235,40.0,3705,0.5
2024-03-01,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Viernes,347.938,-7.648.235,34.0,3494,0.3
2024-03-02,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Fin de Semana,Sábado,347.938,-7.648.235,37.0,3582,0.4
2024-03-03,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Fin de Semana,Domingo,347.938,-7.648.235,38.0,10433,0.7
2024-03-04,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Lunes,347.938,-7.648.235,44.0,2991,0.2
2024-03-05,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Martes,347.938,-7.648.235,31.0,2052,0.1
2024-03-06,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Miércoles,347.938,-7.648.235,40.0,18154,1.5
2024-03-07,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Jueves,347.938,-7.648.235,57.0,17450,1.6
2024-03-08,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Viernes,347.938,-7.648.235,59.0,8353,0.8
2024-03-09,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Fin de Semana,Sábado,347.938,-7.648.235,45.0,24497,2.5
2024-03-10,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Fin de Semana,Domingo,347.938,-7.648.235,31.0,3619,0.4
2024-03-11,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Lunes,347.938,-7.648.235,42.0,3324,0.4
2024-03-12,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Martes,347.938,-7.648.235,34.0,209303,23.7
2024-03-13,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Miércoles,347.938,-7.648.235,46.0,10311,1.4
2024-03-14,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Jueves,347.938,-7.648.235,33.0,2560,0.2
2024-03-15,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Viernes,347.938,-7.648.235,35.0,8975,0.7
2024-03-16,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Fin de Semana,Sábado,347.938,-7.648.235,46.0,9027,0.8
2024-03-17,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Fin de Semana,Domingo,347.938,-7.648.235,39.0,283906,21.9
2024-03-18,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Lunes,347.938,-7.648.235,25.0,18457,1.6
2024-03-19,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Martes,347.938,-7.648.235,30.0,432095,57.3
2024-03-20,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Miércoles,347.938,-7.648.235,33.0,353831,54.0
2024-03-21,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Jueves,347.938,-7.648.235,49.0,300567,34.4
2024-03-22,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Viernes,347.938,-7.648.235,42.0,202966,20.8
2024-03-23,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Fin de Semana,Sábado,347.938,-7.648.235,34.0,456698,58.6
2024-03-24,URBANA,055_ZW Polideportivo Petecuy,6,MR76,True,Festivo,Domingo,347.938,-7.648.235,55.0,6001,0.7
2024-03-25,URBANA,055_ZW Polideportivo Petecuy,6,MR76,True,Festivo,Lunes,347.938,-7.648.235,29.0,2178,0.3
2024-03-26,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Martes,347.938,-7.648.235,57.0,44387,5.7
2024-03-27,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Miércoles,347.938,-7.648.235,55.0,29997,3.7
2024-03-28,URBANA,055_ZW Polideportivo Petecuy,6,MR76,True,Festivo,Jueves,347.938,-7.648.235,41.0,11015,1.7
2024-03-29,URBANA,055_ZW Polideportivo Petecuy,6,MR76,True,Festivo,Viernes,347.938,-7.648.235,29.0,417994,42.1
2024-03-30,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Fin de Semana,Sábado,347.938,-7.648.235,46.0,2800302,449.1
2024-03-31,URBANA,055_ZW Polideportivo Petecuy,6,MR76,True,Festivo,Domingo,347.938,-7.648.235,34.0,5789076,760.0
2024-04-01,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Lunes,347.938,-7.648.235,60.0,7388087,704.3
2024-04-02,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Martes,347.938,-7.648.235,21.0,148703,21.2
2024-04-03,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Miércoles,347.938,-7.648.235,53.0,1949900,216.4
2024-04-04,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Jueves,347.938,-7.648.235,48.0,907596,79.0
2024-04-05,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Viernes,347.938,-7.648.235,53.0,2226190,198.1
2024-04-06,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Fin de Semana,Sábado,347.938,-7.648.235,49.0,557440,46.3
2024-04-07,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Fin de Semana,Domingo,347.938,-7.648.235,37.0,693325,57.9
2024-04-08,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Lunes,347.938,-7.648.235,52.0,1176650,166.3
2024-04-09,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Martes,347.938,-7.648.235,47.0,449466,58.7
2024-04-10,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Miércoles,347.938,-7.648.235,51.0,1041963,245.2
2024-04-11,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Jueves,347.938,-7.648.235,47.0,123731,28.0
2024-04-12,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Laboral,Viernes,347.938,-7.648.235,43.0,362296,53.3
2024-04-13,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Fin de Semana,Sábado,347.938,-7.648.235,38.0,1779531,209.2
2024-04-14,URBANA,055_ZW Polideportivo Petecuy,6,MR76,False,Fin de Semana,Domingo,347.938,-7.648.235,51.0,621970,90.2
