fechaconexion,area,nombrezona,comuna,model,es_festivo,tipo_dia,dia_semana,latitud,longitud,numeroconexiones,usagekb,porcentajeuso
2024-01-01,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,True,Festivo,Lunes,346.258,-7.648.133,37.0,4416112,505.2
2024-01-02,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Martes,346.258,-7.648.133,29.0,3511948,417.2
2024-01-03,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Miércoles,346.258,-7.648.133,49.0,8075677,666.4
2024-01-04,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Jueves,346.258,-7.648.133,40.0,5532499,523.7
2024-01-05,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Viernes,346.258,-7.648.133,44.0,7647912,705.5
2024-01-06,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Fin de Semana,Sábado,346.258,-7.648.133,62.0,1397921,182.3
2024-01-07,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Fin de Semana,Domingo,346.258,-7.648.133,50.0,11256,1.1
2024-01-08,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,True,Festivo,Lunes,346.258,-7.648.133,37.0,13690,0.9
2024-01-09,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Martes,346.258,-7.648.133,35.0,8384342,647.0
2024-01-10,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Miércoles,346.258,-7.648.133,54.0,7802788,646.8
2024-01-11,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Jueves,346.258,-7.648.133,52.0,4041977,375.7
2024-01-12,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Viernes,346.258,-7.648.133,49.0,193556,16.7
2024-01-13,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Fin de Semana,Sábado,346.258,-7.648.133,52.0,21537,2.4
2024-01-14,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Fin de Semana,Domingo,346.258,-7.648.133,51.0,18620,2.4
2024-01-15,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Lunes,346.258,-7.648.133,55.0,39111,5.7
2024-01-16,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Martes,346.258,-7.648.133,40.0,16774,2.0
2024-01-17,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Miércoles,346.258,-7.648.133,56.0,25772,2.6
2024-01-18,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Jueves,346.258,-7.648.133,42.0,6795,0.6
2024-01-19,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Viernes,346.258,-7.648.133,43.0,9761,0.6
2024-01-20,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Fin de Semana,Sábado,346.258,-7.648.133,58.0,17799,1.4
2024-01-21,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Fin de Semana,Domingo,346.258,-7.648.133,49.0,21492,1.7
2024-01-22,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Lunes,346.258,-7.648.133,60.0,24093,2.3
2024-01-23,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Martes,346.258,-7.648.133,48.0,6118,0.6
2024-01-24,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Miércoles,346.258,-7.648.133,48.0,4154,0.3
2024-01-25,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Jueves,346.258,-7.648.133,42.0,5246,0.4
2024-01-26,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Viernes,346.258,-7.648.133,56.0,7839,0.6
2024-01-27,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Fin de Semana,Sábado,346.258,-7.648.133,48.0,76245,6.1
2024-01-28,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Fin de Semana,Domingo,346.258,-7.648.133,46.0,66945,6.5
2024-01-29,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Lunes,346.258,-7.648.133,71.0,330382,28.4
2024-01-30,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Martes,346.258,-7.648.133,57.0,234814,25.9
2024-01-31,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Miércoles,346.258,-7.648.133,52.0,285682,27.4
2024-02-01,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Jueves,346.258,-7.648.133,48.0,8264,0.6
2024-02-02,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Viernes,346.258,-7.648.133,35.0,5579,0.6
2024-02-03,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Fin de Semana,Sábado,346.258,-7.648.133,67.0,16003179,901.9
2024-02-04,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Fin de Semana,Domingo,346.258,-7.648.133,48.0,4014599,251.0
2024-02-05,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Lunes,346.258,-7.648.133,62.0,8985596,596.9
2024-02-06,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Martes,346.258,-7.648.133,54.0,2428776,162.5
2024-02-07,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Miércoles,346.258,-7.648.133,66.0,65238,4.0
2024-02-08,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Jueves,346.258,-7.648.133,51.0,58048,4.3
2024-02-09,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Viernes,346.258,-7.648.133,69.0,10413,0.9
2024-02-10,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Fin de Semana,Sábado,346.258,-7.648.133,71.0,25122,1.6
2024-02-11,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Fin de Semana,Domingo,346.258,-7.648.133,56.0,20402,1.5
2024-02-12,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Lunes,346.258,-7.648.133,69.0,85140,8.2
2024-02-13,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Martes,346.258,-7.648.133,62.0,11912,1.4
2024-02-14,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Miércoles,346.258,-7.648.133,70.0,18242,2.4
2024-02-15,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Jueves,346.258,-7.648.133,52.0,12293,1.1
2024-02-16,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Viernes,346.258,-7.648.133,51.0,13402,1.3
2024-02-17,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Fin de Semana,Sábado,346.258,-7.648.133,48.0,17751,1.7
2024-02-18,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Fin de Semana,Domingo,346.258,-7.648.133,50.0,12344,1.0
2024-02-19,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Lunes,346.258,-7.648.133,58.0,16326,1.1
2024-02-20,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Martes,346.258,-7.648.133,40.0,8715,0.7
2024-02-21,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Miércoles,346.258,-7.648.133,47.0,10813,0.9
2024-02-22,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Jueves,346.258,-7.648.133,60.0,7437,0.5
2024-02-23,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Laboral,Viernes,346.258,-7.648.133,59.0,346610,24.4
2024-02-24,URBANA,008_ZW Parque Alfonso Lopez,7,MR76,False,Fin de Semana,Sábado,346.258,-7.648.133,51.0,13079,1.0
