USAGE_KB_predicho,USAGE_KB_real,error_absoluto,error_relativo
4477655.2506157495,3305407.0,1172248.2506157495,0.3546456610685914
3488217.84760873,5943575.0,2455357.15239127,0.41311115824924727
3348860.26957101,4425302.0,1076441.73042899,0.24324706662482923
3119507.529606013,3316932.0,197424.4703939869,0.05952020433158922
3713323.674726654,4648891.0,935567.3252733462,0.2012452701673036
2944320.7242592894,2813602.0,130718.72425928945,0.04645956473562694
2482851.9157221527,5599413.0,3116561.0842778473,0.5565871073053278
2951290.1068811202,5413792.0,2462501.8931188798,0.4548571302922018
3034343.753481348,3219943.0,185599.24651865195,0.0576405378973019
3372592.568003077,5822551.0,2449958.431996923,0.4207706264826058
3088140.3269146094,2174850.0,913290.3269146094,0.41993255944759844
3621390.4304835587,2052784.0,1568606.4304835587,0.7641361343831395
4087692.427435028,6781166.0,2693473.572564972,0.39719917969342916
3412688.3849632735,2381428.0,1031260.3849632735,0.4330428570434519
3342894.3060445846,1200642.0,2142252.3060445846,1.7842556782492904
3015202.975699595,3560241.0,545038.0243004048,0.15309020493286965
2808923.4671589117,1641169.0,1167754.4671589117,0.7115382188908709
2649083.3292392837,2233522.0,415561.3292392837,0.18605651936237194
3193900.9814555645,5701344.0,2507443.0185444355,0.4397985840784972
3491583.1924309623,5716348.0,2224764.8075690377,0.38919338143322235
2492424.501156817,1566823.0,925601.5011568172,0.5907505194631539
2981712.182767993,3486601.0,504888.81723200716,0.14480831538567424
2959298.549091772,4295479.0,1336180.4509082278,0.31106669382116126
2922915.149706144,4855619.0,1932703.850293856,0.3980344937059222
2446584.611815965,1961092.0,485492.6118159648,0.24756238453676055
2906807.1584745627,2985475.0,78667.84152543731,0.02635019269142676
2611024.9839594597,1729366.0,881658.9839594597,0.5098163049114298
2546366.1196075184,3149790.0,603423.8803924816,0.19157590835975782
3226818.5967926886,4547266.0,1320447.4032073114,0.29038270538985655
3020232.3185125263,3266547.0,246314.68148747366,0.07540521580968333
2642961.289373859,3721225.0,1078263.7106261412,0.28976041777268
2573363.34461981,3429246.0,855882.6553801899,0.24958333563126994
2884437.7615525504,7483819.0,4599381.23844745,0.6145767606682431
3031158.899810463,4292768.0,1261609.1001895368,0.2938917500758338
2669376.295047572,1072344.0,1597032.2950475719,1.4892910251258662
3033377.088120193,4735472.0,1702094.9118798068,0.3594351126729937
2809595.997772744,7355003.0,4545407.002227256,0.6180020595813838
2951911.422437909,2672308.0,279603.42243790906,0.10462993877872949
2860768.4186763093,5824837.0,2964068.5813236907,0.508867214880638
2745454.6358770537,1041244.0,1704210.6358770537,1.6367063203985366
3687845.9071273515,8640597.0,4952751.0928726485,0.5731954739785513
2997668.206615332,2220385.0,777283.206615332,0.3500668607540278
3427473.4084907025,4956153.0,1528679.5915092975,0.30844075869112547
2858333.227324127,1434484.0,1423849.2273241272,0.9925863427714267
3245911.3169981577,3880951.0,635039.6830018423,0.16362991519394146
2752388.3328360105,5113395.0,2361006.6671639895,0.4617297641124907
3333272.398471485,3922406.0,589133.6015285151,0.15019699682503931
3736427.831798585,3915715.0,179287.16820141487,0.045786572363263126
3639755.8945226558,8108770.0,4469014.105477344,0.5511334154843884
3333940.007879504,5931470.0,2597529.992120496,0.4379234813832821
3161138.925940304,5003105.0,1841966.074059696,0.36816458460489954
3460919.7751915255,6663911.0,3202991.2248084745,0.48064735930724084
3166431.520102617,4972669.0,1806237.4798973831,0.3632330002051983
3114736.4625809323,3117300.0,2563.5374190676957,0.0008223582648662932
3383055.5201737825,11193606.0,7810550.4798262175,0.697768929853902
3268686.6892660875,2571608.0,697078.6892660875,0.2710672424670041
3568263.585163012,8005660.0,4437396.414836988,0.5542823970587044
3146668.950635004,2065576.0,1081092.9506350039,0.5233857048276142
3458142.6482655685,3915715.0,457572.35173443146,0.11685537679183278
3154123.6035771035,6825851.0,3671727.3964228965,0.5379149642180728
3531032.78159953,8336093.0,4805060.21840047,0.5764163401728447
3771527.1290251175,2698069.0,1073458.1290251175,0.3978616295673378
3042556.1814759574,1529871.0,1512685.1814759574,0.9887664917342426
3477242.512645174,7063269.0,3586026.487354826,0.5077006818450247
3229346.041189979,5681877.0,2452530.958810021,0.4316409804031346
3744328.0752823614,6285515.0,2541186.9247176386,0.40429255593497726
3420973.6259486247,2388393.0,1032580.6259486247,0.43233279696792976
3644426.919411106,2402970.0,1241456.919411106,0.5166343813743435
3930022.178556328,7500281.0,3570258.821443672,0.4760166747677416
3484861.356460968,4720221.0,1235359.643539032,0.2617164839398477
3553264.3499586172,4701056.0,1147791.6500413828,0.24415613216294016
3016995.1778998226,2374456.0,642539.1778998226,0.270604794487589
2803572.502765471,3483667.0,680094.4972345289,0.19522373901826118
3372004.051885329,8710641.0,5338636.948114671,0.6128868068509161
3296675.1906682784,2914613.0,382062.1906682784,0.131085049942575
3594410.311982926,2843122.0,751288.311982926,0.2642476516951879
3243660.659374253,4137965.0,894304.3406257471,0.2161217749849859
3732791.9024886014,7124497.0,3391705.0975113986,0.4760623939502534
2989191.1050017187,6429181.0,3439989.8949982813,0.5350588037571631
3128302.518451947,8531709.0,5403406.481548053,0.6333322528403222
2508553.7859703475,1046312.0,1462241.7859703475,1.397519846824224
3045286.7102548974,5033459.0,1988172.2897451026,0.3949912554656952
3660661.942474381,13127915.0,9467253.05752562,0.7211543537207257
3596785.303485618,13852969.0,10256183.696514383,0.7403599687918441
3807207.534745275,3068223.0,738984.534745275,0.24085098597633714
3599001.8374228654,4928806.0,1329804.1625771346,0.2698024962997396
