DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB,DIA_SEMANA_lag_1,DIA_SEMANA_lag_2,DIA_SEMANA_lag_3,DIA_SEMANA_lag_4,DIA_SEMANA_lag_5,DIA_SEMANA_lag_6,DIA_SEMANA_lag_7,DIA_SEMANA_lag_8,DIA_SEMANA_lag_9,DIA_SEMANA_lag_10,LABORAL_lag_1,LABORAL_lag_2,LABORAL_lag_3,LABORAL_lag_4,LABORAL_lag_5,LABORAL_lag_6,LABORAL_lag_7,LABORAL_lag_8,LABORAL_lag_9,LABORAL_lag_10,FIN_DE_SEMANA_lag_1,FIN_DE_SEMANA_lag_2,FIN_DE_SEMANA_lag_3,FIN_DE_SEMANA_lag_4,FIN_DE_SEMANA_lag_5,FIN_DE_SEMANA_lag_6,FIN_DE_SEMANA_lag_7,FIN_DE_SEMANA_lag_8,FIN_DE_SEMANA_lag_9,FIN_DE_SEMANA_lag_10,FESTIVO_lag_1,FESTIVO_lag_2,FESTIVO_lag_3,FESTIVO_lag_4,FESTIVO_lag_5,FESTIVO_lag_6,FESTIVO_lag_7,FESTIVO_lag_8,FESTIVO_lag_9,FESTIVO_lag_10,PORCENTAJE_USO_lag_1,PORCENTAJE_USO_lag_2,PORCENTAJE_USO_lag_3,PORCENTAJE_USO_lag_4,PORCENTAJE_USO_lag_5,PORCENTAJE_USO_lag_6,PORCENTAJE_USO_lag_7,PORCENTAJE_USO_lag_8,PORCENTAJE_USO_lag_9,PORCENTAJE_USO_lag_10,NUMERO_CONEXIONES_lag_1,NUMERO_CONEXIONES_lag_2,NUMERO_CONEXIONES_lag_3,NUMERO_CONEXIONES_lag_4,NUMERO_CONEXIONES_lag_5,NUMERO_CONEXIONES_lag_6,NUMERO_CONEXIONES_lag_7,NUMERO_CONEXIONES_lag_8,NUMERO_CONEXIONES_lag_9,NUMERO_CONEXIONES_lag_10
0,0,0,1,135.44,23.0,898480.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.02,0.4,0.68,7.49,63.88,231.16,91.02,201.85,422.21,71.8,32.0,22.0,25.0,83.0,39.0,28.0,27.0,27.0,29.0,30.0
1,1,0,0,202.3,41.0,1477191.0,0,6,5,4,3,2,1,0,6,5,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,135.44,3.02,0.4,0.68,7.49,63.88,231.16,91.02,201.85,422.21,23.0,32.0,22.0,25.0,83.0,39.0,28.0,27.0,27.0,29.0
2,1,0,0,129.03,24.0,807913.0,1,0,6,5,4,3,2,1,0,6,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,202.3,135.44,3.02,0.4,0.68,7.49,63.88,231.16,91.02,201.85,41.0,23.0,32.0,22.0,25.0,83.0,39.0,28.0,27.0,27.0
3,1,0,0,84.71,42.0,753380.0,2,1,0,6,5,4,3,2,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,129.03,202.3,135.44,3.02,0.4,0.68,7.49,63.88,231.16,91.02,24.0,41.0,23.0,32.0,22.0,25.0,83.0,39.0,28.0,27.0
4,1,0,0,873.93,116.0,10807434.0,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84.71,129.03,202.3,135.44,3.02,0.4,0.68,7.49,63.88,231.16,42.0,24.0,41.0,23.0,32.0,22.0,25.0,83.0,39.0,28.0
5,0,1,0,297.89,58.0,4960183.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,873.93,84.71,129.03,202.3,135.44,3.02,0.4,0.68,7.49,63.88,116.0,42.0,24.0,41.0,23.0,32.0,22.0,25.0,83.0,39.0
6,0,1,0,157.6,70.0,3053015.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,297.89,873.93,84.71,129.03,202.3,135.44,3.02,0.4,0.68,7.49,58.0,116.0,42.0,24.0,41.0,23.0,32.0,22.0,25.0,83.0
0,0,0,1,264.77,39.0,4649889.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,157.6,297.89,873.93,84.71,129.03,202.3,135.44,3.02,0.4,0.68,70.0,58.0,116.0,42.0,24.0,41.0,23.0,32.0,22.0,25.0
1,1,0,0,899.03,39.0,17184746.0,0,6,5,4,3,2,1,0,6,5,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,264.77,157.6,297.89,873.93,84.71,129.03,202.3,135.44,3.02,0.4,39.0,70.0,58.0,116.0,42.0,24.0,41.0,23.0,32.0,22.0
2,1,0,0,101.92,49.0,1651187.0,1,0,6,5,4,3,2,1,0,6,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,899.03,264.77,157.6,297.89,873.93,84.71,129.03,202.3,135.44,3.02,39.0,39.0,70.0,58.0,116.0,42.0,24.0,41.0,23.0,32.0
