DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,NUMERO_CONEXIONES,PORCENTAJE_USO,DIA_SEMANA_lag_1,DIA_SEMANA_lag_2,DIA_SEMANA_lag_3,DIA_SEMANA_lag_4,DIA_SEMANA_lag_5,DIA_SEMANA_lag_6,DIA_SEMANA_lag_7,DIA_SEMANA_lag_8,DIA_SEMANA_lag_9,DIA_SEMANA_lag_10,LABORAL_lag_1,LABORAL_lag_2,LABORAL_lag_3,LABORAL_lag_4,LABORAL_lag_5,LABORAL_lag_6,LABORAL_lag_7,LABORAL_lag_8,LABORAL_lag_9,LABORAL_lag_10,FIN_DE_SEMANA_lag_1,FIN_DE_SEMANA_lag_2,FIN_DE_SEMANA_lag_3,FIN_DE_SEMANA_lag_4,FIN_DE_SEMANA_lag_5,FIN_DE_SEMANA_lag_6,FIN_DE_SEMANA_lag_7,FIN_DE_SEMANA_lag_8,FIN_DE_SEMANA_lag_9,FIN_DE_SEMANA_lag_10,FESTIVO_lag_1,FESTIVO_lag_2,FESTIVO_lag_3,FESTIVO_lag_4,FESTIVO_lag_5,FESTIVO_lag_6,FESTIVO_lag_7,FESTIVO_lag_8,FESTIVO_lag_9,FESTIVO_lag_10,NUMERO_CONEXIONES_lag_1,NUMERO_CONEXIONES_lag_2,NUMERO_CONEXIONES_lag_3,NUMERO_CONEXIONES_lag_4,NUMERO_CONEXIONES_lag_5,NUMERO_CONEXIONES_lag_6,NUMERO_CONEXIONES_lag_7,NUMERO_CONEXIONES_lag_8,NUMERO_CONEXIONES_lag_9,NUMERO_CONEXIONES_lag_10,PORCENTAJE_USO_lag_1,PORCENTAJE_USO_lag_2,PORCENTAJE_USO_lag_3,PORCENTAJE_USO_lag_4,PORCENTAJE_USO_lag_5,PORCENTAJE_USO_lag_6,PORCENTAJE_USO_lag_7,PORCENTAJE_USO_lag_8,PORCENTAJE_USO_lag_9,PORCENTAJE_USO_lag_10
2,1,0,0,157.0,348.4,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,59.0,235.0,253.0,309.0,213.0,232.0,259.0,239.0,208.0,225.0,55.36,571.24,643.41,809.34,384.54,613.99,559.56,753.52,736.0,769.0
3,1,0,0,132.0,287.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,157.0,59.0,235.0,253.0,309.0,213.0,232.0,259.0,239.0,208.0,348.4,55.36,571.24,643.41,809.34,384.54,613.99,559.56,753.52,736.0
4,1,0,0,140.0,534.7,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.0,157.0,59.0,235.0,253.0,309.0,213.0,232.0,259.0,239.0,287.0,348.4,55.36,571.24,643.41,809.34,384.54,613.99,559.56,753.52
5,0,1,0,123.0,684.4,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,140.0,132.0,157.0,59.0,235.0,253.0,309.0,213.0,232.0,259.0,534.7,287.0,348.4,55.36,571.24,643.41,809.34,384.54,613.99,559.56
6,0,1,0,166.0,280.9,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,123.0,140.0,132.0,157.0,59.0,235.0,253.0,309.0,213.0,232.0,684.4,534.7,287.0,348.4,55.36,571.24,643.41,809.34,384.54,613.99
0,1,0,0,129.0,292.2,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,166.0,123.0,140.0,132.0,157.0,59.0,235.0,253.0,309.0,213.0,280.9,684.4,534.7,287.0,348.4,55.36,571.24,643.41,809.34,384.54
1,1,0,0,133.0,548.3,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,129.0,166.0,123.0,140.0,132.0,157.0,59.0,235.0,253.0,309.0,292.2,280.9,684.4,534.7,287.0,348.4,55.36,571.24,643.41,809.34
