DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB,DIA_SEMANA_lag_1,DIA_SEMANA_lag_2,DIA_SEMANA_lag_3,DIA_SEMANA_lag_4,DIA_SEMANA_lag_5,DIA_SEMANA_lag_6,DIA_SEMANA_lag_7,DIA_SEMANA_lag_8,DIA_SEMANA_lag_9,DIA_SEMANA_lag_10,LABORAL_lag_1,LABORAL_lag_2,LABORAL_lag_3,LABORAL_lag_4,LABORAL_lag_5,LABORAL_lag_6,LABORAL_lag_7,LABORAL_lag_8,LABORAL_lag_9,LABORAL_lag_10,FIN_DE_SEMANA_lag_1,FIN_DE_SEMANA_lag_2,FIN_DE_SEMANA_lag_3,FIN_DE_SEMANA_lag_4,FIN_DE_SEMANA_lag_5,FIN_DE_SEMANA_lag_6,FIN_DE_SEMANA_lag_7,FIN_DE_SEMANA_lag_8,FIN_DE_SEMANA_lag_9,FIN_DE_SEMANA_lag_10,FESTIVO_lag_1,FESTIVO_lag_2,FESTIVO_lag_3,FESTIVO_lag_4,FESTIVO_lag_5,FESTIVO_lag_6,FESTIVO_lag_7,FESTIVO_lag_8,FESTIVO_lag_9,FESTIVO_lag_10,PORCENTAJE_USO_lag_1,PORCENTAJE_USO_lag_2,PORCENTAJE_USO_lag_3,PORCENTAJE_USO_lag_4,PORCENTAJE_USO_lag_5,PORCENTAJE_USO_lag_6,PORCENTAJE_USO_lag_7,PORCENTAJE_USO_lag_8,PORCENTAJE_USO_lag_9,PORCENTAJE_USO_lag_10,NUMERO_CONEXIONES_lag_1,NUMERO_CONEXIONES_lag_2,NUMERO_CONEXIONES_lag_3,NUMERO_CONEXIONES_lag_4,NUMERO_CONEXIONES_lag_5,NUMERO_CONEXIONES_lag_6,NUMERO_CONEXIONES_lag_7,NUMERO_CONEXIONES_lag_8,NUMERO_CONEXIONES_lag_9,NUMERO_CONEXIONES_lag_10
2,1,0,0,0.2,12.0,1799.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.3,0.5,0.1,0.5,0.2,0.0,0.1,0.3,0.2,0.5,15.0,17.0,6.0,6.0,2.0,8.0,6.0,9.0,12.0,5.0
3,1,0,0,0.1,12.0,904.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0.3,0.5,0.1,0.5,0.2,0.0,0.1,0.3,0.2,12.0,15.0,17.0,6.0,6.0,2.0,8.0,6.0,9.0,12.0
4,1,0,0,8.3,16.0,74763.0,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.3,0.5,0.1,0.5,0.2,0.0,0.1,0.3,12.0,12.0,15.0,17.0,6.0,6.0,2.0,8.0,6.0,9.0
5,0,1,0,37.3,11.0,294901.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,0.1,0.2,0.3,0.5,0.1,0.5,0.2,0.0,0.1,16.0,12.0,12.0,15.0,17.0,6.0,6.0,2.0,8.0,6.0
6,0,1,0,201.9,11.0,1396876.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,37.3,8.3,0.1,0.2,0.3,0.5,0.1,0.5,0.2,0.0,11.0,16.0,12.0,12.0,15.0,17.0,6.0,6.0,2.0,8.0
0,1,0,0,213.5,13.0,1826001.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,201.9,37.3,8.3,0.1,0.2,0.3,0.5,0.1,0.5,0.2,11.0,11.0,16.0,12.0,12.0,15.0,17.0,6.0,6.0,2.0
1,1,0,0,36.8,9.0,368082.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,213.5,201.9,37.3,8.3,0.1,0.2,0.3,0.5,0.1,0.5,13.0,11.0,11.0,16.0,12.0,12.0,15.0,17.0,6.0,6.0
2,1,0,0,118.1,15.0,1416991.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36.8,213.5,201.9,37.3,8.3,0.1,0.2,0.3,0.5,0.1,9.0,13.0,11.0,11.0,16.0,12.0,12.0,15.0,17.0,6.0
3,1,0,0,140.0,8.0,2149771.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.1,36.8,213.5,201.9,37.3,8.3,0.1,0.2,0.3,0.5,15.0,9.0,13.0,11.0,11.0,16.0,12.0,12.0,15.0,17.0
4,1,0,0,106.1,12.0,1374529.0,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.0,118.1,36.8,213.5,201.9,37.3,8.3,0.1,0.2,0.3,8.0,15.0,9.0,13.0,11.0,11.0,16.0,12.0,12.0,15.0
