DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB,DIA_SEMANA_lag_1,DIA_SEMANA_lag_2,DIA_SEMANA_lag_3,DIA_SEMANA_lag_4,DIA_SEMANA_lag_5,DIA_SEMANA_lag_6,DIA_SEMANA_lag_7,DIA_SEMANA_lag_8,DIA_SEMANA_lag_9,DIA_SEMANA_lag_10,LABORAL_lag_1,LABORAL_lag_2,LABORAL_lag_3,LABORAL_lag_4,LABORAL_lag_5,LABORAL_lag_6,LABORAL_lag_7,LABORAL_lag_8,LABORAL_lag_9,LABORAL_lag_10,FIN_DE_SEMANA_lag_1,FIN_DE_SEMANA_lag_2,FIN_DE_SEMANA_lag_3,FIN_DE_SEMANA_lag_4,FIN_DE_SEMANA_lag_5,FIN_DE_SEMANA_lag_6,FIN_DE_SEMANA_lag_7,FIN_DE_SEMANA_lag_8,FIN_DE_SEMANA_lag_9,FIN_DE_SEMANA_lag_10,FESTIVO_lag_1,FESTIVO_lag_2,FESTIVO_lag_3,FESTIVO_lag_4,FESTIVO_lag_5,FESTIVO_lag_6,FESTIVO_lag_7,FESTIVO_lag_8,FESTIVO_lag_9,FESTIVO_lag_10,PORCENTAJE_USO_lag_1,PORCENTAJE_USO_lag_2,PORCENTAJE_USO_lag_3,PORCENTAJE_USO_lag_4,PORCENTAJE_USO_lag_5,PORCENTAJE_USO_lag_6,PORCENTAJE_USO_lag_7,PORCENTAJE_USO_lag_8,PORCENTAJE_USO_lag_9,PORCENTAJE_USO_lag_10,NUMERO_CONEXIONES_lag_1,NUMERO_CONEXIONES_lag_2,NUMERO_CONEXIONES_lag_3,NUMERO_CONEXIONES_lag_4,NUMERO_CONEXIONES_lag_5,NUMERO_CONEXIONES_lag_6,NUMERO_CONEXIONES_lag_7,NUMERO_CONEXIONES_lag_8,NUMERO_CONEXIONES_lag_9,NUMERO_CONEXIONES_lag_10
0,0,0,1,1.87,44.0,12416.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,544.15,904.96,729.57,155.04,0.35,40.14,41.59,19.65,53.48,4.32,28.0,26.0,23.0,26.0,17.0,21.0,14.0,26.0,29.0,24.0
1,1,0,0,599.74,42.0,4379393.0,0,6,5,4,3,2,1,0,6,5,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1.87,544.15,904.96,729.57,155.04,0.35,40.14,41.59,19.65,53.48,44.0,28.0,26.0,23.0,26.0,17.0,21.0,14.0,26.0,29.0
2,1,0,0,231.28,18.0,1448168.0,1,0,6,5,4,3,2,1,0,6,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,599.74,1.87,544.15,904.96,729.57,155.04,0.35,40.14,41.59,19.65,42.0,44.0,28.0,26.0,23.0,26.0,17.0,21.0,14.0,26.0
3,1,0,0,420.02,23.0,3735439.0,2,1,0,6,5,4,3,2,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,231.28,599.74,1.87,544.15,904.96,729.57,155.04,0.35,40.14,41.59,18.0,42.0,44.0,28.0,26.0,23.0,26.0,17.0,21.0,14.0
4,1,0,0,402.26,27.0,4974592.0,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,420.02,231.28,599.74,1.87,544.15,904.96,729.57,155.04,0.35,40.14,23.0,18.0,42.0,44.0,28.0,26.0,23.0,26.0,17.0,21.0
5,0,1,0,465.32,39.0,7748048.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,402.26,420.02,231.28,599.74,1.87,544.15,904.96,729.57,155.04,0.35,27.0,23.0,18.0,42.0,44.0,28.0,26.0,23.0,26.0,17.0
6,0,1,0,490.08,43.0,9493765.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,465.32,402.26,420.02,231.28,599.74,1.87,544.15,904.96,729.57,155.04,39.0,27.0,23.0,18.0,42.0,44.0,28.0,26.0,23.0,26.0
0,0,0,1,323.92,41.0,5688784.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,490.08,465.32,402.26,420.02,231.28,599.74,1.87,544.15,904.96,729.57,43.0,39.0,27.0,23.0,18.0,42.0,44.0,28.0,26.0,23.0
1,1,0,0,199.33,36.0,3810084.0,0,6,5,4,3,2,1,0,6,5,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,323.92,490.08,465.32,402.26,420.02,231.28,599.74,1.87,544.15,904.96,41.0,43.0,39.0,27.0,23.0,18.0,42.0,44.0,28.0,26.0
2,1,0,0,165.73,31.0,2685065.0,1,0,6,5,4,3,2,1,0,6,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,199.33,323.92,490.08,465.32,402.26,420.02,231.28,599.74,1.87,544.15,36.0,41.0,43.0,39.0,27.0,23.0,18.0,42.0,44.0,28.0
3,1,0,0,252.55,43.0,4848244.0,2,1,0,6,5,4,3,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,165.73,199.33,323.92,490.08,465.32,402.26,420.02,231.28,599.74,1.87,31.0,36.0,41.0,43.0,39.0,27.0,23.0,18.0,42.0,44.0
